y,default,age,balance,loan,day,duration,campaign,pdays,previous
0,0,24,1847,0,9,390,1,-1,0
0,0,58,0,0,29,535,2,-1,0
1,0,49,3371,0,11,269,2,-1,0
0,0,45,1757,0,20,1010,3,326,1
0,0,55,171,0,8,73,6,-1,0
0,0,42,157,1,7,650,1,-1,0
0,0,28,934,0,4,53,2,-1,0
0,0,48,-19,1,4,270,1,-1,0
0,1,51,-55,0,18,119,6,-1,0
0,0,38,21,0,26,634,2,-1,0
0,0,27,14,0,14,72,2,-1,0
0,0,50,246,0,17,270,1,123,2
0,0,44,887,0,12,165,2,363,1
0,0,40,51,0,19,164,2,-1,0
0,0,29,-287,0,18,196,1,-1,0
0,0,34,0,0,14,78,4,-1,0
1,0,44,2734,0,12,897,4,-1,0
0,0,50,52,0,31,22,8,-1,0
0,0,34,2594,0,21,161,3,-1,0
0,0,54,22,0,20,23,4,-1,0
0,0,34,1611,0,11,490,2,-1,0
1,0,34,18,1,30,359,1,-1,0
0,0,52,1331,0,29,213,2,-1,0
0,0,60,7337,0,4,122,1,-1,0
0,0,39,835,0,29,587,4,-1,0
0,0,58,5092,0,11,199,6,-1,0
0,0,41,52,0,20,261,2,-1,0
0,0,48,10655,0,31,5,3,-1,0
0,0,58,1831,0,17,1531,1,-1,0
0,0,40,92,0,13,92,1,-1,0
0,0,48,586,1,6,179,2,-1,0
0,0,52,1758,0,15,41,1,-1,0
0,0,50,2061,1,29,197,2,244,3
0,0,25,959,0,9,144,5,-1,0
0,0,54,208,0,12,255,1,-1,0
0,0,34,-315,0,8,56,2,-1,0
0,1,48,-13,0,15,20,6,291,2
0,0,37,801,0,11,331,7,-1,0
1,0,66,1948,0,28,216,1,91,4
0,0,32,751,0,8,64,1,-1,0
0,0,45,784,1,3,34,1,-1,0
0,0,43,24,0,12,68,1,363,1
0,0,41,72,0,7,764,3,-1,0
0,0,40,1871,0,17,64,1,-1,0
0,0,44,1378,0,8,257,2,-1,0
0,0,43,188,0,12,58,3,347,5
0,0,30,6836,0,27,30,3,-1,0
0,0,32,61,0,8,529,5,-1,0
0,0,57,-967,0,15,8,7,-1,0
0,0,31,462,1,19,147,1,-1,0
0,0,49,0,0,28,173,2,-1,0
0,0,31,5527,0,21,132,1,-1,0
0,0,41,1287,0,16,286,1,-1,0
0,0,44,17361,0,18,476,1,-1,0
0,0,54,1956,0,19,221,5,-1,0
1,0,37,0,0,21,146,4,-1,0
0,0,34,-294,0,27,532,2,-1,0
0,0,43,275,0,25,69,6,-1,0
0,0,44,724,0,17,157,2,172,1
0,0,44,27,0,25,485,1,-1,0
0,0,53,26,0,7,56,1,359,1
0,0,36,191,0,31,69,1,-1,0
0,0,58,-123,0,5,131,2,-1,0
0,0,26,-147,0,4,95,2,-1,0
0,0,34,179,0,19,294,3,-1,0
0,0,55,1086,0,6,146,1,272,2
0,0,55,471,0,30,58,2,-1,0
0,0,34,105,0,28,249,2,-1,0
0,0,41,1588,1,20,10,8,-1,0
1,0,38,70,0,27,255,3,148,1
0,0,28,2700,0,3,337,4,-1,0
0,0,41,1602,0,2,142,1,-1,0
0,0,30,0,0,24,209,2,-1,0
0,0,39,839,0,30,825,2,-1,0
0,0,41,21515,0,5,87,1,-1,0
0,0,36,5902,0,23,219,4,-1,0
0,0,37,547,1,21,143,1,-1,0
0,0,59,3800,1,9,70,1,-1,0
0,0,26,261,0,27,371,2,-1,0
0,0,43,0,1,4,539,8,204,5
0,1,42,-34,0,5,176,1,-1,0
1,0,46,9328,0,5,725,3,-1,0
0,0,31,5,1,16,101,7,-1,0
0,0,43,3529,0,5,169,2,-1,0
0,0,48,2330,0,4,15,1,-1,0
0,0,41,1334,0,20,234,5,-1,0
0,0,32,3601,0,22,171,15,-1,0
0,0,45,265,0,28,14,3,-1,0
1,0,52,2227,0,24,242,2,-1,0
0,0,37,487,1,27,155,15,-1,0
0,0,38,0,0,11,580,1,173,1
0,0,36,174,0,7,223,2,-1,0
0,0,58,14412,0,18,297,1,-1,0
0,0,37,3288,0,8,124,2,-1,0
0,0,30,57,0,2,465,2,-1,0
0,0,47,2246,0,10,330,1,-1,0
0,0,40,4441,0,20,153,2,183,2
0,0,42,0,0,19,131,2,-1,0
0,0,71,353,0,27,208,1,93,2
0,0,54,448,1,5,98,1,-1,0
1,0,53,27,0,10,230,3,-1,0
0,0,33,474,0,22,400,2,-1,0
0,0,30,1185,0,30,284,1,339,1
0,0,39,282,0,17,243,1,-1,0
0,0,32,2,0,15,16,9,309,1
0,0,34,60,0,7,274,2,-1,0
0,0,39,3972,0,30,122,3,-1,0
0,0,75,26452,0,15,219,2,-1,0
0,0,33,818,1,16,301,3,-1,0
0,0,40,9374,0,21,7,8,185,1
0,0,37,47,0,19,374,3,-1,0
0,0,69,279,0,12,26,1,-1,0
0,0,52,20,0,28,172,1,-1,0
0,0,31,360,0,15,332,1,297,2
0,0,28,1532,0,22,253,1,107,5
0,0,29,1673,0,16,200,2,159,3
0,0,46,2420,0,19,405,2,-1,0
0,0,28,100,1,27,132,2,-1,0
0,0,41,0,0,20,89,1,-1,0
0,0,42,1533,1,5,86,1,-1,0
0,0,34,296,0,7,147,4,-1,0
1,0,28,2788,0,6,369,2,-1,0
0,0,43,109,0,27,64,3,-1,0
0,0,32,485,0,26,98,14,-1,0
0,0,33,125,0,29,66,2,-1,0
0,0,70,616,0,27,149,2,182,1
0,0,36,3064,0,26,240,3,107,4
0,0,53,206,0,26,87,6,-1,0
0,0,30,6900,0,21,816,1,-1,0
0,0,45,-179,0,3,155,2,-1,0
0,0,31,481,0,20,106,2,183,2
0,0,28,12,0,30,73,3,256,3
0,0,45,0,0,23,574,5,-1,0
0,0,51,176,1,1,8,1,687,2
0,0,53,4086,0,20,14,3,-1,0
0,0,40,257,0,16,731,4,-1,0
0,0,53,53,0,7,208,1,140,1
0,0,31,6,0,29,821,1,-1,0
0,0,30,562,0,21,137,4,-1,0
0,0,53,-118,0,9,101,3,-1,0
0,0,40,2805,0,14,173,6,353,23
0,0,26,565,0,6,582,11,-1,0
0,0,47,0,0,21,676,1,-1,0
0,0,51,1612,0,16,384,1,182,5
0,0,45,180,1,27,62,2,-1,0
0,0,35,0,0,21,295,3,-1,0
0,0,36,876,0,23,241,2,-1,0
0,0,57,2137,0,8,132,7,-1,0
0,0,42,260,0,31,175,2,-1,0
1,1,32,-53,0,16,648,1,272,1
1,0,30,944,0,29,251,2,-1,0
0,0,36,2394,0,14,184,2,-1,0
0,0,43,297,0,14,119,3,-1,0
1,0,69,2144,0,29,417,1,184,4
0,0,31,969,0,15,95,1,-1,0
0,0,35,0,0,14,125,2,-1,0
0,0,26,37,1,6,207,1,363,2
0,0,46,410,1,21,162,5,-1,0
0,0,30,1211,0,18,176,1,-1,0
0,0,33,71,0,22,107,6,-1,0
0,0,34,436,0,17,28,1,345,1
0,0,48,559,0,15,1231,2,-1,0
0,0,31,1170,0,20,200,4,-1,0
0,0,46,25,0,26,103,2,-1,0
0,0,40,1325,0,11,150,2,-1,0
0,0,39,0,0,21,108,7,-1,0
0,0,33,647,1,4,124,1,273,1
0,0,50,2142,0,29,309,2,224,1
1,0,84,639,0,18,353,3,-1,0
0,0,40,177,1,21,742,4,-1,0
0,0,55,236,0,4,200,1,-1,0
0,0,40,1959,0,30,177,1,-1,0
0,0,46,96,0,4,151,2,-1,0
0,0,43,0,0,19,147,1,-1,0
0,0,34,250,0,29,193,6,-1,0
0,0,35,126,0,22,112,2,-1,0
0,0,57,1621,0,19,108,1,-1,0
1,0,25,8,0,22,107,2,-1,0
0,0,32,189,0,6,106,2,-1,0
0,0,52,316,0,12,463,3,-1,0
0,1,31,-282,0,20,131,3,-1,0
0,0,34,-308,0,30,140,2,-1,0
0,0,42,248,0,19,163,4,-1,0
1,0,47,126,0,3,2456,2,-1,0
1,0,50,13,0,20,76,1,-1,0
1,0,30,-393,1,16,435,1,-1,0
0,0,33,358,0,7,302,1,356,3
0,0,56,917,0,9,306,1,-1,0
0,0,34,1268,0,15,259,3,-1,0
0,0,33,-163,1,8,502,2,-1,0
0,0,32,473,0,11,72,2,361,1
0,0,34,4831,0,4,265,1,-1,0
0,0,37,1063,0,31,413,2,-1,0
0,0,30,0,0,12,756,3,-1,0
0,0,29,424,1,14,241,2,-1,0
0,0,56,802,0,3,258,2,-1,0
0,0,31,430,0,25,137,16,-1,0
0,0,59,3940,0,5,48,2,-1,0
0,0,36,2880,0,12,283,1,-1,0
0,0,51,1069,0,30,247,2,-1,0
0,0,54,4382,0,18,193,4,-1,0
0,0,37,0,0,11,129,4,107,2
0,0,32,3939,0,8,209,2,-1,0
0,0,42,753,0,17,31,1,-1,0
0,0,29,358,0,21,88,5,-1,0
0,0,52,1141,0,12,22,5,-1,0
0,0,40,1259,0,20,234,5,-1,0
0,0,30,227,1,3,23,1,-1,0
1,0,55,538,0,7,353,2,-1,0
0,0,49,92,0,6,221,2,-1,0
0,0,33,8023,0,25,196,1,87,4
0,0,32,2478,1,20,395,1,-1,0
0,0,21,6844,0,14,126,3,127,7
0,0,42,440,0,3,13,5,-1,0
0,0,56,800,1,9,170,1,-1,0
0,0,39,914,0,5,20,1,-1,0
0,0,30,638,0,14,358,6,-1,0
0,0,55,159,0,28,159,1,-1,0
0,0,43,483,0,12,225,3,-1,0
1,0,53,94,0,10,493,1,181,14
1,0,57,1044,0,11,585,1,192,2
0,0,39,0,0,20,13,11,-1,0
0,0,56,401,0,20,26,1,-1,0
0,0,29,33,0,1,161,1,-1,0
0,0,38,506,1,12,122,1,-1,0
0,0,59,1881,0,19,456,2,-1,0
0,0,42,344,0,3,26,7,-1,0
0,0,46,0,0,12,51,9,-1,0
0,0,31,3,0,28,37,12,-1,0
0,0,35,221,0,14,150,1,360,1
0,0,50,36,0,13,104,10,-1,0
0,0,42,969,0,13,721,1,-1,0
0,0,36,760,0,20,9,13,-1,0
0,0,25,220,0,26,68,1,-1,0
0,0,42,10907,0,4,74,3,-1,0
0,0,27,-148,0,11,146,3,224,1
1,0,32,415,0,2,777,4,-1,0
0,0,57,1341,0,8,339,2,-1,0
0,0,48,865,0,13,78,2,-1,0
0,0,34,-566,0,26,248,2,-1,0
0,0,33,210,1,20,201,1,-1,0
0,0,26,1275,0,20,18,9,-1,0
0,0,50,579,0,26,83,4,-1,0
0,0,60,2934,0,8,233,2,-1,0
0,0,47,6637,0,17,174,2,-1,0
0,0,31,271,0,18,89,1,-1,0
0,0,52,0,0,9,145,3,94,4
0,0,36,472,0,19,1017,1,-1,0
0,0,43,487,0,7,548,2,-1,0
0,0,30,699,0,11,213,4,-1,0
0,0,32,150,0,5,210,1,-1,0
0,0,31,1130,0,17,224,3,74,4
0,0,29,584,0,16,541,19,-1,0
0,0,48,3186,1,9,104,1,-1,0
1,0,32,133,0,15,171,1,-1,0
0,0,30,868,0,7,387,2,-1,0
1,0,48,480,0,15,830,1,352,2
0,0,51,1883,0,5,57,1,-1,0
1,0,34,606,0,20,97,1,-1,0
0,0,35,603,0,17,474,2,-1,0
0,0,49,548,0,31,115,6,-1,0
0,0,36,-872,1,20,153,1,183,1
0,0,37,33,0,20,106,2,167,1
0,0,37,1689,0,29,645,2,-1,0
0,0,49,902,0,9,210,2,-1,0
0,0,44,0,1,13,97,1,-1,0
0,0,40,260,0,19,52,1,152,6
0,0,57,589,0,2,223,1,76,4
0,0,39,626,0,11,126,2,-1,0
0,0,38,0,1,16,1473,6,-1,0
0,0,51,78,0,27,723,2,-1,0
1,0,27,3792,0,22,279,2,-1,0
0,0,38,14058,0,17,293,20,-1,0
1,0,30,-522,1,5,670,2,286,6
0,0,36,386,0,18,359,2,-1,0
1,0,37,1978,0,9,404,1,182,1
0,0,53,459,0,14,317,6,192,1
1,0,38,2812,0,30,830,1,-1,0
0,0,48,5057,1,19,37,1,-1,0
0,0,26,-759,0,11,191,1,-1,0
1,0,33,-416,0,16,767,2,-1,0
0,0,47,2106,0,6,168,1,-1,0
0,0,45,220,0,18,89,4,-1,0
0,0,32,0,0,2,746,2,-1,0
1,0,69,426,0,9,225,1,90,1
1,0,65,4717,0,6,256,1,-1,0
0,0,37,395,0,6,219,2,-1,0
0,0,45,0,0,21,211,2,-1,0
0,0,36,-206,0,8,177,2,-1,0
1,0,62,6,0,13,216,1,183,4
0,0,37,4039,1,25,106,2,-1,0
1,0,39,687,0,9,869,1,-1,0
1,0,38,-242,0,18,1173,3,278,6
0,0,31,582,0,15,58,2,-1,0
0,0,58,8218,0,31,124,10,-1,0
0,0,44,1424,0,8,201,2,-1,0
1,0,31,92,0,16,688,1,-1,0
1,0,33,2085,0,9,501,2,-1,0
1,0,36,197,0,30,260,1,-1,0
0,0,31,2305,0,4,139,1,-1,0
0,0,45,-547,0,3,214,2,-1,0
0,0,30,411,0,21,142,1,-1,0
0,0,34,584,0,18,154,2,-1,0
0,0,34,997,1,21,81,1,-1,0
0,0,39,83,0,30,69,6,-1,0
0,0,41,6563,0,27,136,8,-1,0
0,0,32,0,0,31,99,13,-1,0
0,0,32,0,0,21,9,6,-1,0
0,0,36,398,0,12,278,1,-1,0
0,0,35,1145,0,2,82,2,-1,0
1,0,32,2,0,11,100,2,-1,0
0,0,33,201,0,19,171,1,183,1
0,0,49,563,0,19,84,1,-1,0
0,0,35,3161,0,8,433,2,-1,0
0,0,31,0,1,15,624,6,-1,0
0,0,42,1331,0,23,698,2,-1,0
1,0,34,2929,0,14,518,2,-1,0
0,1,32,-220,1,25,123,2,-1,0
0,0,29,5980,0,28,317,1,-1,0
0,0,32,48,0,20,8,3,-1,0
0,0,50,0,0,28,118,8,-1,0
0,0,58,3382,1,28,294,2,309,2
1,0,59,2308,0,30,815,1,87,1
1,0,25,10,0,21,857,4,-1,0
0,0,57,162,0,5,174,1,-1,0
0,0,30,1073,0,5,1130,4,-1,0
0,0,26,1700,0,7,13,5,-1,0
0,0,50,148,0,7,198,2,-1,0
0,0,39,0,0,8,503,1,-1,0
0,0,45,185,0,29,249,3,-1,0
0,0,37,896,1,14,343,2,-1,0
0,0,47,1279,0,6,479,2,-1,0
0,0,50,199,1,3,116,2,253,1
0,0,40,99,0,9,15,5,-1,0
0,0,35,378,0,16,427,3,-1,0
1,0,53,15,0,20,921,2,-1,0
0,0,35,147,1,29,41,1,184,7
0,0,54,2225,1,13,73,2,-1,0
0,0,35,1810,0,25,65,2,-1,0
0,1,31,-6,1,7,94,2,-1,0
0,0,46,435,0,15,192,3,-1,0
1,0,52,335,0,21,411,1,182,1
1,0,34,-251,0,18,641,1,-1,0
0,0,46,5,1,29,305,2,-1,0
0,0,54,641,0,17,472,1,148,2
0,0,37,0,0,21,115,1,-1,0
0,0,39,722,0,23,141,1,-1,0
0,0,50,3337,1,31,24,14,-1,0
0,0,44,0,0,28,264,5,-1,0
0,0,56,1504,0,29,66,2,-1,0
0,0,40,35,0,3,318,4,317,3
0,0,36,895,1,4,622,1,-1,0
0,0,33,752,0,11,104,4,-1,0
0,0,33,1925,0,2,76,2,-1,0
0,0,42,-246,0,7,149,1,-1,0
0,0,30,901,1,16,601,1,-1,0
0,0,33,894,0,5,509,2,-1,0
0,0,26,592,1,27,174,1,-1,0
0,0,26,3529,1,7,57,2,-1,0
0,0,37,0,1,31,187,2,-1,0
1,0,59,0,0,5,493,2,-1,0
0,0,49,371,0,31,18,44,-1,0
0,0,33,1,0,20,257,1,-1,0
0,0,46,834,0,11,196,2,-1,0
0,0,55,298,0,8,144,3,-1,0
0,0,49,306,0,18,285,7,-1,0
0,0,51,143,0,16,627,1,-1,0
0,0,27,186,0,27,136,2,-1,0
0,0,44,5597,0,20,27,3,-1,0
0,0,40,1547,0,12,88,2,173,1
0,0,36,1852,0,8,362,1,-1,0
0,0,46,1790,0,5,214,5,-1,0
0,0,30,20,0,20,404,6,340,1
0,0,35,8652,0,24,103,6,-1,0
0,0,31,1626,0,7,356,2,286,3
0,0,37,749,0,21,219,1,-1,0
0,0,49,51,0,7,984,1,-1,0
0,1,27,-1,0,22,60,2,-1,0
0,0,32,-32,0,12,145,1,-1,0
0,0,70,6850,0,5,252,3,183,1
0,0,22,333,1,12,129,1,-1,0
0,0,58,-27,1,31,77,13,-1,0
0,0,33,932,0,21,226,1,-1,0
0,0,83,0,0,31,664,1,77,3
0,0,50,100,1,13,157,1,299,3
0,0,53,-626,0,9,205,1,-1,0
0,0,37,9,0,26,484,2,-1,0
0,0,55,653,0,6,800,1,-1,0
1,0,49,3608,0,13,231,1,-1,0
0,0,41,293,1,7,102,1,-1,0
0,0,40,36,0,27,240,3,-1,0
0,0,48,263,0,5,350,2,-1,0
0,0,27,8366,0,7,458,2,349,1
0,0,30,2186,0,3,366,1,-1,0
0,0,37,20453,0,4,115,1,-1,0
0,0,37,105,1,17,260,4,-1,0
0,0,40,440,0,5,327,2,-1,0
1,0,73,519,0,16,434,1,57,1
0,0,50,19447,1,21,166,1,-1,0
0,0,53,225,0,18,171,7,-1,0
0,0,47,2548,0,11,577,1,368,1
0,0,33,0,0,21,224,8,-1,0
1,0,50,2284,0,31,1088,17,-1,0
0,0,51,40,0,13,79,1,370,1
0,0,42,364,0,18,52,1,-1,0
0,0,34,174,0,11,259,4,-1,0
0,0,44,10888,0,5,163,1,-1,0
0,0,32,0,1,17,159,2,195,2
0,0,60,225,0,19,54,2,-1,0
0,0,60,2131,0,10,421,6,-1,0
1,0,29,-20,1,21,574,1,-1,0
0,0,39,36,0,29,70,2,-1,0
0,0,47,2642,0,13,310,2,-1,0
0,0,30,400,0,7,223,1,-1,0
0,0,31,1214,0,3,39,1,-1,0
0,0,34,-292,0,19,181,6,-1,0
0,0,51,1415,0,2,151,3,-1,0
0,0,38,213,0,16,270,15,-1,0
0,0,47,2540,0,18,110,5,-1,0
0,0,46,3232,0,15,94,2,-1,0
0,0,33,296,0,16,90,2,-1,0
0,0,30,42,0,25,115,6,-1,0
0,0,40,697,0,24,220,2,219,2
0,0,38,13156,0,17,291,4,331,1
1,0,63,1490,0,8,506,1,-1,0
0,0,33,150,0,21,151,2,-1,0
1,0,59,0,0,5,812,1,-1,0
0,0,29,4210,0,18,119,1,-1,0
0,0,54,1012,0,12,33,3,175,2
0,0,57,16063,0,30,352,3,-1,0
0,0,57,5431,1,6,383,1,-1,0
0,0,28,317,0,16,21,3,-1,0
0,0,30,4787,0,18,266,1,167,2
0,0,28,225,1,7,866,2,-1,0
0,0,45,3854,0,20,10,3,-1,0
0,0,29,92,0,7,240,1,-1,0
0,0,42,-10,0,9,291,4,-1,0
0,0,31,-617,0,2,115,2,-1,0
0,0,59,195,0,5,366,2,-1,0
0,0,41,1172,0,15,153,1,-1,0
0,0,57,0,0,22,197,2,-1,0
0,0,43,0,0,31,106,4,-1,0
0,0,30,-94,0,14,41,2,-1,0
0,0,26,609,0,28,112,1,-1,0
0,0,52,4,1,28,30,9,-1,0
0,0,32,1121,1,16,211,3,-1,0
0,0,39,355,0,25,313,5,-1,0
0,0,31,3653,1,21,252,1,168,4
1,0,83,1097,0,5,181,1,-1,0
0,0,34,436,1,28,118,4,-1,0
0,0,40,4795,0,17,57,1,-1,0
0,0,39,266,0,11,102,2,-1,0
1,0,50,3357,0,9,239,4,-1,0
0,0,30,101,1,7,187,3,-1,0
0,0,43,10910,0,15,66,2,-1,0
0,0,49,1568,0,21,206,6,-1,0
0,0,41,0,0,8,239,1,368,2
0,0,35,305,0,18,7,7,367,25
0,0,57,31,0,19,260,2,-1,0
0,0,29,452,0,27,347,1,-1,0
0,0,48,5,0,7,697,2,-1,0
0,0,38,7929,0,8,182,3,-1,0
1,0,41,39,0,21,549,2,-1,0
0,0,39,267,0,9,1151,5,-1,0
0,0,31,4945,0,11,445,1,-1,0
0,0,51,463,0,13,213,5,-1,0
0,0,35,2116,0,13,409,2,-1,0
1,0,45,59,0,24,873,8,-1,0
0,0,28,131,0,12,147,5,-1,0
0,0,57,107,0,14,85,2,-1,0
0,0,36,-35,0,30,339,3,-1,0
0,0,49,230,0,8,96,1,-1,0
0,0,34,2679,0,7,195,1,-1,0
0,0,65,493,0,16,622,1,182,1
0,0,26,256,0,4,101,2,-1,0
0,0,52,-133,0,5,96,2,-1,0
1,0,32,811,0,14,563,1,-1,0
0,0,33,302,1,16,670,1,-1,0
0,0,43,3529,0,4,190,3,-1,0
0,0,26,75,1,19,351,1,-1,0
0,0,45,999,0,20,215,6,188,2
0,0,30,7845,0,3,59,1,-1,0
0,0,37,260,0,17,446,2,-1,0
1,0,45,2048,0,18,310,1,804,1
0,0,34,1557,1,13,213,1,-1,0
0,0,35,505,1,27,371,2,-1,0
0,0,41,1536,0,4,54,2,-1,0
0,0,42,0,0,8,118,6,-1,0
0,0,48,439,0,2,212,1,249,2
0,0,45,44,0,11,81,1,-1,0
0,0,47,295,0,5,157,1,-1,0
0,0,37,190,1,8,194,1,-1,0
0,0,32,3935,0,29,129,2,-1,0
1,0,40,-17,1,11,474,1,256,1
0,0,35,175,0,29,219,1,246,1
0,0,31,4888,0,5,475,4,166,2
0,0,36,40,0,26,359,3,-1,0
0,0,44,4460,0,31,168,2,-1,0
0,0,52,98,1,19,148,1,-1,0
0,0,28,330,0,2,197,1,-1,0
0,0,45,13117,0,11,42,2,-1,0
0,0,38,12877,0,17,118,3,-1,0
0,0,39,1506,0,11,299,2,-1,0
0,0,28,0,0,27,198,2,-1,0
0,0,31,775,0,2,361,1,-1,0
0,0,46,258,0,27,217,1,-1,0
0,0,22,246,0,12,25,1,-1,0
1,0,49,2146,0,7,1516,2,353,2
0,0,44,304,0,12,129,2,-1,0
0,0,31,360,0,26,592,4,-1,0
0,0,53,3316,0,23,331,6,-1,0
0,0,55,6880,0,8,353,2,-1,0
0,0,35,2189,0,19,256,3,-1,0
0,0,35,5304,0,20,340,1,183,2
0,0,37,102,0,21,101,2,-1,0
0,0,50,181,0,17,599,2,-1,0
0,0,37,3953,0,6,610,2,138,1
0,0,37,6969,0,20,412,1,-1,0
1,0,29,572,0,16,314,1,195,1
0,0,31,223,0,17,508,1,315,11
0,0,40,-396,0,26,127,1,-1,0
0,0,47,164,0,5,212,1,-1,0
0,0,55,2678,1,18,151,12,-1,0
0,0,33,920,0,21,58,1,122,4
0,0,53,4554,0,5,8,6,-1,0
1,0,38,623,0,28,297,4,144,4
0,0,61,967,0,20,180,1,-1,0
0,0,43,1577,0,19,87,1,-1,0
0,0,42,1,0,28,59,5,-1,0
0,0,36,0,0,28,81,4,-1,0
0,0,31,1166,0,3,207,1,-1,0
0,0,59,3534,0,21,216,4,-1,0
0,0,29,200,0,30,322,2,-1,0
0,0,33,4790,0,20,137,1,272,2
0,0,44,-237,0,10,73,1,-1,0
0,0,43,1335,0,6,371,2,-1,0
0,0,42,603,0,5,298,5,-1,0
0,0,32,577,0,7,101,2,-1,0
0,0,43,0,0,17,110,1,-1,0
0,0,39,163,0,30,107,2,-1,0
0,0,23,1158,0,16,743,1,-1,0
0,0,43,642,0,31,644,2,-1,0
0,0,46,466,0,29,169,1,-1,0
0,0,31,119,0,4,380,1,-1,0
1,0,38,3436,0,21,663,4,-1,0
0,0,53,238,0,11,238,2,361,5
0,0,37,378,0,9,514,1,-1,0
0,0,49,32,0,5,128,1,-1,0
0,0,31,315,0,30,130,1,2,1
0,0,45,6945,0,5,131,5,356,3
0,0,58,3496,0,2,111,4,-1,0
0,0,35,0,0,16,169,1,-1,0
0,0,32,309,1,16,346,1,234,3
0,0,28,0,0,4,205,6,-1,0
1,0,26,668,0,28,576,3,-1,0
0,0,48,1175,0,18,1476,3,-1,0
0,0,30,363,0,28,171,3,-1,0
0,0,31,38,0,20,185,2,-1,0
0,0,31,1183,0,27,676,6,-1,0
0,0,45,942,0,21,362,1,-1,0
0,0,38,4196,0,12,193,2,-1,0
0,0,34,297,0,26,63,4,-1,0
0,0,42,-91,1,5,43,1,-1,0
1,0,60,362,1,29,816,6,-1,0
1,0,42,1080,1,13,951,3,370,4
1,0,32,620,0,26,1234,3,-1,0
0,0,42,-166,0,29,85,4,-1,0
0,0,33,288,0,17,306,1,-1,0
0,0,42,642,1,16,509,2,-1,0
0,0,51,2506,0,30,210,3,-1,0
0,0,36,566,0,20,129,2,-1,0
1,0,46,668,0,15,1263,2,-1,0
0,0,40,1100,0,29,660,2,-1,0
0,0,49,322,0,14,356,2,-1,0
0,0,38,1205,0,20,45,4,153,1
0,0,32,473,0,7,624,5,-1,0
0,0,33,-333,0,30,329,5,-1,0
0,1,57,-3313,1,9,153,1,-1,0
0,0,57,295,0,19,151,11,-1,0
0,0,28,1137,0,6,129,4,211,3
0,0,44,1136,1,3,345,2,249,7
