Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited
0,24,0,2,0,0,0
0,31,7,2,1,0,0
0,37,7,2,1,0,0
1,37,9,1,1,1,0
0,28,6,2,1,0,0
0,41,4,2,1,0,0
1,33,7,1,1,1,0
0,35,8,1,1,0,1
0,25,7,1,1,0,0
1,35,2,2,1,1,0
0,53,10,1,0,0,1
0,32,9,2,1,1,0
1,27,3,1,1,0,0
0,32,2,1,1,1,0
1,45,7,2,0,0,0
1,35,10,2,1,1,0
1,59,5,1,1,1,0
1,62,4,2,1,1,0
0,20,4,2,0,1,0
1,28,0,2,1,0,0
0,31,6,1,0,0,0
0,37,10,3,0,1,1
0,30,5,1,1,0,1
0,41,2,1,1,0,0
1,19,7,1,1,1,0
0,22,10,1,1,1,0
0,24,9,2,0,1,0
0,31,5,2,1,0,0
1,28,3,1,1,1,0
0,24,5,2,1,1,0
1,33,5,2,1,0,0
1,38,1,2,1,0,0
0,45,1,1,1,1,1
0,26,3,2,1,0,0
1,37,4,1,1,0,0
1,48,9,1,1,0,1
1,59,4,1,1,1,0
1,38,7,2,0,0,0
0,34,2,1,0,0,0
1,30,7,2,0,1,0
0,35,9,2,0,1,0
0,35,2,1,1,0,0
1,52,4,1,1,1,0
0,35,7,1,1,0,1
0,33,0,1,0,1,1
1,27,6,2,0,0,0
0,46,3,1,0,0,0
1,41,1,1,1,0,0
1,44,3,2,0,1,0
0,50,5,2,1,1,1
0,44,9,1,0,1,1
1,33,8,1,1,0,0
0,40,2,2,1,1,0
1,39,4,2,1,0,0
0,36,5,2,1,0,0
1,37,8,2,0,0,0
1,34,1,2,1,0,0
0,27,4,1,0,1,0
1,32,5,2,1,1,0
0,27,7,1,1,1,0
1,26,5,2,0,1,0
1,46,4,1,1,1,0
1,45,8,1,1,0,0
0,29,1,1,1,1,0
1,31,6,2,1,0,0
1,46,0,2,1,1,0
0,37,1,2,1,1,0
1,69,2,2,0,1,0
1,40,9,2,1,1,0
0,36,6,1,0,0,0
1,41,0,2,1,0,0
1,44,6,1,1,0,0
0,45,4,2,1,0,0
1,52,1,2,0,0,0
1,42,4,2,0,0,0
0,47,0,1,1,1,1
0,23,9,1,0,1,0
1,25,6,2,1,1,0
1,31,4,1,1,1,0
1,56,9,1,1,0,1
1,44,3,2,1,1,0
1,39,7,2,1,0,1
1,47,5,1,0,0,1
1,32,8,2,1,1,0
1,31,7,1,1,1,0
1,23,2,2,1,0,0
0,37,7,1,1,1,1
1,45,0,1,0,0,0
0,34,6,2,0,0,0
0,41,4,1,1,1,0
1,52,2,2,1,1,0
1,35,4,2,0,1,0
1,52,8,1,1,0,0
1,45,9,2,1,1,0
0,36,5,2,1,1,0
0,45,5,2,1,1,0
1,42,3,2,0,0,0
0,24,3,1,1,0,0
0,37,2,1,0,0,0
0,41,4,1,0,1,0
1,31,9,1,1,1,0
0,42,2,1,0,0,1
1,52,8,1,0,1,1
1,40,8,1,1,0,0
1,38,1,1,1,1,1
0,31,9,1,1,1,0
1,45,7,1,1,0,1
1,37,3,2,1,1,0
0,27,9,1,1,0,1
0,30,7,2,1,0,0
1,27,2,2,1,1,0
1,26,7,2,0,1,0
0,33,2,1,0,1,0
1,43,3,2,1,1,0
1,38,7,2,1,1,0
0,31,10,1,1,0,0
1,37,8,1,1,1,0
1,41,4,1,1,0,0
1,47,9,2,1,1,1
0,57,5,1,0,1,0
1,52,9,1,1,0,1
1,30,2,2,1,0,0
1,32,6,1,1,1,1
0,36,6,2,1,1,0
1,28,10,2,0,1,0
1,50,9,1,1,0,1
0,34,0,2,1,0,0
1,28,3,2,1,1,0
1,35,5,2,1,0,0
1,41,3,2,1,1,0
0,26,3,1,1,1,1
1,31,9,2,0,1,0
1,23,9,1,1,0,0
1,34,1,2,1,0,0
1,36,2,2,0,1,0
0,44,5,2,1,0,1
1,40,7,2,0,1,0
1,73,0,1,0,1,0
1,37,2,2,1,0,0
0,49,5,1,0,0,0
1,33,1,2,1,1,0
1,40,7,1,1,1,0
1,48,8,2,1,0,0
1,44,3,1,1,0,1
0,33,6,2,1,1,0
1,32,7,1,0,1,0
0,34,7,1,0,1,0
0,29,5,2,0,1,0
0,33,2,2,1,0,0
1,35,1,2,0,1,0
1,43,4,2,0,1,0
0,35,2,2,0,0,0
1,60,9,3,1,1,1
0,34,9,1,1,0,0
0,33,4,2,1,0,0
0,25,8,2,1,1,0
1,37,8,2,1,1,0
0,33,6,1,1,1,0
0,51,3,1,1,0,1
1,47,9,1,1,0,1
0,37,4,2,1,0,0
0,31,8,1,0,0,0
1,24,1,2,1,1,0
0,38,1,2,1,0,0
0,24,10,2,1,0,0
0,46,3,1,1,0,0
0,22,7,2,1,0,0
0,33,3,2,0,1,0
1,31,2,2,1,0,0
0,30,9,1,1,0,0
1,34,6,2,1,1,0
1,41,8,4,1,0,1
0,31,10,2,0,0,0
0,64,2,1,1,1,0
1,31,5,2,1,1,0
0,39,3,1,1,1,0
1,26,4,2,1,0,0
1,33,8,2,0,0,0
1,29,3,2,1,0,0
1,31,0,1,1,0,0
0,26,5,1,0,1,1
0,21,1,2,1,0,0
1,38,8,2,0,0,0
1,34,5,1,1,1,0
0,28,7,2,1,0,0
1,58,7,2,0,1,0
0,41,8,3,1,1,1
1,64,2,1,0,1,0
1,75,7,1,0,1,0
0,26,10,1,1,1,0
1,29,9,1,1,0,0
0,32,2,1,1,0,0
1,61,3,1,1,1,0
1,43,5,4,1,1,1
0,73,1,1,1,1,0
1,26,1,1,0,1,0
1,31,4,2,1,1,0
0,38,8,2,1,1,0
1,37,3,1,0,0,1
0,40,4,2,0,0,0
0,34,4,1,1,1,0
1,37,4,2,1,1,0
1,39,10,2,1,0,0
0,37,9,2,1,0,0
1,53,3,1,0,0,0
1,48,4,2,0,0,1
1,36,6,1,1,1,0
1,37,5,1,0,1,1
1,36,3,1,0,1,0
0,47,5,2,1,1,1
1,39,3,2,1,0,0
0,43,4,1,0,1,0
1,27,3,2,1,1,0
1,43,7,2,1,0,0
0,28,2,2,0,0,0
0,56,0,1,0,1,0
0,41,7,2,1,1,0
1,29,5,1,1,1,0
0,54,2,1,1,0,1
1,31,0,1,1,1,0
0,33,8,2,0,0,0
0,31,3,1,0,0,0
1,41,5,3,0,0,0
1,49,8,1,0,1,0
0,49,2,2,1,0,0
1,33,1,1,1,0,0
0,29,4,1,0,0,1
1,51,7,1,0,1,0
1,33,9,1,1,0,0
1,34,10,2,1,1,0
0,40,9,1,0,0,1
1,30,3,2,1,0,0
0,40,7,1,0,0,0
0,62,2,2,1,1,0
1,36,6,2,1,1,0
1,35,9,2,1,1,0
1,41,6,1,1,1,0
1,47,1,1,1,0,0
1,31,2,2,1,1,0
1,43,10,2,1,0,0
1,37,1,1,1,0,0
1,33,10,2,1,0,0
0,45,0,3,1,0,1
1,31,2,2,1,1,0
1,32,0,1,1,1,0
1,39,8,2,1,1,0
1,32,9,2,1,0,0
1,46,6,3,0,1,1
0,34,3,1,1,1,0
1,42,5,1,1,1,0
1,36,7,1,1,0,0
1,71,4,2,0,1,0
1,48,1,1,1,1,1
0,47,1,1,0,0,1
1,34,2,1,1,1,0
1,37,6,2,1,0,0
1,36,2,2,1,1,0
1,38,3,1,0,0,0
0,28,1,2,1,1,0
1,26,3,1,1,1,0
1,47,6,1,1,1,0
1,27,1,1,1,0,0
0,33,1,2,1,1,0
1,52,8,1,1,1,0
1,33,1,2,1,0,0
0,20,4,2,1,0,0
1,39,8,2,0,0,0
1,40,4,1,0,1,1
0,46,1,2,0,0,0
1,47,3,2,1,0,0
0,48,0,2,0,0,0
1,42,10,1,1,0,0
0,37,8,1,1,0,0
1,32,3,2,0,0,0
0,34,5,1,1,1,1
1,37,1,1,1,0,0
1,55,4,3,1,0,1
1,37,1,1,1,1,1
1,36,9,1,1,0,0
0,27,2,1,1,0,0
0,28,9,2,1,1,0
0,32,10,2,1,1,0
0,35,8,1,0,0,0
1,44,1,2,0,1,1
1,37,3,2,1,1,0
1,44,9,2,0,0,0
1,37,6,2,1,0,0
0,33,7,1,1,0,0
1,48,9,1,0,0,1
0,45,5,1,1,1,0
0,36,1,2,1,1,0
1,24,9,1,0,0,0
1,49,6,1,1,1,1
0,46,1,1,1,1,1
1,43,2,2,0,1,1
1,52,3,1,1,0,1
0,33,9,2,1,1,0
0,54,6,1,1,0,1
0,34,3,2,1,0,0
0,72,3,2,1,1,0
0,55,9,4,1,0,1
1,26,4,1,1,1,0
1,31,4,2,0,0,0
1,22,5,2,1,1,0
1,37,2,2,1,0,0
1,33,8,1,1,0,1
0,35,7,1,0,1,0
0,41,9,2,1,0,0
1,32,2,1,0,1,0
1,40,8,1,1,0,0
1,63,4,1,1,0,1
0,27,8,1,1,1,0
1,24,7,2,0,0,0
0,33,1,1,0,1,0
1,27,9,2,1,0,0
1,42,7,1,1,0,0
0,50,1,3,0,0,1
1,34,0,2,0,1,0
0,34,1,1,0,0,0
0,52,2,1,0,1,1
1,24,7,1,1,0,0
0,41,3,1,1,1,0
0,45,6,1,1,0,0
1,42,4,2,0,1,0
0,49,4,1,1,0,1
0,38,2,2,0,1,0
0,33,7,2,1,1,0
1,33,9,2,1,1,0
1,27,4,2,1,1,0
1,52,5,2,1,0,1
1,25,9,2,0,1,0
1,43,4,2,1,0,0
1,29,8,2,1,1,0
0,28,9,1,1,0,0
1,27,3,1,1,0,0
0,41,10,1,1,1,1
1,67,9,1,1,0,1
1,37,6,2,0,1,0
1,29,7,1,1,1,0
0,57,9,1,0,0,1
0,19,3,1,1,1,0
1,32,5,1,0,1,0
1,47,0,1,1,1,0
1,50,2,2,0,1,0
1,34,8,1,0,0,0
0,28,0,2,1,1,1
1,59,5,1,1,1,1
1,31,8,1,1,0,0
0,36,3,2,1,1,0
0,41,7,1,0,0,0
1,34,2,1,1,1,0
0,39,6,1,0,0,0
1,35,8,1,1,1,0
0,35,4,1,1,1,0
1,34,8,1,1,1,0
0,35,6,2,1,1,0
0,35,1,2,0,0,0
0,35,4,1,0,0,0
0,43,1,1,1,1,0
1,39,8,1,0,0,0
0,24,8,1,1,0,0
1,37,8,2,1,1,0
0,40,1,1,1,1,0
0,37,10,1,1,0,0
0,55,6,1,0,0,1
1,41,3,2,1,0,0
0,35,4,2,1,0,0
1,50,1,1,0,1,1
1,35,8,2,1,1,0
1,31,8,2,1,0,0
0,25,7,2,0,1,0
1,48,1,1,0,1,0
0,27,3,2,0,0,0
1,38,9,2,1,0,0
1,35,8,1,1,1,0
0,42,5,3,1,1,1
1,41,4,1,0,0,0
1,43,9,2,1,1,0
0,68,3,1,0,1,0
0,32,2,2,1,0,0
0,45,9,3,1,0,1
1,39,1,2,1,1,0
0,25,0,2,1,1,0
1,34,8,2,1,1,0
0,40,4,1,1,0,0
1,28,6,2,1,0,0
0,48,5,2,0,0,1
1,73,9,1,1,1,0
0,41,9,1,1,0,0
1,52,0,1,1,0,1
0,38,2,2,0,0,0
1,35,2,3,1,1,0
1,34,5,2,1,1,0
0,47,2,2,1,0,0
1,67,2,2,0,1,0
1,38,1,2,1,1,0
0,64,5,1,1,0,1
1,46,5,1,1,0,1
1,33,9,1,1,0,1
1,37,2,1,0,1,1
1,37,7,1,1,0,0
1,35,1,1,1,0,1
1,33,3,2,1,1,0
1,24,5,2,1,0,0
1,36,6,1,0,0,0
0,31,7,2,1,1,0
0,32,1,2,0,1,0
0,40,7,2,0,1,1
0,43,9,2,1,0,0
1,44,3,1,1,0,1
0,30,9,1,0,1,0
0,37,7,2,1,0,0
0,38,5,1,1,0,0
0,28,3,2,1,0,0
0,41,4,2,1,1,0
1,41,2,2,1,0,0
0,36,0,2,1,0,0
0,44,2,2,0,1,0
0,33,9,1,1,1,0
1,26,9,1,1,0,0
1,48,9,1,0,1,1
0,30,5,2,0,0,0
0,46,10,2,0,0,0
1,36,3,1,1,1,0
1,55,0,1,1,1,1
0,49,2,1,1,0,1
1,41,7,1,0,1,0
1,33,4,1,1,0,0
1,30,8,1,1,0,1
1,44,4,2,1,0,0
0,33,9,2,1,1,0
0,63,1,2,1,1,0
0,21,1,1,1,0,0
0,53,5,1,0,1,1
0,20,4,1,0,1,0
0,21,2,1,0,0,0
0,42,9,2,1,0,0
1,26,6,1,1,0,0
1,37,6,2,1,1,0
0,27,8,2,0,0,0
1,44,6,2,1,0,0
0,47,0,2,0,1,0
1,23,8,1,1,1,0
1,47,9,1,0,1,0
1,41,8,1,1,0,0
1,43,5,2,0,0,1
1,39,3,1,0,0,0
1,45,7,1,1,0,0
1,37,2,2,1,0,0
0,39,5,1,1,0,1
1,38,6,2,0,1,0
0,40,3,1,1,0,0
1,39,1,1,0,1,0
0,33,3,2,1,1,0
1,53,5,1,1,1,0
0,45,8,2,1,0,0
1,26,4,1,1,0,0
1,33,2,1,1,1,0
0,37,4,1,1,1,0
0,44,3,2,1,0,0
1,37,1,1,1,0,1
0,47,10,1,0,1,1
1,45,1,1,1,0,0
1,33,5,1,1,0,0
1,92,3,1,0,1,0
0,37,6,1,1,1,0
0,30,1,1,1,1,0
1,34,9,1,1,1,0
0,31,3,1,0,1,0
0,37,6,2,1,0,0
1,45,2,2,0,0,1
0,28,6,1,1,0,0
0,29,6,2,1,1,0
1,43,5,2,1,0,0
0,44,5,2,0,0,0
1,35,0,1,1,1,0
0,29,9,2,0,1,0
1,31,10,2,1,0,0
1,51,6,1,1,1,0
1,36,1,1,1,1,0
1,45,5,1,1,1,0
1,29,4,2,0,0,0
0,36,4,1,1,0,0
1,57,1,2,1,1,0
1,30,1,2,0,1,0
0,33,2,1,0,1,1
1,26,6,2,1,1,0
1,32,4,1,1,1,1
0,31,7,1,0,1,1
0,35,6,1,0,1,0
0,23,4,2,1,0,0
0,41,5,1,1,0,0
0,40,5,2,1,0,0
0,34,10,1,1,0,1
1,22,8,2,1,0,0
1,37,2,2,1,1,0
1,41,5,1,0,0,1
1,40,4,2,0,0,0
0,34,4,2,0,0,0
1,35,9,1,1,1,0
1,49,5,1,1,0,1
0,24,6,2,0,1,0
1,39,8,2,1,0,0
1,32,4,2,1,1,0
1,41,3,2,1,0,0
1,44,2,2,1,0,0
1,26,5,1,1,1,0
1,40,5,2,0,0,0
1,31,2,2,0,1,0
1,44,9,2,1,0,0
0,31,3,2,1,1,0
1,34,2,2,1,0,0
0,30,6,2,0,0,0
0,35,5,2,0,0,0
1,35,9,1,1,0,0
1,28,7,2,1,1,0
0,39,5,3,1,0,1
0,44,4,2,1,0,1
1,50,9,1,1,0,1
0,27,5,1,1,0,0
1,32,9,1,1,1,0
0,43,5,1,0,0,0
1,30,9,2,1,0,0
0,40,2,1,1,0,0
0,37,6,1,0,1,0
1,32,1,2,1,1,0
1,48,2,1,0,0,1
0,56,1,1,1,0,1
1,32,6,1,1,0,0
1,42,6,3,0,1,1
0,40,1,2,0,0,0
1,46,8,1,1,1,1
0,50,4,1,0,1,1
1,24,7,2,1,1,0
0,41,9,2,1,1,0
1,26,7,2,0,0,0
0,65,2,2,0,1,0
0,32,7,3,0,1,0
0,51,9,2,1,1,0
0,49,4,2,0,0,1
0,50,4,1,0,0,1
0,41,10,1,1,0,0
1,35,4,2,1,0,0
0,42,1,2,1,0,0
0,31,4,2,0,1,0
0,35,1,3,1,1,1
1,34,4,1,1,0,0
0,34,7,1,1,1,0
1,38,3,1,1,0,0
1,27,9,1,0,0,0
0,37,10,2,1,0,0
0,75,9,1,0,1,0
0,45,8,2,1,1,0
1,67,4,3,1,1,0
0,47,8,2,1,1,0
1,27,9,1,1,1,0
0,36,6,2,0,1,0
0,37,7,1,1,0,0
0,39,3,1,0,0,0
1,34,4,2,1,1,1
0,45,1,2,1,0,1
1,33,3,1,1,0,0
1,35,5,1,1,1,0
1,35,7,1,1,1,0
1,29,1,2,1,1,0
0,45,3,1,0,1,0
1,27,2,2,1,1,0
1,20,0,2,1,1,0
0,30,4,1,1,1,0
1,38,7,2,1,0,0
1,32,6,2,1,0,0
0,39,3,1,1,1,1
0,30,5,2,0,1,0
0,34,5,1,1,0,0
1,50,1,1,1,0,1
1,31,4,1,1,0,0
1,35,5,2,1,0,0
0,51,1,1,0,1,1
1,40,5,2,0,0,0
1,38,0,1,0,1,0
1,38,4,2,1,1,0
0,32,1,2,1,0,0
0,48,7,1,1,0,1
1,44,3,1,1,0,1
1,25,4,1,1,1,0
0,47,0,2,1,1,1
0,33,2,2,1,0,0
0,30,0,2,1,1,0
0,54,1,1,0,0,1
1,54,8,1,1,1,0
1,38,1,1,1,0,1
1,38,4,2,1,1,0
1,46,10,1,1,0,1
0,21,8,2,1,1,0
1,35,3,1,1,1,0
0,38,9,1,0,0,0
0,55,6,1,1,0,1
1,37,5,1,1,1,0
1,38,4,1,0,1,0
0,28,9,2,1,0,0
0,36,7,2,0,0,0
0,30,6,1,1,1,0
0,71,6,1,1,1,1
0,60,7,2,0,1,0
1,21,8,1,1,1,0
0,23,9,1,1,1,0
1,39,5,1,1,0,0
1,33,7,2,1,1,0
0,33,2,1,1,1,0
1,28,5,2,1,0,0
1,45,7,2,0,1,0
0,30,0,2,1,1,0
0,33,7,1,1,0,0
0,33,6,2,0,1,0
0,30,1,2,1,1,0
0,40,3,1,0,0,1
1,24,7,2,0,0,0
1,22,5,2,0,0,1
1,32,5,1,0,0,0
1,29,2,1,1,1,0
1,49,6,1,1,0,1
0,36,2,1,0,1,1
0,51,8,1,1,1,1
0,38,1,2,1,0,0
0,35,10,2,0,1,0
0,47,6,1,0,1,0
0,33,5,2,1,0,0
1,31,6,2,0,1,0
0,41,9,1,1,0,0
1,40,6,1,1,1,0
0,41,2,1,1,1,0
1,54,3,1,0,1,0
1,27,5,2,0,1,0
0,64,3,1,0,1,0
0,28,7,2,0,1,0
1,34,1,1,1,0,0
1,26,8,2,0,0,0
1,33,8,2,1,1,0
0,54,1,2,0,1,0
0,29,3,1,0,1,0
1,32,5,1,1,1,0
1,36,5,2,1,0,0
1,50,0,2,1,0,1
0,43,1,1,0,1,0
1,28,3,1,1,1,0
1,46,7,1,0,1,0
0,41,6,1,1,0,0
1,66,7,1,0,1,0
0,41,6,1,1,1,1
1,57,6,2,1,1,0
1,39,5,2,0,1,0
0,36,3,2,1,1,0
1,44,3,2,0,1,0
1,31,5,1,1,0,0
0,42,7,2,1,0,1
0,42,1,2,1,0,0
0,59,5,2,1,1,0
1,24,2,2,1,1,0
1,36,3,2,1,0,0
1,36,4,1,1,1,0
1,41,6,2,1,0,0
1,36,5,1,1,1,0
0,33,7,2,1,1,0
0,37,6,1,0,1,0
0,34,1,2,1,0,0
1,33,3,2,1,0,0
1,37,4,1,1,0,0
0,42,2,2,0,0,0
0,37,8,1,1,1,0
0,26,1,1,0,1,0
1,47,7,1,1,0,0
1,41,10,1,1,1,0
1,46,10,1,0,0,0
1,38,5,2,0,0,0
1,23,8,2,1,1,0
0,30,8,1,0,0,0
1,44,7,1,1,1,0
0,35,1,2,0,0,0
1,33,4,1,1,0,0
0,31,5,1,0,0,1
1,39,4,1,1,0,0
0,29,5,2,1,1,0
1,36,4,2,1,0,0
1,36,1,2,0,1,0
1,31,4,1,1,1,0
0,42,7,2,0,1,0
1,32,8,2,0,1,0
1,32,3,1,0,1,0
0,26,8,2,1,1,0
1,34,5,1,1,0,0
1,56,9,1,0,0,1
0,43,10,2,1,1,0
0,49,3,2,1,1,0
0,35,0,2,0,1,0
0,36,8,1,0,0,0
1,36,2,1,1,0,0
0,36,5,2,0,0,0
1,52,8,2,1,1,0
1,26,8,1,1,1,0
0,32,1,1,0,1,0
1,30,4,1,1,0,0
0,60,8,1,1,1,0
1,31,7,1,1,1,0
1,29,5,2,1,0,0
0,48,5,1,1,1,0
0,57,3,3,1,0,1
1,34,8,2,1,0,0
1,50,3,1,0,1,0
1,38,7,2,1,1,0
1,22,6,1,1,1,0
1,41,7,1,0,1,0
1,30,8,1,1,0,0
1,24,8,1,0,1,0
0,39,5,1,0,0,0
1,27,9,1,1,0,0
1,37,9,1,0,1,0
0,33,2,2,0,0,0
0,48,3,1,1,0,0
1,41,1,1,1,1,0
0,31,6,1,0,0,0
0,41,3,2,1,0,0
1,39,10,1,1,1,0
1,37,7,1,1,0,0
1,37,7,2,1,0,1
1,49,8,1,0,0,1
1,45,3,2,1,1,1
1,33,5,2,1,1,0
1,64,0,1,0,1,0
0,39,8,1,1,0,1
1,34,7,2,1,1,0
0,66,0,1,0,1,1
1,39,2,2,1,0,0
0,36,3,2,0,0,0
0,43,4,1,1,0,0
0,46,0,3,0,1,1
0,36,3,1,1,1,0
0,67,10,1,0,1,0
1,29,4,2,1,0,0
0,58,5,1,0,1,1
1,34,2,1,1,0,0
0,39,4,2,0,0,0
1,26,7,2,1,0,0
1,77,3,2,0,1,0
1,29,5,1,1,0,0
0,51,2,2,0,1,0
0,41,8,2,1,0,1
0,40,8,1,0,0,0
1,50,8,1,0,0,1
0,36,9,1,1,0,1
0,33,10,1,1,1,0
0,50,10,1,1,0,1
1,46,9,1,0,1,0
1,32,4,2,1,1,0
0,37,9,2,0,0,0
1,28,4,1,1,0,0
0,55,0,3,0,0,1
0,37,4,2,1,0,1
0,57,1,1,1,1,1
1,38,2,2,1,1,0
1,35,9,2,1,1,0
1,55,8,2,1,1,0
0,40,2,1,0,1,0
1,44,9,1,1,1,0
0,26,1,2,1,0,0
0,51,9,1,1,0,1
0,30,4,2,0,1,0
1,55,3,1,1,1,0
1,39,3,1,1,1,0
1,34,3,1,1,0,0
1,31,10,1,0,0,0
0,24,9,1,0,1,0
0,42,2,4,0,0,1
0,53,2,1,1,1,1
1,38,7,1,1,0,0
1,38,7,1,1,1,0
0,28,3,1,0,1,0
1,38,3,2,1,1,0
0,39,9,2,1,1,1
1,36,2,2,0,1,0
1,28,1,1,0,1,0
1,92,1,2,1,1,0
1,41,5,1,0,1,0
0,27,4,2,1,1,0
1,37,5,1,0,1,0
0,67,7,3,1,1,0
1,37,6,1,1,1,0
0,40,7,2,1,0,0
0,33,5,1,1,1,1
1,48,7,1,1,0,0
1,42,6,2,1,0,0
0,44,7,1,0,0,0
0,38,2,1,1,0,0
1,29,7,1,1,1,0
1,39,6,2,1,1,0
1,43,4,1,1,0,0
0,48,9,2,1,1,1
0,48,5,1,1,0,1
0,43,8,1,0,0,0
0,27,7,2,1,0,0
0,50,6,2,1,1,0
1,38,2,1,0,0,1
1,37,2,2,1,1,0
0,42,3,2,1,1,0
1,55,10,3,1,1,1
1,31,4,2,0,1,0
0,32,9,2,1,1,0
1,41,5,1,1,1,0
1,30,1,2,1,0,0
1,37,10,1,1,1,0
1,37,6,1,0,1,0
1,46,0,2,0,0,0
0,40,6,1,0,1,0
0,39,7,2,1,0,0
1,34,3,1,0,1,0
1,50,7,1,0,1,1
0,54,9,1,1,1,0
1,48,6,1,1,0,0
0,25,8,2,1,1,0
1,46,2,1,1,1,0
1,60,6,2,1,1,0
1,38,6,1,1,0,1
0,35,8,1,1,1,0
1,43,8,1,1,0,1
1,32,9,2,0,0,0
0,44,7,2,0,0,1
0,30,7,2,1,1,0
0,35,1,2,1,1,0
1,35,1,1,1,0,0
1,36,6,2,1,0,0
1,30,9,2,1,1,0
0,26,5,1,0,0,0
0,42,9,2,1,0,0
0,42,5,2,0,0,0
1,63,3,1,1,0,1
1,44,3,1,1,0,0
1,25,6,2,1,0,0
1,36,0,1,0,1,0
1,50,5,1,0,0,1
0,56,10,2,1,0,1
1,41,3,1,1,1,0
1,39,5,2,1,1,0
1,29,3,1,1,0,0
0,39,7,2,0,1,1
1,47,0,2,1,1,0
0,24,10,1,1,1,1
1,38,9,2,1,0,0
0,44,1,2,0,0,0
0,51,1,2,1,1,0
0,49,10,1,1,0,1
1,34,9,2,1,0,0
1,43,9,1,1,1,0
1,43,9,2,0,0,0
0,52,8,3,0,0,1
0,21,2,2,1,0,0
0,34,10,1,0,0,0
1,50,8,2,1,1,0
1,33,6,2,1,1,0
1,42,6,2,1,1,0
1,40,9,2,1,0,0
1,29,6,2,1,1,0
1,36,6,2,1,1,0
1,30,7,1,1,0,0
1,26,3,2,1,0,0
1,36,1,1,1,0,0
1,33,1,1,1,1,0
1,33,8,1,0,0,0
1,24,5,1,1,1,0
0,40,5,1,0,1,0
1,30,3,2,0,1,0
0,33,1,2,0,0,0
0,44,1,1,1,1,0
1,42,1,1,1,1,0
0,39,9,2,1,0,0
0,37,4,3,1,0,1
0,43,1,1,1,1,0
1,36,5,2,1,1,0
1,41,2,1,1,0,1
1,34,1,1,1,1,0
0,52,1,1,1,1,1
1,46,4,1,1,1,0
0,38,3,1,0,0,0
1,45,6,2,1,1,1
1,41,5,1,0,0,0
1,33,9,1,1,0,0
0,24,6,1,1,1,0
0,48,3,2,1,1,1
0,26,0,1,0,1,0
1,32,8,1,1,1,0
0,32,1,1,1,1,0
1,39,4,2,0,0,0
0,30,2,3,1,1,1
0,36,0,2,1,1,0
0,48,3,1,1,0,1
0,27,7,2,1,1,0
0,37,9,2,1,1,0
1,28,3,2,1,0,0
0,57,7,4,0,1,1
0,42,10,2,0,0,0
0,37,9,2,1,1,0
1,35,0,2,0,1,1
1,25,7,1,0,1,0
1,23,2,1,0,0,0
1,29,3,2,1,1,0
1,32,1,2,0,0,0
1,30,9,1,1,0,0
1,35,8,2,1,0,0
0,27,1,1,1,1,0
1,45,2,2,1,0,0
1,19,8,1,1,1,0
0,31,4,2,1,0,0
0,25,6,2,0,0,0
1,39,1,3,1,0,1
0,48,7,1,1,0,1
0,56,8,1,1,0,1
1,50,5,2,1,0,0
1,26,8,1,1,1,0
1,49,6,1,1,0,1
1,42,7,2,1,1,0
0,48,6,1,1,1,1
1,41,2,1,0,0,0
1,66,2,1,1,0,1
0,41,4,1,1,1,0
0,31,0,1,0,1,0
1,44,7,2,0,0,0
0,41,3,1,1,0,0
1,29,6,2,1,0,0
0,35,1,2,1,1,0
0,46,3,2,0,1,0
1,34,5,1,1,0,0
0,38,5,2,1,1,0
1,43,5,2,1,0,0
0,40,1,1,1,1,0
0,54,3,3,1,0,1
1,48,10,3,1,1,1
0,36,7,1,1,1,1
1,40,7,1,0,1,0
1,31,2,2,0,0,0
0,24,8,1,1,1,0
0,41,4,1,1,0,0
1,24,0,2,1,1,0
1,33,7,1,1,1,0
1,38,3,2,1,1,0
0,39,7,1,0,1,0
0,60,2,2,1,1,0
1,34,5,1,0,1,0
1,43,1,1,0,0,0
1,29,9,1,1,1,0
1,34,1,2,1,0,0
0,37,5,1,0,0,0
0,48,0,1,1,0,1
1,39,1,1,1,1,1
1,30,3,1,0,0,0
0,37,1,1,1,0,0
0,42,9,2,1,1,0
1,46,7,1,1,1,0
1,39,2,2,1,1,0
1,33,1,2,1,1,0
0,31,2,2,0,1,0
0,50,4,2,0,1,0
0,33,4,1,1,1,0
0,43,9,2,0,1,0
1,46,1,2,1,1,0
1,25,6,1,1,0,0
1,42,8,2,1,0,0
1,40,4,1,1,1,0
1,36,7,1,1,1,0
0,31,6,1,1,0,0
1,36,7,1,1,1,0
1,31,7,1,1,1,0
0,33,3,1,0,1,1
1,37,2,2,0,1,0
0,38,6,2,1,1,0
1,42,8,1,0,1,1
0,37,1,1,1,1,0
1,35,5,1,1,1,0
1,38,7,1,1,1,0
1,35,8,1,1,0,0
1,49,4,1,0,0,0
0,44,7,1,1,0,0
1,33,4,1,1,0,0
0,46,3,1,0,1,0
1,39,7,2,1,0,0
0,33,1,2,1,1,0
0,26,3,1,1,0,0
1,39,8,1,1,0,0
0,55,6,3,0,1,1
0,30,5,2,1,1,0
1,22,6,2,0,1,0
1,26,9,1,1,0,0
0,50,7,1,1,1,0
0,38,6,2,1,1,0
0,66,7,2,1,1,0
0,44,9,2,0,0,0
1,52,9,1,1,1,1
1,39,8,2,1,1,0
1,44,8,2,1,1,0
1,38,2,1,1,0,0
