Loan Status,Term,Current Loan Amount,Annual Income
1,0,99999999,756352
1,0,99999999,2197901
1,0,99999999,2003854
1,0,99999999,1977748
1,0,99999999,1164567
1,0,99999999,735509
1,0,99999999,1678878
1,0,99999999,779418
1,1,99999999,700967
1,0,99999999,541196
1,0,99999999,600400
1,0,99999999,1602897
1,0,99999999,1033505
1,0,99999999,963490
1,0,99999999,611325
1,0,99999999,1780452
1,0,99999999,990166
1,0,99999999,843182
1,0,99999999,1748532
1,0,99999999,1720773
1,1,99999999,1115946
1,1,99999999,1825862
1,0,99999999,835791
1,0,99999999,933166
1,0,99999999,1135098
1,0,99999999,763192
1,0,99999999,457235
1,0,99999999,1370052
1,1,99999999,1641486
1,0,99999999,938315
1,1,99999999,1901178
1,0,99999999,486381
1,0,99999999,1415177
1,0,99999999,218576
1,0,99999999,1242391
1,0,99999999,1602251
1,1,99999999,1243645
1,0,99999999,2866815
1,1,99999999,1526688
1,0,99999999,674044
1,0,99999999,790210
1,0,99999999,916009
1,1,99999999,1896010
1,0,99999999,324387
1,0,99999999,1165992
1,1,99999999,2762163
1,1,99999999,1810339
1,0,99999999,1600788
1,0,99999999,1071410
1,1,99999999,2352333
1,0,99999999,735167
1,0,99999999,465082
1,0,99999999,1068465
1,0,99999999,1039129
1,1,99999999,1025487
1,0,99999999,555864
1,1,99999999,1435830
1,0,99999999,1250067
1,0,99999999,669598
1,0,99999999,841757
1,0,99999999,900505
1,0,99999999,863474
1,0,99999999,2395292
1,0,99999999,1115547
1,0,99999999,1917556
1,0,99999999,663537
1,0,99999999,1945030
1,0,99999999,938600
1,1,99999999,1648763
1,0,99999999,1858808
1,0,99999999,553489
1,0,99999999,3614484
1,0,99999999,831231
1,0,99999999,1671012
1,0,99999999,1673387
1,0,99999999,1587868
1,0,99999999,1726245
1,0,99999999,784643
1,0,99999999,416480
1,0,99999999,1051175
1,1,99999999,1993461
1,0,99999999,1037172
1,0,99999999,2663876
1,0,99999999,1045627
1,0,99999999,602908
1,0,99999999,1228217
1,1,99999999,953325
1,0,99999999,1193903
1,1,99999999,2326740
1,0,99999999,1336194
1,0,99999999,1088282
1,0,99999999,1294869
1,0,99999999,633137
1,0,99999999,947872
1,0,99999999,671194
1,1,99999999,1092101
1,0,99999999,673949
1,0,99999999,717231
1,0,99999999,1134528
1,0,99999999,1016766
1,0,99999999,1746746
1,0,99999999,623713
1,0,99999999,479142
1,0,99999999,1474229
1,1,99999999,1263044
1,0,99999999,1597235
1,0,99999999,1546353
1,0,99999999,870884
1,0,99999999,2114453
1,0,99999999,1689138
1,0,99999999,448609
1,1,99999999,1294451
1,0,99999999,763496
1,1,99999999,1256128
1,1,99999999,967100
1,0,99999999,865431
1,0,99999999,788310
1,0,99999999,1067781
0,1,229790,2351250
0,1,321794,741076
1,1,265716,956175
1,1,333432,1631796
1,1,221826,939075
1,1,345334,2657378
1,1,447084,965295
1,1,656502,1511944
0,1,283712,678528
1,1,215094,1192592
1,1,773850,2291400
0,1,320430,1121874
1,1,290752,1243531
1,1,280940,712500
1,1,288420,566124
1,1,426536,1438965
1,1,221826,939075
0,1,246686,677901
0,1,269852,621490
1,1,349998,1112640
1,1,229856,1101772
1,1,265716,956175
0,1,445676,1443392
1,1,263252,885761
0,1,345730,788234
1,1,215094,1192592
1,1,677864,1331710
1,1,257884,705242
1,1,277640,715996
0,1,279620,2144587
0,1,450032,1943320
1,1,358226,2030321
0,1,324720,841320
1,1,227084,653695
0,1,445148,1422454
1,1,540804,1129968
1,1,377652,815366
1,1,540804,1129968
1,1,436260,1356372
1,1,288420,566124
1,1,277640,715996
1,1,773850,2291400
0,1,323774,2330122
1,1,222618,1038065
1,1,677864,1331710
1,1,222618,1038065
0,1,389510,934420
1,1,540826,2432722
0,0,158642,744705
0,0,321816,1482304
0,0,108570,375022
0,0,112442,1456635
0,0,161986,391704
0,0,259886,661542
0,0,184690,502227
0,0,232848,928150
0,0,178750,367783
0,0,180246,1031263
0,0,444290,858002
0,0,220748,667261
0,0,187616,453283
0,0,157454,352431
0,0,429352,886065
0,0,180884,450338
0,0,190388,444904
0,0,43054,409089
0,0,379236,1618344
0,0,305514,663214
0,0,152966,471827
0,0,155628,597360
0,0,225500,1071125
0,0,75878,1067192
0,0,393822,755820
0,0,247764,666159
0,0,108746,217322
0,0,281358,1214993
0,0,333212,1784138
0,0,100474,2876505
0,0,270468,837026
0,0,218944,1418160
0,0,127094,432326
0,0,87538,333393
0,0,44176,273486
0,0,236500,604124
0,0,162272,415682
0,0,215204,424783
0,0,213488,543476
0,0,213972,529720
0,0,202510,582996
0,0,334092,1442670
1,0,106106,954579
1,0,176330,456874
1,0,216810,660288
1,0,340934,1168044
1,0,133100,593940
1,0,118250,523013
1,0,111584,578208
1,0,168124,1116858
1,0,257246,748372
1,0,25806,557004
1,0,151910,1274425
1,0,434258,1450403
1,0,390368,902785
1,0,24156,315115
1,0,125136,1201921
1,0,391666,1410997
1,0,194612,784358
1,0,304480,3381012
1,0,179652,1629193
1,0,153362,1021687
1,0,69916,754680
1,0,337634,971945
1,0,196944,1719842
1,0,269500,1140000
1,0,278894,817475
1,0,233926,962065
1,0,197384,1041770
1,0,217250,1144522
1,0,121396,805068
1,0,28402,213522
1,0,201982,1259833
1,0,77792,470250
1,0,258038,928530
1,0,69916,754680
1,0,205788,940310
1,0,114950,348707
1,0,201982,1259833
1,0,134178,696730
1,0,135256,467267
1,0,538076,929385
1,0,223058,514349
1,0,118250,523013
1,0,197384,1041770
1,0,156464,1013479
1,0,80564,371108
1,0,107294,463277
1,0,113718,555788
1,0,187044,1249953
1,0,125334,474088
1,0,257246,748372
1,0,151910,1274425
1,0,429088,1111728
1,0,64416,1668789
1,0,265738,741836
1,0,219384,1421010
1,0,219648,701879
1,0,121396,805068
1,0,130196,768322
1,0,108284,523697
1,0,357390,742691
1,0,178464,770640
1,0,80564,371108
1,0,106106,954579
1,0,549670,1139316
1,0,149644,624796
1,0,549670,1139316
1,0,434258,1450403
1,0,105182,416328
1,0,130020,688028
1,0,216172,1157499
1,0,135982,563730
1,0,329340,1042910
1,0,215490,614156
1,0,214258,514653
1,0,197450,477413
1,0,108922,470345
1,0,538076,929385
1,0,154000,333659
1,0,101112,931513
1,0,387200,796879
1,0,224202,1026228
1,0,140580,847951
1,0,133012,529492
1,0,103114,565383
1,0,245542,2265104
1,0,215490,614156
1,0,216172,1157499
1,0,91190,231952
1,0,223740,528162
1,0,221672,2067599
1,0,264616,856976
1,0,340934,1168044
1,0,366586,1601643
1,0,133100,593940
1,0,156464,1013479
1,0,216172,933470
1,0,152856,471485
1,0,109186,1037267
1,0,24156,315115
1,0,78980,376314
1,0,199298,1686896
1,0,114950,348707
1,0,197450,477413
1,0,157982,758024
1,0,130020,688028
1,0,78980,376314
0,1,395846,829597
0,1,450384,1361388
0,1,585222,1128562
0,1,536712,1255387
0,1,266244,892924
0,1,328790,952964
0,1,329010,1136580
0,1,536404,2330844
0,1,356466,857831
0,1,419012,1165517
0,1,393030,919296
0,1,258082,1318790
0,1,329692,761824
0,1,369424,759620
0,1,317108,1141140
0,1,243034,703798
0,1,270798,556833
0,1,390060,842175
0,1,223146,576232
0,1,233068,561735
0,1,326216,751260
0,1,721754,1484128
0,1,238326,751868
0,1,226556,863208
0,1,166056,1356600
0,1,222596,1018875
0,1,328086,944490
0,1,329868,1044582
0,1,362912,1125579
0,1,367840,1125617
0,1,459932,1286186
0,1,404866,1651176
0,1,523490,1697175
0,1,320452,832162
0,1,326436,1559976
0,1,501468,986062
0,1,326238,1371192
0,1,529826,1038217
0,1,331562,706306
0,1,398222,798152
0,1,239778,1016557
0,1,257796,641212
0,1,293546,745636
0,1,259930,860548
0,1,398222,968810
0,1,215864,671137
0,1,489148,1606602
0,1,343552,747270
0,1,264770,1124439
0,1,236390,945155
0,1,325908,705109
0,1,771628,1903990
0,1,280412,581229
0,1,683144,1553896
0,1,434192,852853
0,1,259666,561792
0,1,530420,2857125
0,1,239096,1079390
0,1,448228,1548424
0,1,574354,1593530
0,1,389598,674785
0,1,264110,566694
1,1,301114,825246
1,1,434896,1032878
1,1,214522,518757
1,1,607926,1807166
1,1,460284,1211497
1,1,369754,1257971
1,1,269852,1495471
1,1,334752,944414
1,1,308022,1368133
1,1,383108,1134414
1,1,777238,2301432
1,1,224202,968145
1,1,353056,1153338
1,1,518386,1305794
1,1,278520,1107909
1,1,289740,649971
1,1,258170,631731
1,1,385704,951710
1,1,512094,989254
1,1,348788,1110797
1,1,134860,776492
1,1,321420,1445805
1,1,266310,1154820
1,1,348788,1110797
1,1,255442,1371838
1,1,332816,958075
1,1,391446,965371
1,1,321420,1445805
1,1,326700,645449
1,1,264506,809039
1,1,243694,1396937
1,1,334752,944414
1,1,83050,1121456
1,1,221958,751716
1,1,320496,780064
1,1,332816,958075
1,1,294294,742064
1,1,285362,1188146
1,1,217624,826975
1,1,279774,675013
1,1,404800,941070
1,1,277838,889390
1,1,297066,890967
1,1,246400,614878
1,1,408364,1107472
1,1,469898,1004891
1,1,301488,1060789
1,1,216810,2172042
1,1,392832,1587944
1,1,264506,809039
1,1,315634,1012510
1,1,521400,1601244
1,1,269852,1495471
1,1,460284,1211497
1,1,777238,2301432
1,1,322498,1160520
1,1,214522,518757
1,1,266992,1152882
1,1,401742,1330019
1,1,308462,1674508
1,1,525602,1310316
1,1,233794,512734
1,1,425788,1053360
1,1,257928,1235456
1,1,285956,858971
1,1,383108,1134414
1,1,385704,951710
1,1,518386,1305794
1,1,398134,1719234
1,1,420772,866381
1,1,134860,776492
1,1,243474,783750
1,1,319044,899688
1,1,243474,783750
1,1,258170,631731
1,1,324104,1026304
1,1,269456,911487
1,1,364804,1228084
1,1,270490,1421124
1,1,402468,772407
1,1,221958,751716
1,1,457402,1257116
1,1,217360,1689480
1,1,335588,888763
1,1,456434,1322362
1,1,391446,965371
1,1,445060,862695
1,1,319044,899688
1,1,557590,1232777
1,1,320496,780064
1,1,410190,843467
1,1,229966,957125
1,1,269456,911487
1,1,403700,1458136
1,1,339834,846621
1,1,267388,962160
1,1,557590,1232777
1,1,268466,1159266
1,1,225104,758195
1,1,215512,744496
1,1,447040,1737360
1,1,437690,902690
1,1,521400,1601244
1,1,625526,1957703
1,1,238062,1484812
1,1,457402,1257116
1,1,650760,1657959
1,1,281292,867502
1,1,625526,1957703
1,1,294448,773528
1,1,285362,1188146
1,1,688930,1738481
1,1,688930,1738481
1,1,336578,1065805
1,1,316536,749892
1,1,398134,1719234
1,1,607926,1807166
1,1,353056,1153338
1,1,229966,957125
1,1,278520,1107909
1,1,410190,843467
1,1,308462,1674508
1,1,265958,1148436
1,1,650760,1657959
1,1,458942,1437825
1,1,260920,1117276
1,1,285956,858971
1,1,266310,1154820
1,1,297066,890967
1,1,322498,1160520
1,1,401742,1330019
1,1,324104,1026304
0,0,130174,524609
0,0,360162,738986
0,0,171710,926820
0,0,649374,1345979
0,0,172260,836798
0,0,242418,747688
0,0,111540,585637
0,0,183876,918821
0,0,268774,750272
0,0,197560,682499
0,0,245410,1173288
0,0,163086,1108004
0,0,287914,929575
0,0,221210,955225
0,0,180158,700150
0,0,183678,944205
0,0,274758,934230
0,0,77264,474943
0,0,109472,529454
0,0,358336,1547360
0,0,179586,775504
0,0,237930,1450517
0,0,129206,725287
0,0,131934,565041
0,0,223124,1175454
0,0,263098,1136124
0,0,348458,894539
0,0,121594,583452
0,0,200024,519669
0,0,224004,638419
0,0,492184,1893464
0,0,132286,304665
0,0,52250,620350
0,0,95788,1134528
0,0,99968,933280
0,0,236060,808241
0,0,224664,679098
0,0,330792,1666490
0,0,124872,616208
0,0,92642,685710
0,0,246004,873126
0,0,224752,515679
0,0,222002,575187
0,0,151426,887433
0,0,75570,839097
0,0,497882,1996349
0,0,286748,1009622
0,0,132220,432326
0,0,257510,778373
0,0,160512,1251435
0,0,163724,339359
0,0,248556,667869
0,0,92620,620521
0,0,195470,581457
0,0,466510,985929
0,0,222332,1322970
0,0,162888,750272
0,0,216546,610679
0,0,441540,953325
0,0,424732,860890
0,0,108790,488566
0,0,111892,408709
0,0,351758,690023
0,0,222684,634657
0,0,103048,780482
0,0,129470,503158
0,0,63030,699808
0,0,151866,1405335
0,0,177188,765092
0,0,212102,973161
0,0,125708,1033087
0,0,107602,780596
0,0,43032,260927
0,0,163262,751944
0,0,215490,714590
0,0,129910,3197662
0,0,332904,766688
0,0,201850,489991
0,0,341022,821332
0,0,263252,1136808
0,0,165946,405536
0,0,183436,528067
0,0,262504,850136
0,0,87340,307971
0,0,219538,1042815
0,0,104742,303715
0,0,215754,857128
0,0,142736,436221
0,0,440572,1179539
0,0,268708,1121608
0,0,373098,1192725
0,0,361768,869725
0,0,199100,611344
0,0,259908,804346
0,0,96426,738188
0,0,228118,588031
0,0,202686,2392385
0,0,162492,718504
0,0,129756,784434
0,0,164560,469015
0,0,139480,564642
0,0,325160,748828
0,0,184668,809495
0,0,157564,566979
0,0,222266,883006
0,0,120736,1204999
0,0,394526,1514376
0,0,386364,835392
0,0,100298,537282
0,0,107822,744952
0,0,333278,948632
0,0,397188,2477410
0,0,108284,1215734
0,0,94204,431433
0,0,128788,1297681
0,0,215424,558144
0,0,272866,705052
0,0,221012,852530
0,0,310376,1414683
0,0,199914,1504363
0,0,224246,1065178
0,0,378862,1274843
0,0,75724,1505560
0,0,417912,1054519
0,0,233662,593769
0,0,78342,244568
0,0,200706,866723
0,0,201080,865868
0,0,185262,489402
0,0,167552,452485
0,0,69212,290681
0,0,52954,571767
0,0,536536,1278890
0,0,140250,319789
0,0,173668,637412
0,0,122012,478990
0,0,67210,386916
0,0,194700,484595
0,0,87032,676552
0,0,230274,598937
0,0,734316,3655847
0,0,217382,750956
0,0,420266,1033068
0,0,60456,474582
0,0,214676,593294
0,0,113190,719663
0,0,197780,962350
0,0,451330,1856110
0,0,217998,934363
0,0,118382,1059611
0,0,398376,1185068
0,0,215710,838337
0,0,266508,2004367
0,0,215116,836019
0,0,547800,1703160
0,0,340714,871169
0,0,179036,483227
0,0,154484,333545
0,0,315480,1362262
0,0,194304,344926
0,0,88484,534926
0,0,181676,396397
0,0,148676,619666
0,0,289740,769956
0,0,223410,1324148
0,0,303820,937080
0,0,258434,836969
0,0,165682,449464
0,0,109406,510188
0,0,129184,1143610
0,0,77968,260072
0,0,208384,656165
0,0,161810,660953
0,0,328614,1286566
0,0,211266,1061929
0,0,150172,926440
0,0,54692,547922
0,0,33264,517047
0,0,220616,1105078
0,0,729806,2320622
1,0,263648,1138518
1,0,390896,804460
1,0,234762,784833
1,0,215974,1585455
1,0,105798,628197
1,0,293744,743318
1,0,151096,1134642
1,0,214566,965105
1,0,143506,896135
1,0,46596,692664
1,0,86218,468255
1,0,266992,864671
1,0,280016,3150219
1,0,263164,779247
1,0,31834,1118226
1,0,269170,1259206
1,0,78254,946086
1,0,105798,628197
1,0,548834,1391522
1,0,307406,1801580
1,0,109010,1174808
1,0,198110,1378184
1,0,241164,1041352
1,0,168828,1055146
1,0,220088,788823
1,0,102960,525008
1,0,263230,1079865
1,0,91542,386251
1,0,156838,503082
1,0,428494,1035804
1,0,100276,577296
1,0,213092,615733
1,0,284130,1054405
1,0,172678,1155732
1,0,222750,1442822
1,0,339020,868927
1,0,325094,1310183
1,0,120010,380817
1,0,55176,514596
1,0,112266,333887
1,0,119130,1777203
1,0,330176,1178589
1,0,162338,984238
1,0,305250,811319
1,0,189068,1113324
1,0,98384,491283
1,0,173932,506996
1,0,109318,693519
1,0,559570,1442062
1,0,108834,977436
1,0,150612,1347195
1,0,218350,697737
1,0,128040,765491
1,0,216018,2098778
1,0,409090,803282
1,0,53064,486970
1,0,180026,1807470
1,0,68706,690688
1,0,162338,984238
1,0,161018,930335
1,0,187638,771628
1,0,188518,581457
1,0,291566,1276724
1,0,263516,1264393
1,0,386166,834974
1,0,171820,639901
1,0,129668,1343794
1,0,252648,635778
1,0,109956,387866
1,0,78694,1258294
1,0,182776,779779
1,0,180598,460693
1,0,108856,1118625
1,0,238128,1682640
1,0,140470,843562
1,0,94578,797316
1,0,86086,780691
1,0,501578,2030511
1,0,144100,628007
1,0,343508,927105
1,0,445412,1557924
1,0,178486,578037
1,0,418176,950380
1,0,22484,621490
1,0,163064,713545
1,0,75768,633080
1,0,55836,890112
1,0,97482,1860670
1,0,171820,639901
1,0,261316,1275052
1,0,437668,1549735
1,0,88792,690232
1,0,131318,1483900
1,0,248556,638362
1,0,132110,1068199
1,0,76230,325033
1,0,75108,741228
1,0,386166,834974
1,0,205414,840294
1,0,432388,1540387
1,0,186538,471732
1,0,76208,601730
1,0,53108,160778
1,0,110462,1215392
1,0,89034,1537784
1,0,88968,480187
1,0,192126,1018856
1,0,157696,1399806
1,0,265496,487958
1,0,176066,665266
1,0,157828,1674679
1,0,309914,888402
1,0,156530,1158696
1,0,394174,948024
1,0,244552,728612
1,0,261360,978120
1,0,104852,566010
1,0,404624,1572554
1,0,330836,761900
1,0,303006,1279745
1,0,433268,1758678
1,0,71368,379278
1,0,223696,1584182
1,0,218416,905426
1,0,97482,1860670
1,0,215116,780292
1,0,241428,739214
1,0,300586,778772
1,0,321552,957600
1,0,109076,1997090
1,0,229878,727130
1,0,78210,994422
1,0,264044,1444285
1,0,100122,625043
1,0,134024,578721
1,0,182974,743565
1,0,145530,876014
1,0,343508,927105
1,0,88968,480187
1,0,293744,743318
1,0,338250,740050
1,0,178442,1155846
1,0,350812,1666319
1,0,215974,1585455
1,0,108834,977436
1,0,413622,793801
1,0,216810,1123470
1,0,305250,811319
1,0,352418,695134
1,0,172326,1860290
1,0,132110,1331064
1,0,165902,711645
1,0,53504,500574
1,0,66792,890644
1,0,107646,1208571
1,0,171886,482448
1,0,409090,803282
1,0,133892,886578
1,0,142780,1523496
1,0,111782,501961
1,0,154286,1142052
1,0,109076,659414
1,0,132748,764256
1,0,123728,505172
1,0,200266,480548
1,0,108988,508288
1,0,186406,983535
1,0,181588,933470
1,0,219296,832314
1,0,178442,1155846
1,0,246400,1025335
1,0,292226,1080264
1,0,222266,998184
1,0,65076,786828
1,0,130174,1742623
1,0,135036,320720
1,0,479512,1690335
1,0,260744,1313641
1,0,223410,1061207
1,0,133694,376200
1,0,282172,957505
1,0,179916,873981
1,0,103444,372210
1,0,168828,1055146
1,0,197032,1096604
1,0,318076,1089118
1,0,122408,576669
1,0,215952,1678536
1,0,261866,1036545
1,0,365750,930430
1,0,219164,571957
1,0,172920,595479
1,0,109054,998241
1,0,103444,372210
1,0,327954,1737170
1,0,216436,897218
1,0,172920,595479
1,0,264792,1010021
1,0,95766,875064
1,0,360624,1051137
1,0,98538,888801
1,0,157696,1399806
1,0,122892,297901
1,0,80014,3454884
1,0,263230,1079865
1,0,187572,876717
1,0,131362,595631
1,0,171688,988494
1,0,324566,1775227
1,0,100276,577296
1,0,151250,895774
1,0,394856,1174580
1,0,32208,556206
1,0,111650,617063
1,0,144914,1083494
1,0,107668,1301804
1,0,158752,722988
1,0,160556,1155504
1,0,624448,1482437
1,0,444884,2593481
1,0,351406,1232910
1,0,152460,1222650
1,0,322520,779893
1,0,133694,376200
1,0,179036,612750
1,0,126874,306793
1,0,172194,743584
1,0,165836,569088
1,0,394856,1174580
1,0,112442,717535
1,0,223102,1204163
1,0,44704,1351147
1,0,148632,1351147
1,0,290290,1060675
1,0,167838,1876972
1,0,302082,1192649
1,0,219714,664145
1,0,130152,385966
1,0,177870,825664
1,0,167948,1122900
1,0,241428,739214
1,0,156090,374452
1,0,94578,797316
1,0,150502,1206975
1,0,178222,1923940
1,0,167662,455677
1,0,131912,702582
1,0,244090,720043
1,0,195756,2348172
1,0,217558,1146137
1,0,336468,1007361
1,0,223718,869459
1,0,112266,3877900
1,0,198880,1335852
1,0,34386,1113894
1,0,179542,782724
1,0,260942,751184
1,0,119394,534660
1,0,264792,1010021
1,0,541090,1271062
1,0,266420,3451464
1,0,123574,914831
1,0,261360,978120
1,0,324566,1775227
1,0,150788,948841
1,0,175714,2276352
1,0,134992,668933
1,0,548834,1391522
1,0,130482,1502520
1,0,104060,662207
1,0,133408,452333
1,0,218460,870143
1,0,193468,556947
1,0,332288,1675002
1,0,177144,563160
1,0,311124,1250219
1,0,69058,782838
1,0,24354,745446
1,0,201190,1698923
1,0,336908,969855
1,0,169532,654892
1,0,224708,1016899
1,0,328724,2460367
1,0,68002,738853
1,0,135036,320720
1,0,82126,306109
1,0,110880,1315522
1,0,325358,1442366
1,0,223520,772160
1,0,427944,1616900
1,0,150612,1347195
1,0,102718,1328271
1,0,221078,1241061
1,0,166826,1037286
1,0,188232,745883
1,0,111650,617063
1,0,445412,1557924
1,0,144056,421097
1,0,130130,1498416
1,0,178222,1923940
1,0,380424,862524
1,0,265694,730550
1,0,156112,875292
1,0,404800,815708
1,0,95766,875064
1,0,107338,1242201
1,0,141020,1234696
1,0,164208,14748864
