churn,months,totcalls,totmou,d0alband
1,23,958,2975,1
1,23,11682,22299,1
1,23,407,4040,1
0,17,3441,8060,0
0,21,5755,13245,0
1,21,295,663,1
0,19,3589,7967,1
0,17,3761,11599,1
1,17,1583,4828,0
0,19,2433,11170,1
0,23,933,3248,1
1,21,398,2627,0
0,17,697,1913,1
0,23,9740,17474,1
1,17,5025,13983,1
0,19,2525,7017,1
0,19,1835,2731,1
0,21,8671,32060,0
0,23,465,1288,1
1,21,4102,7961,1
0,23,1098,3387,0
1,19,2078,6332,1
1,20,2074,5178,1
0,23,3356,9312,1
1,23,5546,9733,0
1,21,668,1201,1
1,21,852,1320,0
1,17,8299,20504,0
0,17,2920,9743,1
1,21,9815,28688,1
1,17,5308,9884,1
1,21,3611,13942,1
0,23,3995,8073,1
1,17,1154,3038,1
0,19,41,57,0
0,23,1205,2064,0
0,17,1894,2891,1
0,19,170,423,1
0,21,5750,14166,1
1,19,1037,3632,1
0,21,440,1671,0
0,21,2295,6054,1
1,23,533,1416,1
1,13,1321,4813,1
0,19,4718,8751,1
1,17,288,404,0
1,17,1583,5263,1
1,23,12385,27292,1
1,19,2069,11831,1
0,17,1426,2338,0
1,21,429,1461,1
1,19,1480,3575,1
1,17,11036,13316,1
1,17,1479,2832,1
0,19,397,896,1
1,19,5009,10825,1
1,21,1017,2462,0
0,19,3201,8099,1
0,17,5095,9113,1
1,19,3112,5291,1
1,23,1024,3905,1
1,23,1256,4998,1
0,21,3,7,1
1,17,2735,11624,1
1,21,2153,15514,1
1,17,1594,3966,1
0,23,3631,12811,1
0,19,345,517,1
0,19,2606,6391,0
1,23,1315,2730,1
1,19,3330,7529,1
0,17,2442,7772,1
0,17,2677,6427,1
1,21,6294,24162,1
1,17,1547,3402,1
1,23,11608,40459,1
1,17,1238,3894,1
1,23,2484,5149,1
0,19,723,1984,1
1,17,1063,2737,0
1,17,1973,5603,1
0,19,252,523,1
1,21,4944,11661,1
1,21,2128,5583,1
0,17,4463,11108,1
1,17,422,625,0
1,19,2543,4502,1
0,19,6978,12680,1
1,17,6083,13092,1
0,17,2156,4308,1
0,19,670,1530,1
1,19,3263,11793,0
0,23,3193,9118,0
0,23,2666,7738,1
0,23,13195,40706,1
0,21,213,1499,1
0,19,2330,13656,1
0,21,952,2386,0
0,19,1885,5006,1
0,21,561,1288,1
0,23,1481,4216,0
0,19,5919,26027,1
0,19,2822,6906,1
1,19,10246,28148,1
1,23,1012,3775,1
1,17,5622,18903,1
1,23,247,646,1
1,17,775,1856,1
1,21,2513,5097,1
0,23,16333,22165,1
1,17,813,1637,1
1,17,2714,8089,1
1,21,604,986,1
1,23,8258,20314,1
0,17,2840,16764,1
0,23,3502,7935,1
1,23,6243,20528,1
0,17,1784,6082,0
1,21,3232,10924,1
0,23,1066,2798,1
0,19,4199,6157,1
1,19,2749,4720,0
1,21,1595,3286,0
0,21,506,956,1
0,19,7773,20258,0
1,19,1150,2661,0
1,19,6766,26847,1
1,19,1103,2984,1
1,17,1544,3932,1
1,17,518,1147,1
0,21,3115,7201,1
0,19,2481,5084,1
1,23,3963,17412,1
1,17,3013,6918,1
0,19,4384,11545,1
0,19,1653,4522,1
1,21,4204,11600,1
0,21,444,836,0
0,17,2128,4896,1
0,23,3207,9425,1
1,21,4501,14722,1
0,23,9360,15054,1
1,17,3150,9768,1
1,19,3380,11563,1
0,19,591,1327,1
0,17,2506,14025,1
1,23,2542,4562,0
0,17,4706,9313,1
1,17,199,422,1
1,21,2987,13305,0
0,19,4230,8196,1
1,21,314,1423,1
1,17,1092,2526,0
0,23,9215,18206,1
0,17,757,4793,1
0,17,3802,9540,1
1,19,2781,7998,1
1,23,2465,6620,0
1,23,2593,9250,1
0,21,1816,4128,1
1,23,4565,13779,1
0,17,5058,13643,1
1,17,4345,7935,1
0,23,3192,7552,1
1,21,1258,3479,1
1,17,1659,5483,1
1,23,3188,7282,0
1,23,758,1880,0
0,21,2935,7477,1
0,19,1391,5042,1
1,21,3751,8788,0
1,23,1527,2867,1
0,19,3016,6812,0
1,17,859,1643,0
0,21,5266,15486,1
1,17,1202,2611,0
1,23,8534,21498,1
1,23,23961,41876,1
0,21,54,136,1
0,23,923,2640,1
1,17,5530,17510,1
1,21,2786,5491,1
1,17,4486,12007,1
0,18,3335,9240,1
0,19,6471,27080,0
0,21,4698,11308,0
1,23,4642,14829,1
0,17,873,2078,0
0,23,3343,8460,1
1,17,536,1647,1
1,17,3204,5231,0
1,17,717,2134,1
0,17,11090,25958,1
0,21,2372,5078,1
0,23,4290,15471,0
0,19,1364,2158,1
1,21,2640,8031,1
0,17,2530,7791,0
0,17,3777,8041,1
0,19,1857,4497,1
1,21,2318,12438,1
0,17,2549,6830,1
0,23,7644,20686,1
0,23,3780,7057,1
1,23,1919,5755,1
1,21,494,1075,1
1,19,1059,3531,1
0,23,3219,9551,1
0,21,4060,9642,0
0,21,559,1059,1
1,23,840,2099,1
1,17,1714,10244,1
1,17,1430,2875,1
0,23,14552,44883,1
0,17,2050,4118,1
0,21,1199,3193,1
1,21,1863,4067,1
0,19,4564,9183,1
1,23,6101,17486,1
1,19,0,0,0
0,23,3110,8480,0
0,21,3948,12990,0
1,21,1910,5129,1
1,21,9117,18853,0
1,17,2192,5523,1
0,17,2266,5634,0
1,17,198,693,1
1,23,1220,1964,0
0,17,6150,16543,1
1,21,1319,6173,1
0,17,2032,3762,1
1,21,828,1384,1
1,23,5262,11651,1
0,21,6870,23710,1
1,21,1582,3751,0
0,19,3479,8102,1
0,21,14673,26522,0
1,23,2833,7916,0
0,23,2291,7504,1
0,19,646,2365,0
1,17,5472,11436,1
0,19,2914,5067,1
1,17,2477,3930,1
1,21,2850,5431,0
0,19,3962,8030,1
0,23,3204,8088,1
1,17,1164,6433,1
0,23,6910,24327,1
0,23,3651,7427,1
1,23,3067,7319,1
0,17,3277,4622,0
1,23,4148,7216,1
1,17,1573,4834,0
0,17,4634,13665,0
0,21,1152,3321,1
1,19,1199,2004,0
1,17,1272,2409,1
0,23,4254,10669,1
0,19,609,2545,1
1,19,6983,12096,1
0,17,325,1373,1
1,17,126,232,1
0,19,6198,13212,0
1,23,616,1785,1
1,21,133,248,1
1,19,4287,10835,1
0,17,6502,12274,1
1,21,7371,17206,0
1,17,1464,3998,1
0,23,759,1672,1
1,17,1265,2243,0
1,17,2063,2870,1
0,21,6234,14813,1
1,23,4784,6734,0
1,21,1621,3718,1
1,23,229,709,0
1,19,4137,8943,1
0,19,5320,12291,1
1,21,6891,15303,1
0,19,7991,21882,1
1,23,5086,8410,1
1,21,3474,9559,1
0,17,1640,4117,1
0,23,12168,26796,1
0,17,1122,5204,1
0,21,3849,11553,1
1,19,985,1652,0
0,17,4919,9496,1
1,21,937,2549,1
1,19,1742,3922,1
0,21,1982,4737,1
1,21,504,2311,1
1,23,10347,22442,0
1,17,2089,11067,1
0,17,1274,4698,0
1,17,3248,15637,1
0,19,411,995,0
0,23,1587,4172,1
1,23,833,1883,1
1,19,897,3076,0
1,21,2502,5434,1
0,17,707,3787,1
1,21,985,3167,1
1,23,483,978,1
0,19,1960,6077,0
0,17,4647,10486,1
0,21,1896,7819,1
0,19,3566,5742,0
1,17,1365,3915,1
1,19,3098,13770,1
1,23,4046,17539,1
0,21,2296,4892,0
0,17,1109,3197,1
1,17,2204,4980,1
0,17,2154,4822,1
1,19,1205,3073,1
0,17,862,1622,0
1,23,1951,3856,1
0,23,1556,2827,0
1,19,3058,9177,1
0,23,4570,8181,0
1,19,2254,4763,1
0,21,82,281,1
1,21,2000,4434,0
0,23,2913,11983,1
1,17,632,1363,0
1,17,1716,3444,1
0,23,2589,5500,1
1,21,2153,5084,1
0,19,2352,7428,1
1,17,88,878,1
1,23,1868,4186,0
1,17,2941,6463,1
1,21,495,1136,0
0,23,525,1912,1
1,19,2139,4261,1
1,21,659,1374,1
0,19,4334,14142,0
1,23,2144,5031,1
1,21,638,2000,1
0,19,1467,4673,1
1,21,2207,6482,1
1,17,92,194,1
1,17,2062,4804,1
1,19,508,818,1
0,17,5020,7752,1
1,17,1678,3804,1
0,19,2839,9147,1
1,21,3938,13206,1
1,19,740,1712,1
1,21,5284,9204,1
0,19,1319,2904,1
1,19,1242,3007,1
1,23,776,3959,1
0,17,3328,9701,1
0,20,31972,39781,1
1,23,1117,5669,1
0,23,7009,25231,1
0,17,1184,2462,1
0,21,5363,13282,1
1,17,2868,4130,1
0,19,6872,14623,0
0,19,2199,6033,1
0,23,2181,6428,1
0,21,3598,8269,1
0,21,901,1850,1
1,17,4822,10393,0
0,19,4263,12729,1
0,19,1855,6532,1
1,23,1894,3863,1
0,23,1257,4717,0
0,21,5684,24881,0
0,17,2040,4361,1
0,19,401,4221,1
0,17,1638,5694,1
0,19,582,2261,1
0,23,928,1669,0
1,17,1476,4420,1
1,19,135,335,1
0,21,817,989,1
0,17,2776,7387,1
1,17,543,1016,1
0,19,1605,4481,0
0,23,4211,27944,1
1,19,2529,6205,1
0,19,6954,14624,1
0,23,11667,30710,1
1,17,4873,14216,1
0,23,4116,9968,0
0,17,1186,2435,1
0,17,758,5385,1
1,23,1320,3077,1
1,19,5813,16343,1
0,19,1555,3071,1
1,17,3303,8758,0
0,19,4702,10971,0
1,21,1980,3634,1
1,21,5788,13061,1
1,21,2050,5897,1
1,23,15980,33732,1
0,21,368,964,0
1,21,4403,13137,1
0,21,1184,3360,1
0,17,2815,6139,1
0,23,4920,10301,0
0,19,5562,21876,1
0,19,1691,4211,1
1,17,2326,5519,1
0,21,7228,16512,1
0,21,9577,36902,1
0,19,839,2682,1
1,17,59,227,1
0,21,8476,21872,0
0,17,6364,16828,1
1,17,329,1016,1
1,17,6175,9916,0
1,17,756,2471,1
1,17,1840,4404,1
0,19,4828,20250,1
0,21,1448,5730,1
0,23,2478,9382,1
0,17,95,1247,1
1,21,3062,7052,1
0,23,4485,11690,1
1,17,2098,6400,0
1,21,1330,3068,0
0,23,4388,8719,1
0,17,394,590,1
0,19,5017,12725,1
0,19,3923,7349,1
1,17,16,66,1
1,21,563,1684,1
1,23,1133,2410,1
1,19,1384,2730,1
1,21,1995,7074,1
1,23,8979,20822,1
0,23,3261,7278,1
0,19,994,6361,1
0,17,4361,6961,1
1,17,583,1436,1
1,21,1591,4882,1
0,17,2477,4580,1
1,19,1997,8316,1
1,19,2580,5485,1
1,19,6283,14838,1
0,19,3599,5299,1
0,23,12328,24402,1
0,23,1228,3261,1
0,21,3145,5203,1
0,19,1562,3575,1
1,21,2301,4169,1
1,17,6761,16974,1
0,19,199,585,1
1,17,2996,5526,1
1,19,92,185,1
0,19,461,763,1
0,17,5762,13422,1
0,23,906,2439,1
1,17,1844,2902,0
0,19,847,2085,1
0,23,1531,2697,1
0,19,6614,18363,1
1,21,748,1507,0
1,17,3232,7388,1
1,21,3401,15163,1
1,19,2123,4080,0
1,21,954,2287,1
0,23,556,1275,1
1,17,1863,9049,1
0,17,3172,13085,1
0,19,1568,3780,1
0,21,4439,14066,1
0,19,2628,7077,0
0,17,4019,6220,0
0,23,13868,25583,1
1,19,1022,1655,1
0,19,1076,2369,1
1,17,1730,5884,1
0,23,1952,4464,0
0,23,483,966,0
0,19,2683,7957,1
0,17,3105,6204,1
1,17,3388,7247,1
1,19,430,1365,1
0,21,2706,7389,1
1,17,1345,2528,1
0,17,566,1149,1
0,21,480,1238,1
0,21,1408,4333,1
1,17,5283,8195,1
0,19,2761,4879,1
0,21,3213,5424,1
0,17,2003,4088,1
0,19,457,1657,0
1,23,2741,7019,1
1,21,4257,8629,1
0,19,2521,6868,0
0,23,4761,11851,1
1,21,1595,2668,1
1,19,800,6101,1
1,21,2173,4591,1
0,17,7382,23291,1
0,19,1174,4574,1
0,21,703,3588,1
0,19,3311,16227,1
1,21,369,864,1
1,17,10196,26117,1
0,21,3731,7288,0
1,23,609,1169,1
1,17,893,2093,1
0,23,1952,5275,1
1,21,1078,2790,1
1,17,157,246,1
1,17,2035,5553,0
0,23,1515,5307,1
0,17,2485,16207,0
1,17,4729,13464,0
1,19,3105,11436,1
1,17,4671,8806,0
0,19,6784,14470,1
0,21,4250,9717,0
1,23,1942,7578,1
1,21,563,3218,1
1,19,3111,10070,1
1,17,7374,12700,0
1,23,1438,4449,1
0,19,4263,8172,1
1,17,1301,2427,0
0,19,1322,3008,1
1,19,3255,9027,1
1,17,5765,14256,1
1,17,416,892,0
0,17,7547,16806,1
1,19,2036,6661,1
1,17,2212,7634,0
0,23,1933,6853,1
1,21,3160,9037,1
0,19,446,3184,1
0,19,852,1812,1
0,19,980,2187,1
0,21,2843,7292,0
1,17,2020,5066,1
1,19,1074,3025,0
1,23,1573,2745,0
0,23,1742,3697,1
1,23,876,1537,0
0,17,301,664,1
0,19,1508,4400,1
1,19,6797,17090,1
1,19,902,2823,1
0,17,544,1037,1
1,19,3529,8050,1
0,17,7860,17703,1
0,17,2144,3490,1
1,21,9783,22033,1
1,21,3172,8509,0
1,19,8323,18797,1
1,21,7654,23345,1
1,17,1749,5884,1
0,21,1420,3989,1
0,17,1057,2705,1
1,17,4010,16591,1
1,23,3689,9041,1
1,17,3312,18153,1
1,17,2841,4806,1
1,17,1670,7312,0
0,23,2444,8555,1
1,23,7082,20971,1
1,17,2119,5214,1
1,17,3127,8484,1
0,21,4871,18291,1
0,21,3011,6789,0
1,19,4066,10679,1
0,19,1511,3297,1
1,23,5475,9785,1
0,17,6974,14263,1
1,23,1579,3468,1
0,21,916,2359,1
1,19,3021,10094,1
0,17,2241,5065,1
1,17,2572,7955,1
1,21,4788,9954,1
0,19,5383,8869,1
1,17,3615,7081,1
0,17,534,789,1
0,17,842,2102,1
1,23,18664,40784,1
1,17,1391,4953,1
0,19,1718,4168,1
1,21,11002,15347,1
0,23,4064,7016,1
1,17,1740,2821,1
1,19,404,1487,1
1,19,1217,3193,1
1,19,756,5096,1
0,17,584,1240,1
1,21,3549,6348,1
1,19,5130,20660,1
1,20,9666,16986,1
0,17,4049,14671,1
1,21,709,2499,1
1,23,4140,11503,1
1,23,540,1143,1
0,21,166,308,1
1,23,6262,16269,1
0,23,4850,12636,1
0,19,9725,21876,1
1,17,3781,8232,1
0,21,6245,23042,1
0,21,1090,1963,1
1,19,6859,16694,1
1,21,2539,4870,1
0,17,3917,8525,1
1,21,1212,2303,1
0,17,1489,2467,1
1,23,1315,8356,1
1,17,1242,8674,0
1,23,1774,5121,0
1,17,10336,21815,1
1,17,779,2227,1
1,23,10618,19513,1
0,17,3636,5316,1
1,23,4636,10581,1
0,23,14263,18682,0
0,23,3633,9489,1
1,19,2359,5632,0
0,23,5818,15529,1
1,21,7486,14163,1
1,19,274,683,1
1,17,1315,3335,1
0,23,636,2781,1
1,21,588,1548,1
1,21,2434,4738,0
0,17,1139,3697,1
1,23,1639,3601,1
0,23,1179,2250,0
1,17,2057,3876,1
0,21,1670,4155,0
0,17,188,338,1
0,19,2475,4928,1
1,21,13613,31887,1
0,23,10446,20392,1
0,17,828,2049,1
0,17,2064,6209,1
0,23,8455,16757,1
0,23,11597,23717,1
1,23,5846,9216,0
1,23,11341,25889,1
0,19,8345,22592,1
0,21,2527,6510,1
0,19,1178,2758,1
0,23,2559,4911,1
1,17,1653,3501,1
1,17,2223,5626,1
0,21,1100,2552,1
1,21,1694,4346,1
0,17,1305,3797,1
1,21,6855,18899,1
1,19,334,619,0
1,19,886,4723,1
1,19,3747,6808,1
0,19,2795,8655,1
0,21,931,1680,1
0,21,2013,3665,1
0,19,1481,5550,1
1,19,6909,11942,0
1,21,3739,9329,1
1,17,319,802,0
0,17,5106,11772,0
0,23,687,1734,1
1,23,7780,12593,1
0,17,2703,5754,1
0,19,3332,5876,1
1,23,6611,19553,0
1,17,1542,3574,1
1,17,4293,10013,0
0,23,4091,19116,1
0,17,818,1354,0
0,17,626,1430,0
1,23,1430,4686,1
0,21,103,163,1
0,21,4380,17726,1
0,21,3151,5908,1
1,21,1273,4892,1
0,21,3918,11326,1
1,19,18,68,0
0,17,3865,9801,1
0,17,549,1775,1
1,19,71,91,0
0,23,1428,4558,1
1,17,7558,30694,1
0,17,950,2365,1
0,23,1312,2733,0
1,17,2448,16838,0
0,17,3738,5670,1
0,17,1748,6139,1
0,23,3658,13204,1
1,23,967,5205,0
1,17,1360,3735,1
0,19,6751,10493,0
1,19,1276,8549,1
0,21,8238,16184,0
1,21,4457,10304,1
1,19,3630,10440,1
0,17,550,1706,1
0,17,15201,52056,1
1,19,7557,17149,1
1,19,1540,8206,1
1,23,11755,29067,1
0,23,1896,7721,1
1,23,4288,11247,0
0,17,3472,8247,0
1,23,2890,9478,1
1,23,1425,3882,0
0,19,3947,15303,1
0,19,1437,2885,0
0,23,5629,13387,1
0,21,7140,14026,0
1,21,6750,16633,0
1,21,10504,31740,0
0,17,629,1386,1
1,17,4798,20327,1
0,21,3373,8773,1
0,21,2981,5820,0
1,19,8276,26571,1
1,23,1391,5783,1
1,17,220,492,1
0,19,18928,39932,1
1,17,403,595,0
0,19,2627,4584,1
0,21,4773,16042,1
0,19,958,1854,1
1,23,1397,4168,0
1,19,2661,8813,1
0,23,7840,32853,1
0,17,103,184,1
1,19,130,419,0
0,21,12810,42752,1
1,17,2125,3717,0
1,21,1510,3899,1
1,17,2877,6896,1
1,21,4162,11033,1
1,21,1541,7558,0
0,17,1470,6737,1
0,17,65,168,0
1,17,2448,6470,1
0,17,2778,4751,1
0,17,2166,6727,1
1,19,2469,5719,1
1,17,2079,4416,1
0,19,863,1933,1
1,17,1580,4025,1
1,19,2768,6416,1
0,19,2039,6475,1
1,23,957,2917,1
1,23,2349,6646,1
0,21,2539,5797,1
1,21,3629,7573,0
1,17,1746,4307,1
1,17,4938,7926,1
1,17,1369,2858,1
1,23,5464,11371,1
0,19,4222,12072,1
1,23,1918,3020,0
0,23,834,2148,0
0,17,2221,4790,0
1,17,2326,6366,0
1,17,1898,6083,1
0,19,5456,17226,1
1,17,1945,3745,1
0,17,115,250,0
1,17,2899,6996,1
0,19,6765,20064,0
1,21,6140,13399,0
0,17,5473,17915,1
0,19,1903,6527,1
1,19,7789,17600,1
0,23,5022,19809,0
0,23,1470,2772,1
0,21,6675,26506,1
0,21,3613,9330,1
0,17,446,1110,1
0,17,728,2581,1
0,19,2167,8358,1
1,19,4285,12037,1
1,23,1165,4061,1
0,17,1992,6289,0
1,19,1053,2632,0
0,17,2682,6976,1
1,21,994,2303,1
0,21,803,1966,0
0,17,4021,13674,1
1,17,2550,6810,1
1,17,408,567,1
1,17,415,931,0
0,19,19702,29629,1
1,23,7038,13016,1
0,17,1404,3541,0
1,17,2144,5474,1
1,21,4182,13868,1
1,23,2380,8821,1
1,21,10014,25120,1
1,19,4256,8472,1
1,17,1607,3588,1
1,17,550,3472,1
1,23,1898,4016,1
0,17,10192,27992,1
1,17,3306,7743,1
1,21,5141,12439,0
1,17,317,1486,1
0,17,3418,6739,0
1,17,2583,5716,1
1,17,2005,7531,1
1,17,1955,8019,1
0,23,7403,23938,1
0,23,2618,7265,0
1,19,3140,7144,1
1,21,1067,2342,1
0,23,740,5324,1
1,19,3592,7965,1
0,17,1518,3651,1
1,17,2821,6566,1
1,23,1488,6462,1
0,23,2813,4470,0
1,19,3233,11876,1
1,19,3650,11850,1
0,23,3166,8020,1
0,23,6168,29384,1
0,21,4529,17626,1
1,21,2727,6660,1
1,23,1011,2005,1
0,19,508,2665,0
1,19,2381,10938,1
0,21,2959,9216,1
0,19,1331,4747,1
0,19,829,3086,1
0,21,6651,17888,1
0,19,3577,13364,1
1,17,322,607,1
0,19,2659,7721,0
1,17,3215,7755,1
0,17,133,435,1
0,23,1180,3541,1
0,23,427,976,1
0,23,956,2283,1
1,19,1753,5908,1
1,17,10536,33330,1
1,23,8459,26112,0
1,23,4872,11960,0
1,17,13351,30007,1
0,21,1824,15644,1
0,19,831,2053,1
1,23,3844,7790,1
0,19,1248,5710,1
1,23,1044,2746,0
1,17,5081,9229,1
0,19,5664,14526,0
1,17,1613,3974,1
1,19,3115,9831,1
0,17,4905,16922,0
0,19,1132,2736,1
1,21,4797,9199,1
0,17,5593,16331,1
0,23,39176,70523,1
1,17,1377,2011,1
1,19,1216,5248,1
0,23,1509,7972,1
1,17,465,732,0
0,19,7403,20702,1
0,23,3953,7434,0
1,21,3935,6198,0
1,17,1735,5243,1
0,19,6229,13937,1
0,23,7432,24798,1
0,17,7738,13895,0
0,17,604,1004,1
0,21,4369,8048,0
0,17,2196,6049,1
1,23,10675,20106,0
0,23,2702,5983,0
0,25,1846,4102,1
1,21,5789,13067,1
0,19,3582,6908,1
0,21,4300,20044,1
1,21,5743,9756,1
1,23,1501,2692,1
0,21,6423,10673,1
0,17,2200,3854,1
0,21,803,2000,0
1,17,2026,4026,1
1,21,5923,13690,0
0,21,2445,14078,0
0,19,1643,2168,1
1,21,3496,6423,0
0,17,2054,4020,1
1,17,1673,3592,1
0,19,431,1359,0
1,19,248,567,1
0,17,3096,11952,1
0,17,7541,12928,1
1,23,3505,8318,1
0,21,468,1289,1
1,19,690,2378,0
0,21,2807,5343,1
1,23,2030,4880,1
1,17,2531,8127,1
1,23,148,291,0
1,23,3552,8768,0
1,21,173,396,1
1,19,890,2131,1
0,23,1226,1990,0
0,17,10313,24817,0
0,23,2254,8186,1
1,21,1190,2368,0
0,21,2165,5810,1
0,19,6288,16602,1
0,23,3096,9119,1
1,23,977,2394,0
0,19,4691,10131,1
1,23,6000,11270,1
1,19,3156,9516,1
1,17,1533,2527,1
1,21,364,3071,1
1,23,8116,18493,1
1,17,3475,8283,1
0,17,2827,6172,1
1,17,1033,3306,1
1,23,2062,10688,1
1,17,1272,4201,0
0,17,2822,6089,1
0,19,10586,21183,1
1,21,4448,13857,1
1,17,302,853,1
0,23,1136,2629,1
1,21,1557,3099,0
1,21,654,905,1
1,17,4405,9031,1
0,19,1783,4950,1
1,23,6271,15413,1
1,19,4199,8985,1
1,21,1235,4403,1
1,21,913,2017,1
0,19,8244,19074,1
1,21,6719,26801,1
1,17,2551,7405,1
1,23,458,1221,1
1,21,7950,22117,1
0,17,1186,4933,1
0,17,827,1611,1
1,23,3515,7833,1
1,21,4026,10089,1
0,17,2539,7424,1
1,17,29,70,0
0,23,926,1894,1
1,17,2217,3368,0
0,23,158,495,1
1,23,3022,8307,1
0,23,1138,1878,1
0,21,1101,2981,1
1,17,2724,8965,1
0,17,8043,15042,0
1,19,365,859,1
1,19,846,1793,1
0,19,4517,22135,0
0,21,2607,7411,1
1,23,5423,8707,0
0,23,1492,7294,0
1,19,85,176,1
0,21,6406,18393,1
1,23,19,39,1
1,19,1491,2365,1
1,19,2156,7963,1
1,17,459,1844,0
0,17,864,1966,1
1,17,723,1073,1
0,21,1946,4240,1
0,19,988,2494,1
0,17,2288,4972,1
1,17,3914,5253,1
0,23,805,3121,1
1,19,1724,4456,1
1,21,469,1665,1
0,23,4306,11923,0
1,19,2432,3647,1
1,19,2303,4259,1
1,21,3558,8035,1
0,17,389,863,1
0,19,3297,7357,1
1,19,848,2532,1
1,19,812,1160,1
0,19,645,2271,1
1,19,1047,2478,1
1,17,4009,8114,1
1,17,4344,6424,0
1,17,1831,10172,1
0,23,7639,18415,1
1,21,2272,8445,1
0,17,8932,17526,1
1,19,6908,13431,1
1,21,1889,8593,1
1,19,2358,7386,1
0,17,3402,10196,1
0,23,9271,22137,1
1,21,1185,2650,1
0,17,2605,5800,1
0,19,3297,8567,1
1,21,4516,16665,1
0,23,25847,42032,1
1,23,1293,3163,1
1,17,4524,12364,1
1,19,2405,5537,1
0,17,3280,13411,1
0,23,9451,25812,1
0,21,3462,9929,1
1,17,4753,10961,1
1,19,934,2499,1
0,23,132,305,1
0,17,2173,6938,1
0,21,1998,4368,0
0,23,2619,6024,0
0,19,10922,34396,0
0,17,16327,30761,1
1,17,4612,10413,1
0,21,6151,15017,1
1,23,2289,4336,1
0,17,125,207,0
0,19,1741,4478,1
0,17,1896,6534,1
1,19,3181,8720,1
0,17,1769,5937,1
1,21,1272,2880,1
0,19,6001,15323,1
1,17,2266,6732,1
0,17,5478,13740,1
0,17,3715,9158,1
1,17,9931,20173,1
0,19,3671,7668,0
1,19,1614,3852,1
1,23,3545,12041,1
1,19,4985,11924,1
0,21,1211,5826,1
0,17,1240,3776,1
0,23,2335,4719,1
1,17,856,1835,1
1,17,2495,6473,1
0,17,1682,4294,1
1,19,3476,6947,1
0,19,3769,11757,1
1,19,1797,3605,1
0,19,5285,10875,0
0,21,1616,2492,1
0,19,2182,4984,1
0,23,676,1160,1
1,21,2665,9937,1
0,17,5422,16454,1
0,17,698,1224,1
0,23,11349,19553,1
0,17,3265,8741,1
0,19,445,3111,1
1,19,1512,3408,1
0,23,5052,8225,1
1,17,6945,21026,1
1,23,6857,21188,0
0,17,1225,4929,1
0,21,1307,3797,1
1,17,3252,8266,1
1,19,1921,4444,1
1,19,3837,10137,0
0,21,346,1080,1
1,17,3848,12599,1
0,19,7974,21429,0
1,19,5294,10722,1
0,17,848,4491,1
1,21,3478,7920,0
1,17,1538,5588,1
0,21,4966,12306,1
1,19,1231,3490,1
0,17,1120,2678,0
1,17,1710,4399,1
0,21,194,387,0
0,17,2105,6251,1
1,17,752,6629,0
0,19,1344,2821,1
1,23,1500,2681,1
0,21,128,212,0
0,19,2156,7307,1
1,17,2441,5120,1
1,17,3235,6958,1
1,17,3691,5124,1
1,19,2726,9619,1
1,17,2637,5796,1
1,17,360,944,1
1,21,2312,5416,1
1,19,1977,10267,1
1,19,6476,15267,1
1,19,2547,5346,0
1,21,1657,3296,0
0,17,3110,6005,1
0,23,7535,12112,1
0,23,2450,6234,1
0,19,1357,3411,1
0,17,4352,8971,1
1,19,3760,11873,1
1,19,2908,4836,1
0,19,1478,5060,0
1,21,685,894,1
0,17,2612,8207,1
0,17,623,1756,1
1,19,706,2050,1
0,19,3387,11910,1
0,19,1728,5291,1
0,23,854,2999,1
1,19,5007,9195,0
0,19,3498,9120,1
1,23,3488,8640,0
1,23,3868,6958,0
0,16,1014,2890,1
0,17,936,2124,1
1,17,5004,15170,1
1,17,2937,7836,1
0,19,2907,5169,1
0,17,4875,20786,1
0,17,1560,5623,1
1,21,1220,3654,1
0,21,4875,8775,1
0,21,9177,31591,0
0,21,2744,4494,1
0,19,3567,8904,1
0,19,1657,2885,1
0,19,205,559,1
0,17,2383,7643,1
1,23,1969,7464,0
0,21,3013,9910,1
1,23,1551,5679,1
0,21,2750,9736,1
0,23,7993,32410,1
1,19,868,1935,1
1,19,5599,11833,1
0,17,248,530,0
1,17,2696,7119,1
0,17,3180,7033,1
1,21,3498,6881,1
1,19,1250,3578,1
0,19,23558,37729,1
1,19,6352,15410,1
1,23,2055,8067,1
1,19,5229,13926,1
0,21,17770,38394,1
0,21,5337,12175,1
0,17,1418,5034,1
1,21,2333,7400,1
1,17,618,1763,1
0,23,3031,6095,1
0,17,2176,3501,0
0,21,5635,17356,0
1,19,2888,9006,0
1,23,1521,4435,1
1,21,1985,7675,1
0,21,17594,30296,0
1,19,1091,2040,1
0,17,3502,16255,1
1,19,2462,5917,1
1,17,2809,7777,1
0,17,4698,9929,1
0,23,3714,13346,1
1,19,2495,9032,1
1,21,3413,14051,0
1,17,5062,11096,0
0,23,5056,8713,1
1,19,2054,8687,1
0,17,1147,3744,1
0,17,3243,5462,1
1,17,2706,6795,1
0,23,132,316,0
0,23,546,902,1
0,21,1781,3803,1
0,21,1139,4308,1
0,17,2229,5401,1
0,23,2217,8942,1
1,17,2521,5954,1
1,21,1074,3263,1
1,17,380,1170,1
0,23,6315,17521,1
1,23,9896,14102,0
0,19,2210,5780,1
1,17,554,1541,0
1,17,3198,10050,1
0,21,1902,4261,0
0,23,3298,7440,1
0,21,2084,8930,1
1,23,1637,5034,1
0,17,404,1688,1
