CUSTOMER_ID,RISK_SEG1ENTATION,INCIDENT_SEVERITY,Real_sta_claim,AUTHORITY_CONTACTED,ANY_INJURY
A00004645,1,0,1,3,0
A00001486,1,2,1,1,1
A00000522,0,1,1,0,1
A00002718,0,2,1,0,0
A00000403,1,2,1,0,1
A00009677,2,0,1,0,1
A00003604,1,0,1,1,1
A00009062,1,0,1,0,1
A00006566,0,0,1,1,1
A00004862,1,2,1,0,0
A00005489,1,2,1,3,1
A00008360,0,2,1,3,0
A00009716,1,1,1,1,0
A00007476,2,2,1,0,1
A00003551,1,1,1,0,1
A00004705,0,2,1,3,1
A00006753,2,1,1,2,1
A00003063,1,0,0,1,0
A00003645,1,2,1,0,1
A00001655,1,2,1,3,1
A00008603,1,0,1,3,1
A00004822,1,0,1,0,1
A00007300,0,2,1,1,1
A00007723,0,2,1,3,0
A00005650,0,0,1,0,1
A00008024,2,2,1,1,1
A00001642,2,2,1,1,1
A00001780,2,2,1,2,1
A00007316,0,2,1,0,1
A00008233,2,0,1,0,1
A00003359,0,2,1,2,0
A00008735,2,1,1,0,1
A00002424,1,0,1,0,1
A00007220,0,0,1,3,0
A00000707,2,0,1,0,0
A00000759,1,0,1,3,1
A00006193,1,0,1,1,1
A00005487,1,1,1,3,0
A00008734,1,1,0,0,0
A00003509,1,2,1,1,1
A00008850,1,0,1,2,0
A00008259,1,1,1,0,1
A00006414,1,0,1,0,1
A00007764,1,0,1,2,1
A00006171,0,0,1,1,0
A00004458,2,0,1,0,1
A00008175,1,1,1,0,1
A00003600,0,1,1,1,1
A00004557,1,0,1,0,1
A00005115,0,2,1,3,1
A00000715,1,1,1,3,0
A00000103,0,0,1,1,1
A00008104,1,1,1,0,1
A00004737,1,1,1,1,0
A00004405,0,1,1,1,1
A00006121,1,1,1,1,1
A00006460,1,2,1,1,0
A00001940,2,2,1,3,0
A00009309,1,2,1,0,0
A00006416,0,0,0,3,0
A00004010,2,0,1,3,1
A00006500,2,2,1,3,1
A00009291,0,1,1,0,1
A00005103,0,0,1,0,1
A00004818,0,0,1,3,1
A00006670,2,2,1,0,1
A00005903,1,0,1,0,1
A00000205,0,0,1,2,0
A00005210,1,2,1,1,1
A00007567,2,0,1,1,1
A00005612,0,0,1,1,1
A00004109,0,1,1,0,1
A00003901,0,1,1,3,0
A00007124,1,1,1,3,1
A00003529,0,1,1,0,1
A00008349,1,1,1,0,1
A00009752,0,1,1,1,1
A00006732,1,0,1,0,1
A00005525,2,2,1,2,1
A00007985,0,2,1,0,1
A00001900,0,1,1,0,0
A00007414,1,2,1,2,1
A00002307,1,0,1,1,0
A00004703,0,2,1,0,1
A00000801,1,1,1,3,1
A00004029,0,2,1,2,1
A00000888,1,1,1,3,1
A00005679,0,0,1,1,1
A00006474,0,1,1,0,0
A00000237,1,0,1,1,0
A00009022,0,1,1,3,0
A00003941,1,2,1,3,1
A00004669,0,1,1,0,0
A00008406,1,1,1,1,0
A00001597,1,0,1,0,1
A00002285,1,1,1,0,1
A00001125,0,0,1,1,1
A00006017,0,1,1,3,1
A00009981,1,0,1,0,1
A00002204,0,1,1,3,1
A00005911,2,2,1,0,1
A00005278,1,2,1,0,0
A00002904,1,1,1,1,0
A00001744,2,0,0,0,0
A00005346,0,2,1,1,1
A00005862,0,2,1,0,1
A00006130,0,1,1,3,0
A00001018,1,2,1,1,0
A00009571,0,2,1,3,1
A00001269,1,0,1,1,1
A00005784,1,2,1,0,1
A00002490,0,0,1,1,0
A00008131,1,1,1,1,1
A00005588,1,1,1,0,0
A00003783,1,1,1,0,1
A00007829,1,0,1,1,0
A00000257,0,1,1,1,1
A00001817,0,2,1,0,1
A00001223,1,0,1,0,1
A00001217,0,2,1,1,1
A00001433,0,1,1,0,1
A00002129,1,0,1,1,1
A00008648,2,1,1,1,1
A00007207,1,1,1,1,0
A00003103,1,0,1,1,1
A00002504,1,1,1,1,0
A00000012,2,0,1,2,1
A00004915,2,2,1,3,1
A00002889,0,0,1,3,1
A00007216,0,0,1,0,1
A00004819,0,2,1,3,0
A00007204,1,1,1,3,0
A00008558,0,1,1,1,1
A00007417,0,1,1,3,1
A00002641,1,1,1,3,1
A00007727,1,1,1,3,1
A00007507,0,2,1,2,1
A00003833,1,0,1,0,1
A00000198,0,0,1,3,0
A00004832,1,0,1,0,1
A00006729,0,0,1,3,0
A00003057,1,1,1,0,1
A00007957,0,1,1,0,1
A00003860,0,1,1,3,1
A00006977,2,1,1,1,1
A00004118,2,1,1,0,1
A00008110,0,0,1,3,1
A00004896,0,2,1,1,0
A00000333,0,1,1,0,1
A00009830,0,0,1,1,1
A00008742,0,0,1,3,1
A00001502,1,0,1,1,1
A00001373,1,0,1,2,1
A00003301,1,0,1,1,1
A00003426,0,0,1,0,1
A00003024,1,2,1,1,1
A00009506,1,0,1,0,1
A00003868,0,2,1,0,1
A00005507,0,0,1,0,1
A00006429,0,0,1,3,1
A00002365,2,1,1,1,1
A00005796,0,2,1,0,1
A00007058,0,1,1,2,1
A00007336,1,0,1,1,1
A00003281,1,0,1,0,1
A00001220,2,2,1,0,0
A00009683,2,2,1,0,0
A00004549,0,2,1,0,1
A00002367,0,1,1,3,1
A00002662,0,1,1,0,0
A00009159,1,0,1,2,1
A00008361,1,1,1,1,1
A00007481,1,0,1,1,1
A00007500,0,0,1,0,0
A00009386,1,2,1,1,1
A00002900,1,1,1,0,0
A00004572,0,2,1,3,1
A00004305,0,0,1,3,0
A00009432,1,1,1,3,0
A00000263,1,2,1,3,1
A00007180,1,1,1,0,0
A00009546,1,2,1,1,1
A00004272,1,2,1,3,0
A00005741,0,0,1,0,1
A00001492,0,0,1,0,0
A00007520,0,2,1,3,1
A00001619,0,2,1,0,1
A00007910,0,1,1,0,1
A00000907,0,2,1,3,1
A00003300,0,2,1,1,0
A00007442,0,2,1,2,1
A00007132,0,0,1,1,1
A00007211,0,2,1,0,0
A00009662,0,2,1,0,1
A00009154,0,1,1,1,1
A00001905,0,2,1,3,1
A00008880,1,2,1,2,1
A00001252,0,2,1,3,0
A00008334,1,0,1,1,1
A00005022,1,0,1,1,0
A00004751,1,0,1,0,0
A00003212,2,1,1,0,1
A00006961,1,2,1,1,0
A00006652,1,2,1,0,1
A00004403,1,0,1,0,0
A00005372,0,1,1,0,1
A00009191,1,0,1,1,1
A00008778,1,1,1,1,1
A00004882,1,2,1,0,1
A00007323,2,0,1,1,1
A00006477,0,2,1,1,1
A00002538,1,2,1,0,1
A00006030,1,1,1,0,1
A00008800,0,0,1,0,0
A00001971,0,0,1,0,1
A00009028,0,1,1,3,1
A00002801,1,1,1,0,1
A00004768,1,1,1,2,0
A00000742,1,2,1,0,1
A00002242,1,2,1,2,1
A00001529,2,2,1,0,0
A00001677,0,2,1,0,0
A00005577,0,2,1,2,1
A00003415,0,0,1,0,0
A00002755,0,1,1,2,1
A00003250,0,1,1,0,1
A00003732,1,1,1,0,1
A00008812,0,2,1,2,1
A00008584,0,0,1,1,1
A00005531,2,2,1,3,1
A00009457,1,1,1,3,1
A00003683,1,1,1,0,0
A00001588,2,1,1,0,0
A00005180,2,2,1,1,1
A00002241,0,2,0,1,0
A00001421,0,0,1,0,1
A00006973,0,0,1,0,0
A00008653,0,0,1,1,0
A00008375,0,2,1,3,0
A00001189,1,0,1,1,0
A00005600,1,1,1,1,1
A00009921,2,2,1,3,0
A00008301,1,2,1,3,1
A00006866,0,1,1,1,1
A00008991,0,2,1,1,0
A00008639,1,1,1,0,0
A00005510,2,0,1,0,1
A00008724,0,2,1,3,1
A00000480,1,0,1,3,0
A00001289,2,2,1,1,0
A00002260,1,1,1,0,1
A00006122,0,2,1,3,1
A00009485,0,2,1,0,1
A00008424,1,2,1,2,1
A00004905,0,0,1,0,1
A00000432,2,1,1,3,1
A00000249,0,1,1,1,0
A00006877,0,1,1,3,1
A00000176,0,1,1,1,0
A00005161,2,0,1,1,0
A00009092,1,0,1,3,1
A00006617,0,2,1,2,1
A00007978,0,1,1,0,0
A00005407,0,1,1,0,1
A00004880,0,1,1,0,0
A00000978,2,1,1,1,1
A00002245,1,2,1,0,1
A00000838,1,2,1,0,1
A00001664,0,2,1,0,0
A00005298,1,0,1,0,0
A00008415,0,0,1,3,1
A00005898,1,0,1,0,1
A00007221,1,0,1,3,1
A00006202,2,2,1,3,1
A00002414,0,2,1,2,1
A00009179,0,2,1,1,1
A00004829,2,0,1,1,1
A00000731,2,1,1,1,0
A00002286,1,1,1,0,1
A00001802,1,2,1,1,1
A00009559,1,0,1,1,1
A00008418,0,2,1,2,1
A00000147,1,0,1,0,0
A00001155,0,1,1,3,1
A00003225,1,1,1,1,0
A00008067,0,2,1,0,1
A00004947,2,0,1,0,0
A00002163,1,0,1,0,1
A00009924,0,2,1,3,1
A00004677,1,0,1,1,0
A00008420,0,1,1,0,1
A00004317,1,1,1,0,1
A00003809,2,2,1,1,1
A00009632,1,0,1,0,1
A00000488,0,1,1,0,1
A00006177,1,0,1,1,1
A00006411,0,2,1,2,0
A00007363,1,2,1,0,0
A00007022,2,2,1,3,1
A00007128,0,0,1,3,1
A00008612,1,1,1,0,0
A00007854,0,1,1,3,0
A00000436,0,1,1,0,1
A00001893,0,2,1,3,1
A00006734,1,0,1,0,0
A00007042,1,0,1,3,1
A00003949,2,0,1,1,1
A00006118,0,2,1,0,1
A00008656,1,2,1,3,1
A00006054,2,0,1,3,1
A00004487,1,1,1,0,1
A00006649,1,2,0,3,0
A00008404,2,2,1,3,0
A00004030,1,1,1,1,1
A00005841,1,1,1,0,0
A00002511,1,0,1,2,1
A00007841,1,1,1,0,1
A00007050,0,0,1,0,1
A00009885,0,2,1,0,1
A00009411,2,1,1,1,1
A00001484,2,1,1,1,1
A00000918,0,1,1,1,0
A00005312,1,0,1,3,1
A00005792,0,2,1,1,1
A00003716,1,1,1,3,1
A00005279,0,0,1,0,0
A00008853,0,2,1,2,1
A00003959,0,0,1,1,0
A00001075,1,2,1,0,1
A00006443,0,0,1,0,1
A00004573,1,0,1,0,1
A00003524,1,1,1,1,0
A00005333,0,1,1,3,1
A00008960,2,1,1,0,1
A00000409,2,1,1,1,1
A00000547,0,2,1,0,0
A00009811,1,1,1,0,0
A00002835,0,2,1,0,0
A00008026,0,1,1,0,1
A00004808,2,1,1,1,1
A00009861,0,2,1,3,1
A00005586,2,1,1,3,1
A00000628,1,0,1,0,1
A00004634,0,1,1,2,1
A00007468,0,1,1,0,1
A00008586,2,0,1,0,1
A00001728,0,1,1,1,1
A00002237,1,1,1,0,1
A00009831,1,1,1,3,1
A00003626,2,1,1,3,0
A00005707,0,0,1,2,1
A00003040,0,2,1,0,1
A00003379,1,0,1,3,1
A00003131,0,1,1,3,1
A00000156,1,0,1,1,1
A00004704,1,0,1,0,0
A00008878,0,2,1,1,1
A00004495,0,2,1,0,0
A00005208,0,1,1,1,1
A00007531,1,0,1,0,1
A00008423,2,2,1,0,1
A00005506,0,1,1,0,0
A00006026,1,0,1,3,1
A00005269,0,0,1,1,1
A00000258,0,1,1,1,1
A00005220,0,0,1,0,1
A00000151,1,1,1,1,1
A00002247,1,0,1,0,0
A00007763,1,2,1,1,1
A00005663,0,1,1,1,0
A00009821,1,2,1,0,1
A00004952,1,0,1,0,1
A00000328,1,2,1,0,1
A00001864,0,0,1,3,1
A00002107,0,2,1,1,1
A00003168,1,2,1,2,1
A00007557,1,0,1,0,1
A00005568,2,0,1,0,1
A00005357,0,0,1,1,0
A00007938,1,1,1,0,0
A00009275,0,1,1,1,1
A00008237,1,0,1,0,1
A00001485,1,0,1,2,1
A00003306,0,2,1,0,1
A00005688,1,1,1,0,1
A00005113,0,1,1,1,0
A00002099,2,0,1,0,0
A00004889,1,1,1,0,1
A00007099,0,0,1,1,1
A00008205,0,0,1,3,1
A00009870,1,1,1,0,1
A00004446,1,0,1,3,1
A00006242,2,0,1,0,0
A00004416,1,1,1,1,1
A00009341,1,0,1,1,0
A00006316,0,1,1,1,1
A00006525,1,2,1,2,1
A00003877,2,1,1,0,1
A00000304,2,0,1,1,1
A00006517,2,0,1,0,1
A00005175,1,1,1,2,0
A00000223,1,2,1,1,0
A00002221,1,2,1,0,0
A00008300,0,1,1,0,0
A00007674,0,1,1,1,1
A00008898,2,1,1,1,0
A00003597,1,2,1,0,1
A00008213,2,0,1,1,1
A00005808,0,0,1,0,1
A00007203,0,2,1,0,1
A00004479,1,1,1,0,1
A00009339,1,1,1,2,1
A00005250,0,2,1,0,1
A00006310,1,0,1,0,1
A00009101,0,1,1,0,0
A00003588,1,2,1,3,0
A00007192,1,2,1,0,0
A00004652,1,1,1,0,1
A00009991,1,2,1,3,1
A00006132,1,2,1,3,0
A00000212,2,2,1,1,0
A00005628,1,0,1,0,1
A00001755,0,2,1,2,1
A00002132,1,1,1,0,0
A00003618,2,0,1,0,1
A00000703,2,0,1,1,1
A00006676,0,0,0,0,0
A00009463,0,0,1,0,1
A00003742,1,0,1,3,0
A00007639,0,2,1,1,0
A00007181,0,2,1,0,1
A00002872,0,2,1,0,1
A00005735,1,1,1,2,1
A00008794,2,0,1,3,1
A00009922,0,2,1,1,1
A00009369,1,1,1,3,1
A00008821,0,2,1,1,1
A00005174,1,2,1,3,1
A00007819,1,1,1,3,1
A00007226,1,1,1,1,1
A00004944,0,2,1,1,1
A00009963,0,0,1,1,0
A00008167,0,2,1,0,1
A00000025,0,2,1,0,1
A00004780,0,2,1,3,1
A00006035,0,2,1,3,1
A00003113,0,1,1,0,1
A00003152,0,0,1,1,1
A00001274,2,1,1,1,1
A00000427,0,2,1,0,1
A00002135,0,2,1,1,1
A00000102,0,0,1,0,1
A00001714,2,0,1,3,0
A00003702,0,2,1,0,1
A00002906,0,0,1,1,0
A00007446,1,1,1,1,1
A00005178,1,1,1,1,1
A00007750,1,2,1,0,1
A00006929,2,0,1,0,1
A00009018,1,1,1,3,1
A00007285,2,0,1,0,1
A00002106,1,1,1,0,1
A00003609,0,0,1,0,1
A00003396,1,2,1,1,1
A00007148,1,2,1,1,1
A00009470,0,1,1,0,0
A00005182,1,0,1,0,0
A00006449,0,2,1,3,1
A00006945,2,1,1,0,1
A00001144,0,1,1,1,0
A00009800,2,1,1,0,1
A00001102,1,2,1,3,0
A00001077,0,0,1,1,1
A00003309,0,2,1,1,1
A00001699,0,2,1,1,0
A00002609,0,0,1,0,0
A00003812,0,2,1,0,0
A00000981,0,1,0,0,0
A00008339,1,1,1,3,1
A00008015,1,2,1,1,0
A00005366,0,1,1,1,1
A00000376,0,2,1,0,1
A00004547,2,1,1,0,0
A00005260,1,0,1,0,1
A00002728,1,1,1,0,1
A00004072,1,1,1,0,1
A00009742,0,0,1,3,1
A00008216,0,2,1,1,1
A00008753,0,2,1,0,0
A00005423,0,2,1,0,0
A00003403,1,2,1,0,1
A00004881,0,1,1,1,1
A00005938,0,1,1,1,1
A00002475,0,2,1,3,1
A00001574,1,1,1,3,1
A00001306,2,2,1,3,1
A00004298,0,2,1,1,1
A00001188,0,0,1,1,1
A00005970,1,1,1,1,1
A00001781,2,1,1,3,1
A00001547,1,1,1,1,0
A00008374,0,0,0,1,0
A00003246,1,0,1,3,1
A00009808,1,0,1,3,0
A00001254,0,1,1,0,1
A00006884,1,2,1,2,1
A00002415,1,0,1,3,1
A00000837,1,0,1,1,1
A00001215,0,0,1,0,1
A00001747,0,2,1,3,1
A00004609,2,0,1,1,1
A00006140,0,0,1,0,0
A00006174,1,1,1,0,0
A00005656,0,2,1,0,1
A00007165,1,2,1,3,0
A00001206,1,0,1,0,0
A00005386,0,1,1,1,1
A00006751,1,0,1,3,0
A00008397,2,1,1,3,1
A00008223,0,0,1,0,0
A00008620,1,1,1,0,1
A00001234,2,1,1,0,0
A00000738,0,0,1,0,0
A00005125,0,2,1,0,0
A00008628,0,0,1,1,1
A00009616,1,0,1,2,0
A00002703,1,2,1,1,1
A00003199,0,0,1,2,1
A00004194,2,2,1,2,1
A00006295,1,0,1,1,0
A00003934,0,2,1,0,1
A00002479,2,2,1,0,1
A00004772,2,0,1,1,1
A00007191,0,0,1,0,1
A00000523,0,2,1,0,0
A00003790,1,1,1,3,1
A00006960,0,0,1,3,0
A00008351,0,2,1,1,1
A00000060,2,2,1,0,1
A00001729,1,0,1,0,1
A00002869,1,2,1,3,1
A00001902,1,0,1,0,1
A00007539,1,0,1,1,1
A00001314,0,2,1,0,1
A00006138,1,0,1,1,1
A00006236,1,2,1,1,1
A00001170,1,2,1,3,1
A00004427,2,2,1,0,1
A00004367,0,2,1,3,0
A00001887,0,1,1,1,1
A00007233,0,2,1,0,1
A00007817,1,1,1,0,1
A00008904,0,1,1,0,1
A00003010,0,0,1,0,1
A00008090,1,2,1,3,1
A00002114,1,1,1,3,0
A00009772,0,2,1,0,1
A00005039,1,1,1,0,1
A00005240,1,1,1,0,1
A00001922,0,2,1,0,1
A00000735,1,2,1,1,1
A00007553,0,2,1,1,1
A00004877,1,2,1,0,0
A00004165,1,0,1,3,1
A00003711,0,1,1,0,0
A00001770,1,0,1,3,0
A00004155,1,0,1,3,0
A00000933,1,0,1,1,1
A00006565,1,1,1,0,0
A00006835,2,0,1,1,1
A00007154,1,2,1,3,0
A00003489,1,1,1,0,0
A00006656,0,0,1,0,0
A00009767,1,2,1,0,1
A00004462,1,1,1,1,0
A00008405,2,2,1,1,1
A00001565,1,2,1,0,0
A00006102,1,0,1,3,1
A00001608,2,1,1,0,0
A00006502,1,1,1,3,1
A00005635,1,0,1,0,1
A00004588,1,2,1,1,1
A00007499,1,0,1,3,1
A00009121,0,2,1,1,1
A00001704,1,0,1,1,0
A00005684,0,0,1,2,1
A00000268,1,1,1,1,1
A00000662,0,0,1,0,0
A00007743,2,0,1,0,1
A00004747,0,2,1,0,1
A00002127,2,0,1,2,0
A00001184,0,0,1,0,1
A00002190,1,0,1,0,1
A00006149,2,2,0,1,0
A00007469,0,2,1,1,1
A00005642,0,1,1,1,1
A00002501,1,1,1,0,1
A00002428,1,0,1,3,1
A00007000,0,2,1,0,0
A00005820,0,0,1,0,1
A00000203,2,1,1,1,1
A00007096,1,0,1,0,0
A00000300,0,2,1,0,1
A00004436,0,2,1,0,0
A00001028,0,1,1,2,1
A00006376,2,2,1,1,1
A00001518,2,2,1,1,1
A00001304,0,0,1,0,0
A00009966,0,1,1,0,0
A00009500,0,0,1,0,1
A00009785,0,1,1,1,1
A00000320,1,0,1,3,0
A00009925,0,2,1,3,1
A00002563,1,2,1,3,1
A00002557,1,0,1,1,1
A00005102,1,2,1,2,1
A00008785,0,0,1,0,0
A00000492,1,1,1,0,0
A00005262,0,1,1,1,1
A00009127,2,1,1,0,1
A00001298,0,0,1,1,0
A00006990,1,1,1,0,1
A00008238,0,2,1,3,0
A00000024,0,0,1,3,1
A00007411,1,2,1,1,1
A00009551,0,1,1,0,1
A00005564,0,1,1,0,1
A00008541,0,2,1,0,1
A00000661,0,2,1,0,0
A00001371,1,2,1,3,1
A00000123,0,2,1,3,1
A00006630,1,2,1,1,1
A00006759,1,1,1,0,1
A00004717,0,2,1,0,1
A00007131,1,1,1,3,1
A00001860,0,0,1,1,1
A00003884,0,0,1,0,1
A00001377,1,0,1,3,1
A00003960,0,0,1,1,0
A00009316,1,0,1,2,1
A00008007,1,1,1,0,0
A00004602,1,2,1,0,1
A00004539,1,2,1,1,1
A00008694,0,2,1,0,1
A00000816,1,0,1,1,1
A00006858,2,1,1,2,1
A00005545,0,1,1,0,1
A00000350,1,2,1,1,1
A00001496,2,1,1,1,0
A00006627,0,2,1,0,0
A00008147,0,2,1,3,1
A00007087,2,0,1,0,1
A00007971,1,0,1,0,0
A00004262,1,1,1,0,1
A00006419,1,1,1,1,1
A00004535,1,2,1,1,1
A00004358,0,2,1,0,1
A00002057,2,2,1,3,0
A00006115,1,0,1,1,1
A00000957,1,0,1,1,1
A00002172,0,1,1,3,1
A00000174,0,2,1,3,1
A00008137,0,2,1,1,1
A00000092,0,0,1,3,1
A00004108,0,0,1,2,1
A00001731,2,1,1,1,1
A00005791,0,2,1,3,1
A00003331,0,2,1,1,1
A00006290,1,1,1,0,0
A00001412,1,1,1,1,1
A00000754,2,0,1,0,1
A00006914,1,1,1,3,1
A00005948,1,2,1,3,1
A00000643,0,2,1,1,0
A00001752,0,2,1,1,1
A00008549,1,2,1,0,1
A00003963,0,2,1,0,1
A00006825,1,0,1,1,1
A00005215,2,0,1,0,1
A00009390,0,0,1,3,0
A00003038,1,2,1,0,1
A00004802,1,1,1,1,0
A00008009,1,2,1,3,1
A00008421,0,1,1,2,1
A00002218,1,0,1,0,1
A00002732,0,0,1,3,1
A00005271,1,1,1,2,0
A00000714,1,0,1,0,1
A00004246,1,1,1,0,0
A00001505,1,1,1,0,1
A00006549,1,2,1,1,0
A00001706,1,1,1,0,1
A00005120,1,0,0,1,0
A00009656,0,2,1,0,1
A00002850,1,0,1,1,0
A00000527,0,2,1,3,0
A00001843,0,0,1,3,1
A00004040,1,2,1,0,0
A00009430,0,2,1,0,1
A00009385,0,2,1,1,1
A00003623,1,2,1,1,0
A00002351,2,0,1,3,0
A00001599,1,2,1,3,1
A00000772,1,2,1,3,1
A00004490,0,2,1,1,0
A00000841,0,0,1,3,1
A00007511,0,1,1,0,0
A00002544,0,1,1,1,1
A00009304,0,1,1,0,1
A00004377,2,2,1,1,1
A00005181,1,1,1,1,1
A00008228,1,2,1,3,1
A00000319,1,0,1,1,0
A00004934,0,0,1,0,0
A00005668,0,2,1,1,0
A00004616,0,0,1,3,1
A00006537,2,2,1,0,1
A00006616,0,0,1,3,1
A00005452,0,0,1,2,0
A00004951,0,2,1,0,0
A00008608,0,0,1,1,1
A00002139,0,2,1,0,1
A00001080,2,2,1,2,1
A00003673,0,1,1,1,1
A00009731,0,1,1,0,1
A00006084,0,2,1,2,1
A00001444,0,0,1,0,0
A00007379,0,0,1,1,1
A00001106,1,0,1,3,1
A00006468,1,2,1,1,1
A00003512,0,2,1,1,0
A00002231,1,1,1,1,1
A00004606,1,1,1,0,1
A00006765,2,1,1,0,1
A00008422,2,0,1,0,1
A00000417,0,0,1,0,1
A00006784,2,1,1,1,1
A00007612,1,0,1,3,1
A00006530,0,1,1,1,1
A00009733,1,1,1,1,1
A00003849,0,2,1,0,0
A00007176,1,2,1,2,1
A00009782,1,1,1,3,0
A00006148,0,2,1,0,1
A00002502,0,0,1,3,0
A00007925,1,2,1,0,1
A00001779,1,2,1,3,1
A00002713,2,1,1,2,1
A00004002,1,2,1,3,1
A00002498,0,1,1,1,1
A00007179,0,2,1,2,1
A00004854,0,0,1,0,1
A00001746,0,2,1,1,1
A00007040,0,0,1,3,0
A00004556,1,0,1,0,0
A00000233,1,2,1,0,1
A00000980,0,2,1,0,1
A00002763,0,0,1,1,1
A00006013,0,2,1,3,1
A00009553,0,0,1,0,0
A00000831,1,0,1,1,1
A00003435,2,2,1,1,0
A00009576,1,0,1,3,1
A00004087,0,2,1,1,0
A00003438,1,0,1,1,1
A00002541,1,0,1,2,0
A00009774,0,2,1,3,1
A00009640,2,0,1,1,1
A00003806,0,0,1,3,1
A00008927,0,0,1,0,1
A00004011,0,1,1,3,1
A00006216,1,0,1,1,1
A00008039,1,1,1,0,1
A00007088,1,1,1,2,1
A00001101,2,1,1,0,1
A00008297,1,2,1,0,1
A00004303,0,1,1,0,0
A00001479,1,2,1,3,1
A00002123,1,1,1,0,1
A00001012,0,2,1,0,0
A00006027,1,1,1,2,1
A00008845,1,2,1,3,1
A00009529,0,0,1,1,1
A00004153,1,0,1,1,1
A00006556,0,1,1,1,1
A00001673,0,2,1,1,1
A00004006,0,0,1,1,0
A00000857,0,0,1,0,1
A00007838,2,2,1,1,1
A00003009,2,0,1,0,1
A00002658,1,0,1,0,1
A00007932,0,0,1,1,1
A00001108,0,2,1,3,1
A00008075,1,2,1,0,1
A00002151,0,2,1,3,0
A00003477,0,1,1,1,1
A00002519,1,1,1,2,0
A00006748,1,2,1,0,1
A00009017,0,0,1,0,1
A00001007,0,2,1,0,1
A00008609,0,0,1,1,0
A00002803,0,2,1,0,1
A00008179,2,2,1,1,1
A00007959,2,1,1,3,1
A00008395,0,1,1,3,1
A00004070,0,1,1,0,0
A00008689,1,0,1,0,0
A00006272,1,1,1,2,1
A00003807,0,2,1,0,1
A00004492,2,2,1,1,1
A00003815,0,1,1,1,0
A00002253,0,2,1,2,1
A00004069,1,0,1,3,1
A00001151,2,0,1,1,0
A00003513,0,2,1,3,1
A00004211,1,0,1,0,1
A00005779,0,2,1,3,1
A00003864,1,0,1,3,1
A00002939,2,0,1,0,1
A00002874,1,1,1,0,1
A00006716,1,1,1,0,1
A00009568,1,2,1,3,0
A00007880,0,1,1,3,1
A00005361,1,0,1,0,0
A00002736,1,0,1,2,1
A00002856,1,2,1,0,1
A00008923,1,0,1,0,1
A00001508,2,1,1,0,1
A00005511,0,0,1,0,0
A00003129,1,1,1,1,1
A00009636,2,2,1,1,0
A00003533,0,0,1,3,1
A00004255,1,2,1,0,1
A00009815,0,0,1,3,1
A00004204,0,1,1,3,1
A00006453,0,1,1,3,1
A00007868,1,1,1,1,1
A00009362,1,2,1,0,1
A00000758,1,1,1,1,1
A00000131,2,0,1,1,1
A00002251,1,0,1,0,1
A00004376,0,1,1,0,1
A00008063,0,1,1,0,1
A00007977,0,2,1,3,1
A00002657,1,1,1,3,1
A00002894,1,0,1,0,1
A00004041,1,1,1,0,0
A00004600,1,1,1,1,1
A00000430,0,0,1,0,0
A00002459,0,2,1,0,1
A00007552,0,1,1,0,1
A00003759,0,1,1,0,1
A00008058,2,0,1,0,1
A00009650,0,0,1,1,1
A00005142,0,2,1,1,1
A00002012,1,0,1,0,1
A00005766,0,2,1,1,0
A00007798,1,2,1,0,1
A00008222,0,2,1,0,1
A00002228,0,0,1,0,1
A00003130,1,0,1,1,0
A00004750,2,0,1,3,1
A00001053,1,0,1,3,1
A00005104,1,1,1,2,0
A00008741,0,1,1,3,1
A00001757,1,0,1,3,1
A00009436,1,0,1,3,0
A00002082,0,1,1,0,1
A00002371,1,2,1,0,0
A00001850,0,1,1,0,1
A00007662,1,1,1,1,0
A00004144,2,1,1,0,1
A00001539,0,1,1,3,0
A00008564,1,0,1,0,1
A00009705,0,1,1,0,1
A00007746,0,0,1,3,0
A00004293,0,2,1,3,1
A00008491,1,0,1,1,1
A00009827,0,1,1,1,1
A00006014,0,2,1,0,1
A00007793,2,2,1,1,1
A00003575,1,2,1,0,1
A00000775,2,1,1,1,0
A00007665,0,0,1,2,1
A00003633,0,0,1,0,1
A00008437,0,1,1,1,1
A00000474,0,2,1,3,1
A00006238,1,0,1,3,1
A00000112,1,0,1,0,0
A00004721,1,1,1,1,0
A00003044,0,2,1,0,0
A00002913,0,1,1,1,0
A00000724,1,1,1,3,0
A00009172,0,2,1,3,1
A00008946,0,1,1,0,1
A00000785,0,1,1,0,1
A00008774,0,1,1,3,0
A00004382,1,0,1,0,1
A00008479,0,2,1,0,0
A00008669,0,1,1,3,1
A00007739,0,2,1,3,1
A00003707,2,2,1,3,0
A00001255,0,1,1,0,1
A00002186,0,1,1,1,1
A00009781,2,1,1,1,0
A00005557,1,0,0,0,0
A00000655,1,2,1,0,1
A00008489,2,2,1,1,1
A00004903,2,2,1,1,1
A00005493,2,0,1,1,1
A00002238,0,0,1,2,1
A00000384,0,1,1,3,1
A00002197,0,1,1,0,1
A00004438,0,0,1,2,1
A00009620,0,0,1,3,1
A00007816,1,1,1,3,0
A00009810,0,1,1,0,1
A00001374,0,0,1,0,1
A00003671,0,0,1,0,1
A00001616,2,0,1,1,1
A00007649,2,2,1,3,1
A00007462,1,2,1,0,1
A00008324,2,2,1,1,1
A00005944,1,1,1,1,1
A00000362,1,0,1,1,0
A00007996,0,2,1,1,1
A00008369,0,1,1,3,0
A00003037,1,2,1,0,0
