Cust_num,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,y
27854,44,blue-collar,married,primary,no,12265,no,no,cellular,28,jan,531,no
37413,32,self-employed,married,secondary,no,3272,yes,yes,cellular,13,may,251,no
17513,36,management,single,tertiary,no,7592,no,no,cellular,29,jul,858,no
21808,48,blue-collar,married,primary,no,-901,no,no,cellular,20,aug,43,no
22098,32,self-employed,married,secondary,yes,4731,no,no,cellular,21,aug,331,no
37472,35,unemployed,single,secondary,no,12985,yes,no,cellular,13,may,84,no
41872,33,unknown,single,secondary,no,13487,no,no,cellular,19,oct,238,no
14072,34,management,single,tertiary,no,10438,no,no,cellular,11,jul,439,no
425,38,technician,single,tertiary,no,10632,yes,no,unknown,6,may,185,no
4896,23,blue-collar,single,secondary,no,11886,yes,no,unknown,21,may,544,no
37681,37,admin.,single,secondary,no,10007,yes,no,cellular,14,may,165,no
15894,35,entrepreneur,married,secondary,no,9142,yes,no,cellular,21,jul,314,no
29144,37,management,married,secondary,no,13236,no,yes,cellular,2,feb,164,no
38307,58,technician,married,primary,no,19749,yes,no,cellular,15,may,298,no
8651,38,blue-collar,single,unknown,no,7528,yes,no,unknown,3,jun,266,no
1267,32,technician,single,secondary,no,8630,yes,no,unknown,8,may,107,no
15966,27,services,divorced,secondary,no,17009,yes,no,cellular,22,jul,527,no
27282,49,management,married,tertiary,yes,975,yes,no,cellular,21,nov,226,no
14217,25,management,single,tertiary,no,13474,no,no,cellular,11,jul,549,no
41224,34,admin.,married,tertiary,no,10648,no,no,cellular,21,aug,90,no
25356,33,technician,divorced,secondary,yes,4041,yes,yes,cellular,18,nov,167,no
19927,49,management,divorced,tertiary,no,17148,no,no,cellular,8,aug,169,no
22501,34,unemployed,married,tertiary,no,12032,no,no,cellular,22,aug,71,no
1720,31,blue-collar,married,primary,no,15864,yes,no,unknown,9,may,399,no
27215,37,management,married,tertiary,no,14899,no,no,cellular,21,nov,326,no
4489,58,housemaid,married,primary,no,19271,yes,no,unknown,20,may,90,no
11942,55,technician,single,secondary,no,11643,no,no,unknown,20,jun,14,no
11262,38,technician,single,tertiary,no,10295,no,no,unknown,18,jun,78,no
2506,52,technician,married,secondary,no,4919,yes,no,unknown,13,may,420,no
14716,30,management,married,tertiary,no,9349,no,no,cellular,15,jul,84,no
21813,47,technician,married,secondary,no,7841,no,no,cellular,20,aug,162,no
44911,61,retired,married,secondary,no,12075,no,no,cellular,29,sep,232,yes
2321,56,admin.,married,secondary,no,16261,no,no,unknown,13,may,42,no
21880,32,services,married,secondary,no,2977,no,no,cellular,20,aug,322,no
16388,35,admin.,married,secondary,no,8104,yes,no,cellular,23,jul,103,no
2524,24,blue-collar,single,unknown,no,6007,yes,no,unknown,13,may,109,no
11269,60,management,married,tertiary,no,11601,no,no,unknown,18,jun,802,no
14810,42,technician,married,secondary,no,2807,yes,no,cellular,16,jul,272,no
26816,56,blue-collar,divorced,primary,no,10466,no,no,cellular,20,nov,282,no
11890,39,blue-collar,married,primary,no,15180,no,no,unknown,20,jun,210,no
42499,26,services,single,tertiary,no,16178,no,no,cellular,15,dec,72,no
2022,32,blue-collar,single,primary,no,6110,yes,no,unknown,9,may,153,no
12422,49,admin.,married,secondary,no,7812,no,no,unknown,30,jun,217,no
13764,31,housemaid,married,secondary,no,13649,yes,no,cellular,10,jul,81,no
18671,30,services,single,secondary,no,14306,no,yes,cellular,31,jul,106,no
43917,26,services,single,tertiary,no,6654,no,no,cellular,14,jun,563,yes
23136,46,services,married,secondary,no,10798,no,no,cellular,26,aug,225,no
1940,31,management,single,tertiary,no,7218,yes,no,unknown,9,may,330,no
22033,33,management,single,tertiary,no,4424,no,no,cellular,20,aug,471,no
30595,31,services,single,secondary,no,1892,no,yes,cellular,6,feb,1019,yes
2192,56,retired,married,primary,no,5338,yes,no,unknown,12,may,123,no
38240,29,management,single,tertiary,no,17873,yes,no,cellular,15,may,26,no
6234,34,management,single,tertiary,no,13433,yes,no,unknown,27,may,222,no
27260,31,technician,single,secondary,no,16959,no,no,cellular,21,nov,208,no
29581,36,blue-collar,married,secondary,yes,9601,no,yes,cellular,3,feb,150,no
33222,36,entrepreneur,married,secondary,no,10379,yes,no,cellular,20,apr,98,no
30780,27,technician,married,tertiary,no,11579,yes,no,telephone,6,feb,24,no
23464,31,management,married,tertiary,no,7490,no,no,cellular,28,aug,110,no
12631,40,blue-collar,married,primary,no,11280,yes,no,unknown,4,jul,178,no
27757,30,management,single,tertiary,no,4796,yes,no,cellular,28,jan,204,no
17,45,admin.,single,unknown,no,-1540,yes,no,unknown,5,may,98,no
20094,41,housemaid,married,secondary,no,-3045,no,no,cellular,11,aug,155,no
8451,36,blue-collar,married,secondary,no,2633,no,no,unknown,3,jun,284,no
34794,41,blue-collar,married,secondary,no,6520,yes,no,cellular,6,may,106,no
8014,32,blue-collar,married,secondary,no,6344,yes,no,unknown,2,jun,171,no
17304,52,services,married,primary,no,20538,no,yes,cellular,28,jul,55,no
4558,59,blue-collar,married,primary,no,11412,yes,yes,unknown,20,may,355,no
36066,36,self-employed,married,secondary,no,7138,yes,yes,cellular,11,may,210,no
16021,30,management,single,tertiary,no,2925,no,yes,cellular,22,jul,90,no
12853,48,blue-collar,married,primary,no,10456,no,yes,cellular,7,jul,120,no
17309,59,management,divorced,tertiary,no,12684,no,yes,cellular,28,jul,114,no
4530,22,services,married,secondary,no,10638,yes,yes,unknown,20,may,56,no
16744,30,management,married,tertiary,no,9141,no,no,cellular,24,jul,90,no
2764,27,blue-collar,single,secondary,no,10796,no,no,unknown,14,may,72,no
32443,32,technician,single,secondary,no,13076,yes,yes,cellular,16,apr,429,no
26024,46,services,divorced,secondary,no,10208,no,no,cellular,19,nov,314,no
22156,33,technician,married,tertiary,no,8430,no,no,cellular,21,aug,97,no
2053,47,admin.,single,secondary,no,4968,no,no,unknown,12,may,181,no
21852,53,management,married,tertiary,no,7212,no,no,cellular,20,aug,921,yes
27529,39,management,married,tertiary,no,13138,yes,yes,cellular,21,nov,90,no
44594,40,management,single,tertiary,no,13344,no,yes,unknown,22,aug,4,no
29755,54,admin.,single,secondary,no,12129,yes,no,cellular,4,feb,93,no
15567,25,blue-collar,single,primary,no,9300,no,no,cellular,21,jul,24,no
35412,28,services,married,secondary,no,10305,yes,no,cellular,7,may,182,no
37858,32,technician,married,tertiary,no,17070,no,no,cellular,14,may,226,no
17098,27,technician,single,secondary,no,9511,yes,no,cellular,25,jul,67,no
43986,37,admin.,single,secondary,no,12956,no,no,unknown,24,jun,11,no
34796,46,management,married,tertiary,no,11358,yes,no,cellular,6,may,304,no
28366,41,blue-collar,married,secondary,no,7983,no,no,cellular,29,jan,553,no
5359,41,management,single,tertiary,no,9074,no,no,unknown,23,may,95,no
833,37,blue-collar,married,secondary,no,11860,yes,no,unknown,7,may,250,no
23988,32,management,married,tertiary,no,14169,no,no,telephone,29,aug,129,no
9734,53,unknown,married,secondary,no,10662,no,no,unknown,9,jun,100,no
26447,34,services,single,secondary,no,15680,yes,no,cellular,20,nov,340,no
3888,49,blue-collar,married,secondary,no,17727,yes,no,unknown,16,may,193,no
35963,28,blue-collar,single,primary,no,14651,yes,no,cellular,8,may,217,no
14689,56,management,married,primary,no,7508,yes,no,cellular,15,jul,123,no
6779,28,blue-collar,married,secondary,no,8664,no,no,unknown,28,may,8,no
13783,33,blue-collar,married,secondary,no,6334,no,no,cellular,10,jul,489,no
10846,46,housemaid,married,primary,no,15401,no,no,unknown,17,jun,72,no
21624,55,management,divorced,tertiary,no,447,no,no,cellular,19,aug,129,no
24273,40,technician,married,secondary,no,-2028,no,no,telephone,17,nov,192,no
25421,45,blue-collar,married,secondary,no,9465,yes,no,cellular,18,nov,66,no
519,31,technician,married,secondary,no,4250,yes,yes,unknown,6,may,120,no
33736,36,student,single,secondary,no,3721,no,no,cellular,22,apr,621,yes
15148,57,admin.,married,unknown,no,5597,no,no,cellular,17,jul,54,no
40074,40,services,married,secondary,no,21030,no,no,cellular,4,jun,78,no
23462,32,technician,single,secondary,no,16000,no,no,cellular,28,aug,17,no
19865,47,blue-collar,married,primary,no,9030,no,no,cellular,8,aug,121,no
37486,30,blue-collar,single,primary,no,6350,yes,no,cellular,13,may,125,no
36818,60,self-employed,married,secondary,no,3671,yes,yes,cellular,12,may,399,no
40424,31,technician,single,secondary,no,5770,no,no,cellular,2,jul,109,no
4139,30,technician,single,secondary,no,2778,no,no,unknown,19,may,798,no
44349,49,retired,married,primary,no,11554,no,no,unknown,30,jul,9,no
154,39,management,married,secondary,no,6803,yes,no,unknown,5,may,85,no
37947,43,blue-collar,married,primary,no,5712,yes,no,cellular,14,may,131,no
22576,31,management,single,tertiary,no,6487,no,no,cellular,22,aug,332,no
15487,36,management,divorced,tertiary,no,23123,yes,no,cellular,18,jul,180,no
30562,38,admin.,divorced,secondary,no,9123,yes,no,cellular,5,feb,1130,yes
21410,30,technician,single,secondary,no,420,yes,no,cellular,18,aug,16,no
29849,33,blue-collar,married,secondary,no,8227,yes,no,cellular,4,feb,56,no
12654,48,blue-collar,divorced,primary,no,10640,no,yes,unknown,4,jul,327,no
41767,34,admin.,married,secondary,no,5250,yes,yes,cellular,13,oct,98,no
3860,55,management,married,primary,no,5687,yes,no,unknown,16,may,56,no
16867,47,management,married,tertiary,no,8109,no,no,cellular,25,jul,186,no
22039,34,technician,single,tertiary,no,9027,no,no,cellular,20,aug,345,no
1568,32,blue-collar,married,secondary,no,13167,yes,yes,unknown,8,may,117,no
36259,37,admin.,single,secondary,no,16108,yes,no,cellular,11,may,207,no
9909,44,services,divorced,secondary,no,10259,no,no,unknown,9,jun,98,no
12268,36,management,divorced,tertiary,yes,7973,no,yes,unknown,24,jun,62,no
936,39,blue-collar,married,primary,no,12697,yes,no,unknown,7,may,109,no
15075,35,admin.,divorced,secondary,no,21563,no,yes,cellular,17,jul,287,no
33972,28,student,single,secondary,no,6548,no,no,telephone,30,apr,455,no
1406,28,services,married,secondary,no,7368,yes,yes,unknown,8,may,252,no
21928,32,technician,married,secondary,no,14174,no,no,cellular,20,aug,210,no
35722,50,technician,married,secondary,no,3580,yes,no,cellular,8,may,57,no
28091,28,management,single,tertiary,no,13165,no,no,cellular,28,jan,144,no
13776,59,retired,divorced,primary,no,3190,no,no,cellular,10,jul,298,no
22398,57,technician,married,secondary,no,12502,no,no,cellular,22,aug,119,no
467,36,admin.,single,secondary,no,9140,yes,no,unknown,6,may,186,no
14589,60,management,divorced,tertiary,yes,5591,no,yes,telephone,15,jul,207,no
31613,43,management,divorced,tertiary,no,15436,no,no,cellular,6,apr,590,no
16870,38,entrepreneur,married,primary,no,5813,yes,no,cellular,25,jul,65,no
22741,45,technician,single,secondary,no,9224,yes,no,cellular,25,aug,72,no
1882,30,services,married,primary,no,11928,yes,no,unknown,9,may,409,no
16521,51,admin.,divorced,secondary,no,1102,no,no,cellular,23,jul,53,no
15115,30,services,divorced,secondary,no,11962,no,no,cellular,17,jul,49,no
23125,30,management,single,tertiary,no,8868,no,no,cellular,26,aug,61,no
6244,35,blue-collar,single,primary,no,15554,yes,no,unknown,27,may,129,no
28854,27,blue-collar,single,primary,no,12046,no,no,cellular,30,jan,197,no
30946,60,technician,married,secondary,no,8829,no,no,telephone,9,feb,172,no
3076,49,self-employed,single,tertiary,no,16004,yes,no,unknown,14,may,248,no
29434,43,services,single,secondary,no,16977,no,no,cellular,3,feb,203,no
31802,35,blue-collar,married,secondary,no,5558,yes,no,cellular,8,apr,663,no
5316,39,technician,single,tertiary,no,16691,yes,no,unknown,23,may,58,no
13098,55,entrepreneur,married,tertiary,no,17360,no,yes,cellular,8,jul,215,no
22939,46,admin.,married,secondary,no,9655,no,no,cellular,26,aug,388,yes
8008,39,management,married,tertiary,no,22531,yes,no,unknown,2,jun,493,no
19355,44,management,married,tertiary,no,-1232,yes,no,cellular,6,aug,265,no
12061,54,retired,divorced,primary,no,2886,no,no,unknown,20,jun,23,no
28815,33,blue-collar,single,secondary,no,4752,no,no,cellular,30,jan,76,no
2908,41,blue-collar,single,primary,no,1895,yes,no,unknown,14,may,152,no
4034,56,blue-collar,married,unknown,no,9080,yes,no,unknown,16,may,103,no
34971,36,services,married,secondary,no,8755,yes,no,cellular,6,may,125,no
9466,36,technician,married,secondary,no,-6195,no,no,unknown,6,jun,464,no
35968,30,blue-collar,married,secondary,no,24674,yes,no,cellular,8,may,129,no
36942,45,blue-collar,married,unknown,no,5526,yes,no,cellular,12,may,134,no
26988,31,blue-collar,single,secondary,no,22405,no,no,cellular,21,nov,116,no
23115,36,management,married,tertiary,no,16976,no,no,cellular,26,aug,133,no
6181,45,technician,divorced,secondary,no,9068,yes,no,unknown,27,may,62,no
10223,39,admin.,single,tertiary,no,9936,no,no,unknown,11,jun,162,no
30647,33,management,married,tertiary,no,8926,yes,yes,cellular,6,feb,150,no
39183,36,technician,single,secondary,no,9155,yes,no,cellular,18,may,69,no
22037,33,management,single,tertiary,no,1596,no,no,cellular,20,aug,216,no
43167,27,blue-collar,single,secondary,no,9541,no,no,cellular,26,feb,590,no
14873,56,management,married,tertiary,no,265,yes,no,cellular,16,jul,156,no
16326,44,blue-collar,married,secondary,no,12046,no,no,cellular,23,jul,56,no
1557,40,services,single,secondary,no,7993,yes,no,unknown,8,may,179,no
39752,37,admin.,married,tertiary,no,11819,yes,no,telephone,28,may,71,no
5533,49,blue-collar,married,primary,no,1577,yes,no,unknown,23,may,247,no
12780,59,retired,divorced,secondary,no,2317,no,no,cellular,7,jul,66,no
37326,45,blue-collar,married,tertiary,no,8230,yes,yes,cellular,13,may,234,no
35738,27,self-employed,single,secondary,no,741,yes,no,cellular,8,may,291,no
21868,37,technician,divorced,secondary,no,2920,no,no,cellular,20,aug,289,no
9567,30,blue-collar,single,secondary,no,1881,yes,no,unknown,6,jun,36,no
18222,54,technician,single,secondary,no,6299,no,no,cellular,30,jul,93,no
20582,30,technician,single,tertiary,yes,9763,no,no,cellular,12,aug,72,no
37804,31,technician,single,secondary,no,14659,yes,no,cellular,14,may,97,no
20350,47,services,married,secondary,no,6902,no,no,cellular,11,aug,271,no
2458,43,blue-collar,married,unknown,no,10612,yes,no,unknown,13,may,23,no
23336,49,blue-collar,married,secondary,no,-1036,no,yes,cellular,27,aug,168,no
24491,35,entrepreneur,married,secondary,no,4626,yes,no,cellular,17,nov,128,no
14416,57,retired,divorced,secondary,no,10293,no,yes,cellular,14,jul,407,no
6937,54,retired,married,secondary,no,1841,yes,no,unknown,28,may,404,no
21986,35,management,married,tertiary,no,4773,yes,no,cellular,20,aug,174,no
8864,29,blue-collar,married,primary,no,7519,yes,no,unknown,4,jun,188,no
16851,45,retired,married,primary,no,16679,no,yes,cellular,25,jul,115,no
37622,29,admin.,single,secondary,no,8515,yes,no,cellular,14,may,244,no
36609,44,blue-collar,single,secondary,no,22737,yes,no,cellular,12,may,244,no
37069,30,blue-collar,married,primary,no,7099,yes,no,cellular,13,may,51,no
11061,46,management,divorced,tertiary,no,6484,no,no,unknown,17,jun,564,no
236,45,blue-collar,married,primary,no,12183,yes,no,unknown,5,may,40,no
21006,36,technician,married,secondary,no,6849,no,no,cellular,14,aug,98,no
4157,56,blue-collar,married,secondary,no,10396,yes,no,unknown,19,may,264,no
39277,28,admin.,single,primary,no,5870,yes,no,cellular,18,may,296,no
22286,31,housemaid,married,primary,no,15409,no,no,cellular,21,aug,169,no
25180,41,management,married,tertiary,no,8275,no,no,cellular,18,nov,431,no
27277,39,management,single,tertiary,no,12714,yes,yes,cellular,21,nov,52,no
4025,60,unemployed,married,primary,no,7337,yes,no,unknown,16,may,196,no
6837,29,admin.,married,tertiary,no,5146,yes,no,unknown,28,may,45,no
22202,31,technician,single,tertiary,no,10155,no,no,cellular,21,aug,419,no
6461,25,blue-collar,single,secondary,no,11693,yes,no,unknown,27,may,66,no
32341,37,management,married,tertiary,no,14912,no,no,cellular,16,apr,114,no
35453,53,admin.,divorced,secondary,no,17289,yes,no,cellular,7,may,56,no
15342,47,admin.,married,secondary,no,8448,no,yes,cellular,18,jul,71,no
31264,19,student,single,unknown,no,14991,no,no,telephone,5,mar,86,no
34814,24,blue-collar,single,secondary,no,18443,yes,no,cellular,6,may,404,no
6100,38,blue-collar,married,primary,no,14203,yes,no,unknown,27,may,62,no
25727,34,management,divorced,tertiary,no,17115,no,yes,cellular,19,nov,190,no
23399,40,management,single,tertiary,no,8176,no,no,cellular,27,aug,165,no
299,42,blue-collar,divorced,primary,no,11639,yes,no,unknown,5,may,126,no
14862,47,services,divorced,secondary,no,16951,yes,no,cellular,16,jul,142,no
37262,32,services,married,secondary,no,11011,yes,no,cellular,13,may,88,no
3136,43,technician,single,secondary,no,13993,yes,no,unknown,14,may,2241,no
13170,34,self-employed,divorced,unknown,no,13225,no,yes,cellular,8,jul,245,no
36946,53,admin.,divorced,secondary,no,4444,yes,yes,cellular,12,may,673,no
29790,45,blue-collar,married,secondary,no,13511,no,yes,cellular,4,feb,215,no
3902,41,technician,single,secondary,no,9507,no,no,unknown,16,may,51,no
18332,53,entrepreneur,married,unknown,no,20076,no,no,cellular,31,jul,117,no
27451,52,blue-collar,married,primary,no,11806,yes,no,telephone,21,nov,85,no
35686,42,blue-collar,divorced,primary,no,-2768,yes,no,cellular,8,may,213,no
29954,41,unemployed,married,tertiary,no,11942,yes,no,cellular,4,feb,358,no
