SeriousDlqin2yrs,NumberOfTime30_59DaysPastDueNotWorse,NumberOfTime60_89DaysPastDueNotWorse,NumberOfTimes90DaysLate,MonthlyIncome,DebtRatio
0,0,0,0,6850,0.364034448
0,0,0,0,3500,0.222793488
0,0,0,0,9892,0.297381987
0,0,0,0,5465,0.267654592
0,0,0,0,7792,0.378801489
0,0,0,0,10600,0.353079898
0,0,0,0,3250,0.022762227
0,1,0,0,11512,0.214105793
0,0,0,0,6915,0.163967611
0,0,0,0,8555,0.071411875
0,0,0,0,1673,0.939665472
0,0,0,0,13246,0.482750812
0,0,0,0,1224,0.229387755
0,0,0,0,8965,0.35378095
0,0,0,0,9000,0.323186313
0,0,0,0,1445,0
0,0,0,0,6859,0.133236152
0,0,0,0,3599,0.462222222
0,0,0,0,7138,0.230564505
0,0,0,0,5336,0.346449316
0,0,0,0,3079,0.470454545
0,1,0,0,9833,0.431563962
0,0,0,0,2083,0.172744722
0,0,0,0,11464,0.452769298
0,0,0,0,4900,0.49887778
0,0,0,0,4749,0.454947368
0,0,0,0,2200,0.518400727
0,1,1,0,8450,0.26789729
0,0,0,0,12000,0.016081993
0,0,0,0,2400,0.8242399
0,0,0,0,6674,0.13423221
0,0,0,0,9823,0.538782573
0,0,0,0,11250,0.02879744
0,0,0,0,6000,0.047158807
0,0,0,0,15000,0.161922538
0,0,0,0,14187,0.183887793
0,0,0,0,13704,0.190514411
0,0,0,0,6000,0.772371271
0,0,0,1,2000,0.005997001
0,0,0,0,11250,0.836103457
1,2,1,1,5930,0.239082785
0,0,0,0,3000,0.056314562
0,1,0,0,1400,3.514632405
0,0,0,0,1666,2.013197361
0,0,0,0,6560,0.58832495
0,0,0,0,880,0.367763905
0,0,0,0,10850,0.419684822
0,0,0,1,5656,0.070708856
1,0,0,0,4166,0.463642909
1,0,0,0,2200,0.011358473
0,0,0,0,7603,0.508153603
0,0,0,0,2500,0.515393842
1,0,0,0,2710,0.078568794
0,1,0,0,4333,0.430087679
0,0,0,0,10600,0.321101783
0,1,1,0,1,1781.5
0,0,0,0,6629,0.257013575
0,0,0,0,3398,0.006766696
0,0,0,0,4600,0.004998913
0,0,0,0,15124,0.504859504
0,0,0,0,5450,0.383232434
0,0,0,0,13100,0.128158156
0,0,0,0,6500,0.522381172
0,0,0,0,8709,0.166130884
1,0,0,0,17987,0.383144318
0,0,0,1,5850,0.534438558
0,0,0,0,9900,0.723058277
0,0,0,0,9300,0.265025266
0,1,1,0,5500,0.308125795
0,0,0,0,8455,0.369441816
0,0,0,4,2200,0.03407542
0,0,0,0,3000,0.317227591
0,0,0,0,1200,0.393838468
0,0,0,0,13600,0.08242041
0,0,0,1,2500,1.31027589
0,0,1,1,6420,0.041115091
0,0,0,0,7795,0.641611083
0,0,0,0,7300,0.493494042
0,2,0,0,2500,0.361455418
1,4,0,0,10666,0.704227993
0,0,0,0,6025,0.187686691
0,1,0,0,9300,0.396731534
0,0,0,0,5190,0.667501445
0,0,0,0,4300,0.60288305
0,0,0,0,9037,0.586744855
0,0,0,0,4600,1.340143447
0,0,0,0,11600,0.372898888
0,1,0,0,2215,0.036101083
0,0,0,0,4525,0.405214317
0,0,0,0,5225,0.381936471
0,0,0,0,2400,0.053727613
0,0,0,0,3980,0.887716654
0,0,0,0,5980,0.573482695
0,0,0,0,166,0.293413174
0,0,0,0,5000,0.370525895
0,0,0,0,16500,0.180595115
0,0,0,0,2667,0.209895052
1,2,0,1,3015,1.681366048
0,0,0,0,3333,0.674865027
0,0,0,0,4747,0.114574558
0,0,0,0,3612,0.002767783
0,0,0,0,5335,0.276236882
0,1,0,0,8333,0.221262299
0,5,1,0,9000,0.539940007
0,0,0,0,2764,3.96925859
0,1,0,0,10919,0.798168498
0,0,0,0,6400,0.171223246
0,0,0,0,4764,0.57019937
0,1,1,0,8500,0.266556876
0,2,1,0,6180,0.337324058
0,0,0,0,3300,0.560436231
0,1,0,0,7083,0.026397516
1,1,0,2,2400,2.304456476
0,0,0,0,1340,0
0,0,0,1,8700,0.517526721
0,0,0,0,12500,0.00487961
0,0,0,0,7375,0.069549892
0,0,0,0,10000,0.00219978
0,0,0,0,13667,0.27992391
0,0,0,0,8600,0.25555168
0,0,0,0,5100,0.49519702
0,0,0,0,3252,1.086381801
0,0,0,1,4835,0.03019024
0,0,0,0,9104,0.005820977
1,0,0,0,6850,0.089475989
0,1,0,0,4000,1.140964759
0,0,0,0,8750,0.483716147
0,0,0,0,3400,0.867980006
0,1,0,0,1,1395
0,0,0,0,7650,0.754803294
0,0,0,0,5416,0.218755769
0,4,0,0,3500,0.118537561
0,0,0,0,7500,0.331155846
0,0,0,0,10567,0.307248297
0,0,0,0,4125,0.285264178
1,0,0,0,8424,1.254836795
0,0,0,0,3977,0.190799397
0,1,0,0,11633,0.112429087
1,2,0,0,3600,0.19550125
0,0,0,0,3562,0.005332585
1,0,0,1,2500,0.058776489
0,0,0,0,8126,0.432139781
0,0,0,0,9009,0.154938957
0,0,0,0,1650,0.592368262
0,0,0,0,2772,0.203750451
0,0,0,0,7777,0.005271278
0,0,0,0,4833,0.194662805
1,3,0,0,12346,0.225803839
0,1,0,0,8062,0.318491876
0,0,0,0,1201,0.62063228
0,0,0,0,11900,0.245525586
0,0,0,0,3500,0.407026564
0,2,0,0,2900,0.357807653
0,0,0,0,43000,0.002651101
0,0,0,0,12000,0.115490376
0,0,0,0,1,1703
1,0,1,0,6926,0.416630576
0,0,0,0,42800,0.002102755
0,0,0,0,6235,0.287844772
0,0,0,0,6889,0.57808418
0,0,0,0,9166,0.000327261
0,0,0,0,12494,0.260104042
0,0,0,0,6000,0.002332945
0,0,0,0,13416,0.236491019
0,0,0,0,36000,0.007749785
0,1,0,0,12387,0.117452373
0,2,0,0,10000,0.319368063
0,0,0,0,9583,0.010121035
0,0,0,0,7500,0.303559525
0,2,0,0,5100,0.555577338
0,0,0,0,9666,0.392055446
0,0,0,2,2100,0
0,0,0,0,9782,0.62322396
1,3,1,0,8000,0.917010374
0,0,0,0,8766,0.248317554
0,0,0,0,8160,0.542948168
0,0,0,0,6750,0.26958969
0,0,0,0,2000,1.329335332
0,0,0,0,7780,0.507518314
0,0,0,0,5000,0.712057588
0,0,0,0,5500,0.812397746
0,0,0,0,4000,0.394651337
0,1,0,0,3166,0.664982633
0,1,0,0,5420,0.072680317
0,0,0,0,500,7.381237525
1,0,1,1,6000,0.081653058
0,0,0,0,8267,0.358611514
0,0,0,0,5300,0.319185059
0,1,1,0,8894,0.598313659
0,0,0,0,7650,0.496013593
0,0,0,0,7054,0.293125443
0,0,0,0,7000,0.007570347
0,0,0,0,1000,0.285714286
0,0,0,1,6200,0.098048702
0,0,0,0,7792,0.500834082
0,0,0,0,7700,0.520841449
0,0,0,0,11250,0.13758777
0,0,0,0,3000,0.007664112
0,0,0,0,7500,0.077323024
0,0,1,0,2166,0.236271343
0,0,0,0,3401,0.008230453
1,4,2,1,3558,0.411070525
1,0,0,0,3000,0.496501166
0,1,0,0,1100,0.006357856
0,1,0,0,3233,1.273654917
0,1,0,0,1000,1.551448551
0,0,0,0,5000,0.287942412
0,0,0,0,5200,1.004422226
0,0,0,0,4000,0.928267933
0,2,0,0,3289,0.727963526
0,0,0,0,9000,0.119542273
0,1,0,0,5416,0.247923205
1,0,0,0,11000,0.306063085
0,0,0,0,5334,0.498031865
0,0,0,0,4687,0.284769625
0,0,0,0,12000,3.78468461
0,0,0,0,8500,0.332784378
0,0,0,0,4700,0.434801106
0,0,0,0,6315,0.148036732
0,0,0,0,4166,0.13486921
0,0,0,0,3740,0.581662657
0,0,0,0,17668,0.760597657
0,0,0,0,5600,0.516336369
0,0,0,0,4600,0.780917192
0,0,0,0,3600,0.117745071
0,0,0,0,5500,0.812397746
0,0,0,0,2500,0.292682927
1,0,0,1,10330,0.125350886
0,1,0,0,7664,0.15890411
0,0,0,0,17655,0.085296783
0,0,0,0,9794,0.299948954
0,0,0,0,12500,0.450203984
0,1,0,0,6500,0.343947085
0,0,0,0,2600,0.832756632
0,0,0,0,2382,0
0,0,0,0,6000,0.578570238
0,0,0,0,3770,0.190665606
0,0,0,0,5000,0.567886423
0,1,0,0,1400,0.061384725
0,0,0,0,6434,0.53022533
0,0,0,0,5142,0.409683064
0,0,0,0,4553,0.003952569
0,0,0,0,12167,0.286900066
0,0,0,1,9100,0.120426327
0,2,0,0,3998,1.131282821
0,0,0,0,15206,0.172157559
0,0,0,0,7299,0.806575342
0,0,0,0,13172,0.253169362
0,0,0,0,3300,0.347773402
1,1,1,3,2909,0.151890034
0,0,0,0,1500,0.037308461
0,0,0,0,5000,0.941211758
0,0,0,0,8366,0.809728696
0,0,0,0,10416,0.278871076
0,0,0,0,5695,0.075491573
0,0,0,0,6950,0.75327291
0,0,0,0,3000,0.048983672
1,1,0,0,1927,0.020228216
0,0,0,0,1900,0.917937927
0,0,0,0,13500,0.470113325
0,0,0,0,3449,0.491884058
1,2,0,3,5721,0.43341489
0,0,0,0,5575,0.275107604
0,0,0,0,11500,0.218241892
0,0,0,0,7300,1.172442131
0,0,0,0,31333,0.008489181
0,1,0,0,4250,0.381557281
0,0,0,0,5500,0.576440647
0,0,0,0,2000,0.818590705
0,0,0,0,10168,0.072376832
0,0,0,0,5000,0.00719856
0,0,0,0,6000,0.491584736
0,0,0,4,6000,0.006998834
0,0,0,1,4230,0.036161664
0,0,0,0,6125,0.825497878
0,0,1,0,3000,0.049983339
0,0,0,0,11300,0.266525086
0,0,0,0,10500,0.045329016
0,0,0,0,3069,0
0,1,0,0,2500,0.290283886
0,0,0,0,5800,0.132908119
0,0,0,0,4167,0.010076775
0,0,0,0,3500,0
0,0,0,0,4333,0.003461006
0,0,0,0,12250,0.142845482
0,0,0,0,13917,0.387555683
0,0,0,0,13000,0.281747558
0,5,2,1,4000,0.28667833
0,0,0,0,15166,0.306982264
0,1,0,0,11071,0.052745665
0,0,0,0,7833,0.050676538
0,0,0,0,3645,0.187054306
0,0,0,0,3750,0.202879232
1,0,1,1,3200,0.409559513
0,0,0,0,7200,0.208721011
0,0,0,0,3166,1.120303126
0,0,0,0,4132,0.400919429
0,0,0,0,12444,0.388268381
0,1,0,0,3300,0.115116631
0,0,0,0,4000,0.185703574
0,0,0,0,7016,0.447057147
0,0,0,0,5744,0.163446475
0,0,0,0,5833,0.000685636
0,0,0,0,4800,0.214330348
0,0,0,0,400,0.064837905
0,0,0,0,3935,0.099339431
0,0,0,0,1,1184
0,0,0,0,5560,0.292033807
0,0,0,0,7083,0.378599661
0,0,0,0,7800,0.867709268
0,0,0,0,6000,0.17163806
0,0,0,0,3096,0.032935098
0,0,0,0,2256,0.431989366
0,1,0,0,9541,0.555124712
0,1,0,0,8270,0.306613469
0,0,0,0,9488,0.26514912
0,0,0,0,5742,0.282082535
0,0,0,0,4350,0.61732935
0,0,0,0,4916,0.661785642
0,0,0,0,8447,0.392637311
0,0,0,0,7700,0.463056746
1,2,0,0,4000,0.545613597
0,1,0,0,3500,0.211939446
0,0,0,0,8583,0.570363467
0,0,0,1,3916,0.384477917
0,1,0,0,3583,1.334263393
0,1,1,2,3468,0.347362352
0,0,0,0,10400,0.215171618
0,0,0,0,9000,0.267192534
0,0,0,0,6332,0.275698721
0,2,0,0,6800,0.32039406
1,0,0,0,11100,0.355013062
0,0,0,0,2864,0
1,0,0,0,2747,0.295123726
0,0,0,0,8466,0.238455179
0,0,0,0,1358,1.033848418
0,0,0,0,2230,0.216046616
0,0,0,0,4000,0.826293427
0,1,0,0,6333,0.562835491
0,0,0,0,3778,0.512569463
0,2,0,0,11500,0.396400313
0,1,0,0,750,0.648468708
0,0,0,0,7166,0.285056509
1,0,0,0,5999,0.427166667
0,0,0,0,8600,0.48575747
0,0,0,0,6954,0.377426312
0,0,0,0,13596,0.559461646
0,0,0,0,708,0.05077574
0,0,0,0,6100,0.180790034
0,0,0,0,7170,0.632826663
0,0,0,0,800,1.535580524
1,3,2,2,2700,0.308774528
0,0,0,0,4479,0.023660714
0,0,0,0,9673,0.235373165
0,0,0,0,5300,0.282399547
0,0,0,0,4250,0.488355681
0,0,0,0,12500,0.132229422
0,0,0,0,8583,0.326421249
0,0,0,0,5167,0.301664087
0,0,0,0,3750,0.17888563
0,0,0,0,6414,0.290568979
0,0,0,0,11247,0.299786629
0,0,0,0,13000,0.136297208
0,0,0,0,9000,0.419286746
0,0,0,0,7691,0.331643266
0,0,0,0,20500,0.138822496
0,0,0,1,5812,0.018407019
0,0,0,0,2500,0.279488205
0,0,0,0,2919,0.231506849
0,1,0,0,5946,0.57659324
0,1,0,0,5000,0.103979204
0,0,0,0,2500,1.229508197
0,0,0,0,9208,0.223585623
0,0,0,0,2400,0.247396918
0,0,0,0,11083,0.040418621
0,0,0,0,2916,0.192663696
0,0,0,0,7125,0.349284311
0,0,0,0,5416,0.417758907
0,0,0,0,7158,0.318759603
0,1,0,0,778,5.57381258
0,0,0,0,7500,0.29022797
0,0,0,0,9133,0.340157653
0,0,0,0,9793,0.000714723
0,0,0,0,4478,0.416164322
0,0,0,0,5450,0.13520455
0,0,0,0,5500,0.137247773
0,0,0,0,6182,0.250363901
0,0,0,0,2557,0.005082095
0,0,0,0,5000,0.297540492
0,0,0,0,6166,0.336468299
1,0,0,0,9500,0.444584781
0,0,0,0,5192,0.195840555
0,0,0,0,8000,0.286339208
0,0,0,0,5166,0.040061931
0,0,0,0,4000,0.99700075
0,0,0,0,9371,0.007789159
0,0,0,0,3950,0.607441154
0,0,0,0,9416,0.268981629
0,0,0,0,6600,0.261021057
0,0,0,0,5780,1.181975437
0,0,0,0,6100,0.107687264
0,0,0,0,2500,0.023990404
0,0,0,0,4460,0.775835015
1,1,0,0,7368,0.176821821
0,0,0,0,1813,0.122381477
0,1,0,0,8667,0.776188279
0,0,0,0,4583,0.219240838
0,0,0,0,11800,0.429285654
0,1,0,0,8016,0.348135213
0,0,0,0,4500,0.384803377
0,0,0,0,17033,0.032229658
0,0,0,0,2400,0.332778009
0,0,0,0,2916,0.132670552
0,0,0,0,7435,0.07436794
0,0,0,0,4100,0.518653987
0,0,0,0,12000,0.208232647
1,2,2,1,4026,0.557238639
0,0,0,0,19800,0.216857734
0,0,0,0,11013,0.438714364
0,0,0,0,3000,0.244918361
0,0,0,0,4228,0.522818633
0,3,0,0,6926,0.238342717
0,0,0,0,10366,0.332111508
0,1,0,0,4166,0.067194624
0,0,0,0,2525,0.939034046
1,0,0,0,4100,0.201170446
0,0,1,0,1600,1.158026234
0,0,0,0,4800,0.41345553
0,0,0,0,1,815
0,0,0,0,4850,0.31292517
0,0,0,0,1200,0.53122398
0,0,0,0,7389,0.437347767
0,0,0,0,2200,9.460245343
0,0,0,0,2800,0.445912174
0,0,0,0,4520,1.314089803
0,0,0,0,7100,0.184058583
0,0,0,1,7083,0.003670243
0,0,0,0,7933,0
0,0,0,0,3750,0.023993602
0,0,0,0,2042,0.146353402
0,0,0,1,4613,0.052232336
0,0,0,0,8525,0.219094534
0,0,0,0,6000,0.834027662
0,0,0,1,4200,0.07950488
0,1,0,0,5450,0.511098881
0,0,0,0,1000,0.073926074
0,0,0,0,10272,0.319575586
0,0,0,0,13300,0.45425156
1,0,0,0,6100,0.012129159
0,0,0,0,2448,1.643936301
0,0,0,0,5100,0.063909037
0,0,0,0,7200,0.194417442
0,0,0,0,2600,0.249519416
0,1,0,0,4124,0.002424242
0,0,0,0,4900,0.148337074
0,0,0,0,2166,0.65759114
0,0,0,0,5900,0.329266226
0,0,0,0,225,0.030973451
0,0,0,0,5000,0.019996001
0,0,0,0,6041,0.341939755
0,0,0,0,10833,0.28484401
1,1,0,0,2047,0.333496094
0,0,0,0,3312,0.664956233
0,0,0,0,8600,0.20695268
0,0,0,0,4500,0.073761386
1,3,1,0,14333,0.521766429
0,0,0,0,1697,0.891048292
0,0,0,0,3915,0.310010215
0,0,0,0,16237,0.198177115
0,0,0,0,733,0.528610354
0,0,0,0,3750,0.000266596
0,0,0,0,5333,0.484251969
0,0,0,0,10900,0.137143381
0,0,0,0,9455,0.592110829
0,0,0,0,2850,0.866011926
1,0,0,3,4700,0.040416933
0,0,0,0,6783,0.308372642
0,0,0,0,3461,0.425187753
0,0,0,0,8088,0.318333539
0,0,0,0,6729,0.355869242
0,0,0,0,2500,0.479408237
0,0,0,0,3968,1.105064248
0,0,0,0,4500,0.247278383
0,0,0,0,6500,0.137363483
1,0,0,0,10033,0.737392864
0,0,0,0,5000,0.272745451
0,1,0,0,5355,0.232262883
0,1,0,0,15500,0.100767692
0,0,0,0,8316,0.152218348
0,1,1,0,4708,0.100233595
0,1,0,0,6099,0.31
0,0,0,0,5133,0.524931827
0,0,0,0,13166,0.306144148
0,0,0,0,4500,0.339702288
0,0,0,0,6340,0.356095253
0,0,0,0,7000,0.388515926
0,0,0,0,3983,0.588604418
0,0,1,1,4400,0.676891616
0,0,0,0,3000,0.191269577
0,0,0,0,6666,0.726263687
0,0,0,0,12000,0.265811182
0,0,0,0,3500,0.609254499
0,0,0,0,500,3.46506986
0,0,0,0,8919,0.320964126
0,0,0,0,11178,0.444046874
0,0,0,0,12500,0.191424686
0,0,0,0,2500,0.0019992
0,0,0,0,3319,0.454518072
0,0,0,0,2283,0.381348511
0,1,0,0,1848,0.817739319
0,0,0,0,8200,0.214729911
0,0,0,0,800,0.012484395
0,3,1,0,4616,0.271821529
1,0,0,0,3500,1.138817481
0,0,0,0,9235,0.387180598
0,0,0,0,8500,0.250205858
0,0,0,0,4000,0.092726818
0,0,0,0,20000,0.232738363
0,0,0,0,2281,0.217353199
0,0,0,0,3200,0
0,0,0,0,6000,0.540409932
0,1,0,0,5100,0.972358361
0,0,0,0,2000,0.115442279
0,0,0,0,5900,0.73699373
0,0,0,0,5166,0.16102187
0,0,0,0,2100,0.431699191
0,0,0,0,3596,0.829024187
0,0,0,0,9166,0.371004691
0,0,0,0,3000,1.131956015
0,0,0,0,4880,0.49375128
0,1,0,0,3000,0.919360213
0,0,0,0,9642,0.209685782
1,2,1,1,2550,0.53626029
0,0,0,0,18000,0.213432587
0,0,0,0,4500,0.221950678
0,0,0,0,2694,0.329499072
0,0,0,0,10184,0.002749141
0,0,0,0,10000,0.511848815
0,0,0,0,2900,0.004136505
0,1,1,1,4200,0.240656986
0,0,0,0,15033,0.197020088
1,3,0,0,5630,0.614100515
0,0,0,0,2916,0.425779911
0,0,0,0,3750,0.000799787
0,0,0,0,4142,0.219406227
0,0,0,0,4741,0.321594264
0,0,0,0,7294,0.003701165
0,0,0,0,4200,0.054272792
0,0,0,0,2000,0.232883558
0,0,0,0,3650,0.374417968
0,0,0,0,5283,0.385124905
0,0,0,0,8333,0.004319654
0,0,0,0,1365,0.24670571
0,0,0,0,6539,0.046941896
0,0,0,0,5416,0.573010892
0,0,0,0,4416,0.477473398
0,0,0,0,3916,0.070462088
0,0,0,0,8276,0.157907454
0,0,0,0,5955,0.184351914
0,1,0,0,8249,0.057090909
0,0,0,0,5100,0.00509704
0,0,0,0,7200,0.315372865
0,0,0,0,72759,0.029164376
0,0,0,0,5000,0.132373525
0,1,0,0,8800,0.459152369
0,0,0,0,16183,0.141497776
0,0,1,0,734,0.975510204
1,1,0,1,6273,0.431463181
0,0,0,0,5856,0.493255933
0,0,0,1,1700,0.0781893
0,0,0,0,6633,0.395387398
0,0,0,0,4877,0.334563346
0,0,0,0,5669,0.156084656
0,1,0,0,5861,0.873592631
1,0,1,0,7601,0.38700342
0,0,0,0,12250,0.222022692
0,1,1,2,3818,0.001047395
0,0,0,0,4300,0.686119507
0,0,0,0,9000,0
0,0,0,0,8842,0.229673188
0,1,0,0,3776,0.355043685
0,0,0,0,3000,0.272575808
0,2,1,0,4200,0.344203761
0,1,0,0,1805,0.403654485
0,0,0,0,8500,0.401717445
0,0,0,0,6500,0.288417167
0,0,0,0,1033,0.209864603
0,0,0,0,8614,0.188624492
0,0,0,0,7000,0.38351664
0,0,0,0,2380,0.19949601
0,0,0,1,1850,0
0,0,0,0,15000,0.118725418
0,0,0,0,2700,0.009996298
0,0,0,0,8783,0.361452641
1,0,1,1,7565,0.553793286
0,0,0,0,3213,0.253889235
0,0,0,0,11300,0.010707017
0,0,0,0,3500,0.048271922
0,0,0,0,8000,0.149231346
0,0,0,0,6083,0.22304405
0,0,0,0,9000,0.281635374
0,0,0,0,10000,0.351464854
0,0,0,0,2500,0.471411435
0,0,0,0,4000,0.572856786
0,0,0,0,3600,0.549569564
0,4,0,1,3000,0.246584472
0,0,0,0,2126,0.924776681
0,0,0,0,2200,0.005452067
0,0,0,0,11724,0.200767591
0,0,0,0,4500,0.501666296
1,1,0,0,6666,0.192740363
0,0,0,0,6250,0.161414174
0,0,0,0,2781,0.278576564
0,1,0,0,6000,0.14464256
0,0,0,0,5438,1.124287553
0,0,0,1,2000,0.192903548
1,0,0,0,3416,0.19666374
0,0,0,0,7000,0.294957863
0,0,0,0,5300,0.74948123
0,0,0,0,4750,0.449379078
0,0,0,0,4000,0.373656586
0,0,0,0,6900,0.362990871
0,0,0,0,13000,0.206291824
1,2,1,0,5384,0.367873723
0,2,3,0,7500,0.30462605
0,0,0,0,8731,0.452015575
0,0,0,0,18250,0.402224536
0,0,0,0,6500,0.44931549
0,0,0,0,3700,0.326128073
0,0,0,0,11000,0.113626034
0,0,0,0,2500,0.087165134
0,0,0,0,4000,0.132716821
0,1,0,0,7500,0.54952673
0,1,0,0,2975,0.650201613
0,0,0,0,4500,0.437458343
0,0,0,0,6333,0.02178718
0,0,0,0,2500,0.112754898
0,0,0,0,5253,0.407499048
0,0,0,0,4083,0.416013712
0,0,0,0,2040,0.012738854
0,0,0,0,7296,0.471974784
0,0,0,0,3758,0.170258047
0,0,0,0,5421,0.012725931
0,0,0,0,10500,0.118369679
0,0,0,0,11892,0.419826789
0,0,0,0,4999,0.1974
0,0,0,0,5252,1.04702075
0,0,0,0,8263,0.338697967
0,0,0,0,7972,1.039006647
0,0,0,0,5200,0.184387618
0,0,0,0,4133,0.342283503
0,0,0,0,2136,0.237248479
0,0,0,0,2000,0.418290855
0,0,0,0,8200,0.600414584
0,1,0,0,1100,1.166212534
0,0,0,0,17500,0.113364951
0,1,0,0,4058,1.088691796
0,0,0,0,7245,0.345983991
0,0,0,0,3333,1.351829634
0,0,0,0,9176,0.229159856
0,0,0,0,3050,1.357587676
0,0,0,0,7000,0.233109556
0,0,0,0,11583,0.18301105
0,0,0,0,5000,0.735252949
0,0,0,0,3501,0.554254712
0,0,0,0,6666,0.331183441
0,0,0,0,4500,0.537658298
0,0,0,0,9258,0.283291932
1,1,0,1,2600,0.125720877
0,1,0,0,10466,0.375847903
0,0,0,0,8300,0.278038791
0,0,0,0,12500,0.209423246
0,0,0,0,4900,0.445419302
0,0,0,0,9192,0.000326335
0,0,0,0,8000,0.009623797
0,1,0,0,3500,0.504427306
0,0,0,0,6666,0.394780261
0,0,0,0,5458,0.40630152
0,0,0,0,12300,0.100642224
0,0,0,0,2899,0.201034483
0,0,0,0,4000,0.203699075
1,3,0,1,4300,0.132759823
0,0,0,0,5848,0.183108224
0,1,0,0,6833,0.076382792
0,0,0,0,1752,0.484312607
0,0,0,0,5050,0.445258365
0,0,1,0,2000,0.193903048
0,1,0,0,6666,0.225138743
0,0,0,0,5633,0.231274405
0,0,0,0,4000,0.482629343
0,2,0,0,8000,0.127859018
0,0,0,0,4000,0.027993002
0,0,0,1,7000,0.159977146
0,0,0,0,45833,0.130798097
0,0,0,1,8350,0.007184768
0,0,0,0,4800,0.556550719
0,0,0,0,5201,0.589965398
0,0,0,0,5000,0.143571286
0,0,0,0,5900,0.411286223
1,0,0,0,8000,0.30583677
0,0,0,0,4400,0.283344694
0,0,0,2,2669,0.012359551
0,0,0,0,3500,0.098257641
0,0,0,0,5450,0.128416804
0,0,0,0,8201,0.13569861
0,0,0,0,3333,0.176964607
0,0,0,0,7000,0.45664905
0,2,0,0,14420,0.15713196
0,0,0,0,2750,0.016357688
0,0,0,0,4546,0.486474599
0,0,0,0,9324,0.417479893
0,1,0,0,12400,0.27344569
0,0,0,0,5375,0.415922619
0,1,0,0,7121,0.01305813
0,0,0,0,9800,0.275890215
0,0,0,0,9700,0.251623544
0,0,0,0,2203,0.525862069
0,0,0,0,10000,0.307269273
0,0,0,0,18200,0.23718477
0,0,0,0,16000,0.076432723
0,0,0,0,2333,1.724078835
0,0,0,0,9557,0.343272651
0,3,0,0,411,6.507281553
0,0,0,0,1015,0.757874016
0,5,0,1,2000,0.234382809
0,0,0,0,7000,0.369375803
0,0,0,0,8502,0.273903328
0,0,0,0,18216,0.380798156
0,0,0,0,14650,0.347416559
0,0,0,0,3233,0.30890538
0,0,0,0,4500,0
0,0,1,0,4583,0.544284468
0,0,0,0,7571,0.309957739
0,1,0,0,2240,0.687639447
0,0,0,0,10416,0.156762984
0,0,0,0,11723,0.157625384
0,1,1,0,2000,0.766116942
0,0,0,0,2525,0.034441805
0,1,0,0,9500,0.183559625
0,1,0,0,11433,0.475861466
0,0,0,0,7071,0.34219457
0,0,0,0,2031,0.44734252
0,0,0,0,7750,0.538253129
0,0,0,0,5832,0.291102349
0,0,0,0,7260,0.274893265
0,0,0,0,8575,0.226912313
0,0,0,0,5600,0.708444921
0,1,0,0,5915,0.072177147
1,0,0,0,7030,0.24306642
0,0,0,0,1600,1.845096814
0,0,0,0,14000,0.364831083
0,0,0,0,4525,0.223155104
0,0,0,0,4712,0.650541057
0,0,0,0,3600,0.193835046
0,0,0,1,5000,0.140571886
0,0,0,0,820,0
0,0,0,0,6283,0
0,0,0,0,8083,0.34351806
0,0,0,0,3800,0.604840831
0,0,0,0,5832,0.097034116
0,0,0,0,3500,0.58269066
0,0,0,0,10089,0.537859267
0,0,0,0,3608,0.184815738
0,0,0,0,10500,0.00980859
0,1,0,0,2916,0.091532396
0,0,0,0,16250,0.420527968
0,0,0,0,9502,0.324213406
0,0,0,0,4500,0.524327927
0,1,0,0,14000,0.414613242
0,0,0,0,13994,0.249231869
0,0,0,0,1500,0.274483678
0,1,0,0,3550,0.154885948
0,0,0,0,12000,0.349220898
0,0,0,0,5605,0.006778452
0,0,0,0,10000,0.079392061
0,1,0,0,7500,0.251033196
0,0,0,0,3779,0.284656085
0,0,0,0,4500,0.291712953
0,0,0,0,12500,0
0,0,0,0,6500,0.610675281
0,0,0,0,3333,0.00389922
0,0,0,0,4510,0.013522501
1,1,0,0,3800,0.193370166
1,0,0,0,6000,0.459423429
0,0,0,0,5843,0.143223819
0,0,0,0,9495,0.934604044
0,0,0,0,5830,0.624764191
0,0,0,0,2800,0.735451624
0,0,0,0,4256,0.562602772
0,0,0,0,2541,0.048780488
0,0,0,0,4750,0.652704694
0,1,0,0,4335,0.121309963
0,1,0,0,5283,0.257002271
0,0,1,0,5732,0.246467818
0,0,0,0,7166,0.108134505
0,0,0,0,5000,0.25094981
0,0,0,0,8083,0.37394854
0,0,0,1,2833,0.035638673
0,0,0,0,7500,0.494334089
0,0,0,0,3089,0.861812298
0,0,0,0,5063,0.456951027
0,0,0,0,22900,0.240207851
0,0,0,0,8333,0.004559635
1,1,0,0,12500,2.516038717
0,0,0,0,5200,0.213612767
0,0,0,0,6776,0.433967832
0,0,0,0,7629,0.559501966
0,2,0,0,6667,0.225254949
0,0,0,0,4268,0.423986882
0,1,0,0,21500,0.467559648
0,0,0,0,2498,0.549819928
0,0,0,0,12083,0.339953658
0,2,1,0,5800,0.379244958
0,0,0,0,3530,0.343528745
0,0,0,0,1,76
0,1,0,0,2320,0.540715209
0,0,0,0,2979,0.975503356
0,1,0,1,2641,0.048069644
0,0,0,0,4600,0.543360139
0,0,0,0,9000,0
0,0,0,0,7650,0.323225722
1,0,0,0,10000,0.313668633
0,0,0,0,3400,0.927962364
0,0,0,0,3500,0.209368752
