Loan_To_Value ratio,Driving_Flag,No_Of_PRI_ACCT,LOAN_DEFAULT,employment_status,,,,,,,,,
81.83,0,1,1,1,,,,,,,,,
75.29,0,1,0,1,,,,,,,,,
75.31,0,1,0,0,,,,,,,,,
73.08,0,1,0,2,,,,,,,,,
78.38,0,1,0,0,,,,,,,,,
85.68,0,1,0,0,,,,,,,,,
79.86,0,1,0,1,,,,,,,,,
73.18,0,1,0,2,,,,,,,,,
83.58,0,1,0,1,,,,,,,,,
72.43,0,1,1,0,,,,,,,,,
79.08,0,1,0,0,,,,,,,,,
84.24,0,1,0,1,,,,,,,,,
75.37,0,1,0,2,,,,,,,,,
76.49,0,1,0,0,,,,,,,,,
81.98,0,1,0,0,,,,,,,,,
78.88,0,1,0,0,,,,,,,,,
79.81,0,1,0,2,,,,,,,,,
80.1,0,1,0,0,,,,,,,,,
77.05,0,1,0,0,,,,,,,,,
63.8,0,1,0,0,,,,,,,,,
84.47,0,1,0,0,,,,,,,,,
59.33,0,1,0,0,,,,,,,,,
27.61,0,1,0,0,,,,,,,,,
58.29,0,1,0,0,,,,,,,,,
31.11,0,1,0,0,,,,,,,,,
79.97,0,1,0,1,,,,,,,,,
73.08,0,1,0,0,,,,,,,,,
74.67,0,1,0,0,,,,,,,,,
81.37,0,1,0,1,,,,,,,,,
74.99,0,1,0,0,,,,,,,,,
57.42,0,1,0,1,,,,,,,,,
84.75,0,1,1,1,,,,,,,,,
76.02,0,1,0,0,,,,,,,,,
81.83,0,1,0,0,,,,,,,,,
83.33,0,1,0,0,,,,,,,,,
77.42,0,1,1,0,,,,,,,,,
56.18,0,1,1,0,,,,,,,,,
79.27,0,1,0,0,,,,,,,,,
35.84,0,1,0,0,,,,,,,,,
79.87,0,1,1,0,,,,,,,,,
80.97,0,1,0,0,,,,,,,,,
84.47,0,1,1,1,,,,,,,,,
79.71,0,1,1,1,,,,,,,,,
68.34,0,1,0,1,,,,,,,,,
66.01,0,1,0,1,,,,,,,,,
55.74,0,1,0,0,,,,,,,,,
85.81,0,1,0,1,,,,,,,,,
66.63,0,1,1,1,,,,,,,,,
78.68,1,1,0,1,,,,,,,,,
76.09,0,1,1,0,,,,,,,,,
78.68,0,1,0,1,,,,,,,,,
77.13,0,1,0,1,,,,,,,,,
89.92,0,1,0,1,,,,,,,,,
89.68,0,1,1,0,,,,,,,,,
75.73,0,1,0,0,,,,,,,,,
85.23,0,1,0,1,,,,,,,,,
84.88,0,1,0,0,,,,,,,,,
84.36,0,1,0,0,,,,,,,,,
84.93,0,1,0,1,,,,,,,,,
82.43,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
85,0,1,1,0,,,,,,,,,
80,1,1,0,1,,,,,,,,,
72.82,0,1,0,0,,,,,,,,,
84.78,0,1,0,1,,,,,,,,,
70.81,0,1,0,0,,,,,,,,,
89.7,0,1,1,1,,,,,,,,,
84.25,0,1,0,0,,,,,,,,,
89,0,1,0,1,,,,,,,,,
69.92,0,1,0,0,,,,,,,,,
58.25,0,1,0,0,,,,,,,,,
83.55,0,1,1,1,,,,,,,,,
89,0,1,0,1,,,,,,,,,
77.11,0,1,0,2,,,,,,,,,
62.89,0,1,1,2,,,,,,,,,
64.8,0,1,0,1,,,,,,,,,
85.09,0,1,0,0,,,,,,,,,
83.8,0,1,0,2,,,,,,,,,
56.88,0,1,0,2,,,,,,,,,
70.86,0,1,0,2,,,,,,,,,
83.81,0,1,0,2,,,,,,,,,
75,0,1,0,2,,,,,,,,,
82.35,0,1,0,2,,,,,,,,,
62.71,0,1,0,2,,,,,,,,,
65.98,0,1,0,2,,,,,,,,,
78.35,0,1,1,2,,,,,,,,,
80.93,0,1,0,1,,,,,,,,,
64.84,0,1,0,1,,,,,,,,,
74.61,0,1,0,1,,,,,,,,,
84.38,0,1,0,1,,,,,,,,,
79.25,0,1,0,1,,,,,,,,,
83.81,0,1,0,1,,,,,,,,,
74.44,0,1,0,1,,,,,,,,,
73.65,0,1,0,1,,,,,,,,,
46.06,0,1,0,1,,,,,,,,,
76.27,0,1,1,1,,,,,,,,,
69.47,0,1,0,1,,,,,,,,,
66.31,0,1,0,1,,,,,,,,,
63.26,0,1,0,1,,,,,,,,,
68.57,0,1,0,1,,,,,,,,,
69.12,0,1,0,1,,,,,,,,,
74.35,0,1,0,1,,,,,,,,,
66.58,0,1,0,1,,,,,,,,,
49.89,0,1,0,1,,,,,,,,,
49.62,0,1,0,1,,,,,,,,,
71.01,0,1,0,1,,,,,,,,,
76.43,0,1,0,1,,,,,,,,,
88.28,0,1,1,1,,,,,,,,,
57.31,0,1,0,1,,,,,,,,,
57.1,0,1,0,1,,,,,,,,,
78.48,0,1,0,1,,,,,,,,,
42.97,0,1,0,1,,,,,,,,,
65.16,0,1,0,1,,,,,,,,,
74.35,1,1,0,1,,,,,,,,,
70.13,0,1,0,1,,,,,,,,,
84.13,0,1,0,1,,,,,,,,,
79.82,0,1,0,1,,,,,,,,,
74.91,0,1,0,1,,,,,,,,,
69.16,0,1,0,1,,,,,,,,,
79.91,0,1,0,1,,,,,,,,,
65.81,0,1,0,1,,,,,,,,,
78.55,0,1,0,1,,,,,,,,,
77,0,1,0,1,,,,,,,,,
79.81,0,1,0,1,,,,,,,,,
79.11,0,1,0,1,,,,,,,,,
88.61,0,1,0,1,,,,,,,,,
82.91,0,1,1,1,,,,,,,,,
67.22,0,1,0,1,,,,,,,,,
74.23,1,1,0,1,,,,,,,,,
50.1,0,1,1,1,,,,,,,,,
79.72,0,1,0,1,,,,,,,,,
74.07,1,1,0,1,,,,,,,,,
77.94,0,1,1,1,,,,,,,,,
84.73,0,1,1,1,,,,,,,,,
58.83,0,1,1,1,,,,,,,,,
67.2,0,1,1,1,,,,,,,,,
79.92,0,1,0,1,,,,,,,,,
71.29,0,1,0,1,,,,,,,,,
74.63,0,1,1,1,,,,,,,,,
78.3,1,1,0,1,,,,,,,,,
83.27,0,1,0,1,,,,,,,,,
67.61,0,1,1,1,,,,,,,,,
76.7,0,1,0,1,,,,,,,,,
56.44,0,1,0,1,,,,,,,,,
84.24,0,1,0,1,,,,,,,,,
77.59,0,1,0,1,,,,,,,,,
60,0,1,1,1,,,,,,,,,
80,0,1,0,1,,,,,,,,,
70,0,1,0,1,,,,,,,,,
73,0,1,1,1,,,,,,,,,
63.58,0,1,0,1,,,,,,,,,
74.56,0,1,0,1,,,,,,,,,
79.89,0,1,0,1,,,,,,,,,
77.07,0,1,0,1,,,,,,,,,
82.24,0,1,0,1,,,,,,,,,
85.84,0,1,0,1,,,,,,,,,
62.69,0,1,1,1,,,,,,,,,
78.92,0,1,0,1,,,,,,,,,
83.48,0,1,0,1,,,,,,,,,
79.8,0,1,0,1,,,,,,,,,
79.71,0,1,0,1,,,,,,,,,
85,0,1,0,1,,,,,,,,,
85,0,1,0,1,,,,,,,,,
62.56,0,1,0,1,,,,,,,,,
77.45,1,1,0,0,,,,,,,,,
79.79,1,1,1,0,,,,,,,,,
83.5,1,1,0,0,,,,,,,,,
77.92,0,1,0,0,,,,,,,,,
69.02,0,1,0,0,,,,,,,,,
88.52,0,1,1,0,,,,,,,,,
69.29,0,1,0,0,,,,,,,,,
81.71,0,1,1,0,,,,,,,,,
75.25,0,1,0,0,,,,,,,,,
88.91,0,1,0,0,,,,,,,,,
74.56,0,1,0,0,,,,,,,,,
87.19,0,1,0,0,,,,,,,,,
57.76,0,1,0,0,,,,,,,,,
50.93,0,1,0,0,,,,,,,,,
56.09,0,1,0,0,,,,,,,,,
65.46,0,1,0,0,,,,,,,,,
60.14,0,1,0,0,,,,,,,,,
80.68,0,1,0,0,,,,,,,,,
82.59,0,1,1,0,,,,,,,,,
49.65,0,1,0,0,,,,,,,,,
83.98,0,1,0,0,,,,,,,,,
84.12,0,1,0,0,,,,,,,,,
74.91,0,1,0,0,,,,,,,,,
85.62,0,1,0,0,,,,,,,,,
72.66,0,1,0,0,,,,,,,,,
69.93,0,1,0,0,,,,,,,,,
80.07,0,1,0,0,,,,,,,,,
75.39,0,1,1,0,,,,,,,,,
83.63,0,1,0,0,,,,,,,,,
89.85,0,1,0,0,,,,,,,,,
75.95,0,1,0,0,,,,,,,,,
74.88,0,1,0,0,,,,,,,,,
73.09,0,1,1,0,,,,,,,,,
79.22,0,1,0,0,,,,,,,,,
42.38,0,1,0,0,,,,,,,,,
59.12,0,1,0,0,,,,,,,,,
69.35,0,1,0,0,,,,,,,,,
68.24,0,1,0,0,,,,,,,,,
84.98,0,1,0,0,,,,,,,,,
74.25,0,1,0,0,,,,,,,,,
79.73,0,1,0,0,,,,,,,,,
71.05,0,1,0,0,,,,,,,,,
77.45,0,1,0,0,,,,,,,,,
77.41,0,1,0,0,,,,,,,,,
84.74,0,1,1,0,,,,,,,,,
84.74,0,1,0,0,,,,,,,,,
79,0,1,0,0,,,,,,,,,
87.08,0,1,0,0,,,,,,,,,
75.62,0,1,0,0,,,,,,,,,
42.76,0,1,0,0,,,,,,,,,
64.89,0,1,0,0,,,,,,,,,
75.13,0,1,0,0,,,,,,,,,
78.26,0,1,0,0,,,,,,,,,
61.69,0,1,0,0,,,,,,,,,
51.41,0,1,0,0,,,,,,,,,
69.63,0,1,0,0,,,,,,,,,
82.28,0,1,1,0,,,,,,,,,
77.6,0,1,0,0,,,,,,,,,
75.97,0,1,0,0,,,,,,,,,
76.71,0,1,0,0,,,,,,,,,
80.76,0,1,1,0,,,,,,,,,
76.49,0,1,0,0,,,,,,,,,
79.54,0,1,0,0,,,,,,,,,
72.24,0,1,0,0,,,,,,,,,
81.75,0,1,1,0,,,,,,,,,
78.92,0,1,0,0,,,,,,,,,
79.74,0,1,0,0,,,,,,,,,
79.6,0,1,0,0,,,,,,,,,
79.49,0,1,0,0,,,,,,,,,
63.28,0,1,0,0,,,,,,,,,
83.16,0,1,0,0,,,,,,,,,
78.61,0,1,0,0,,,,,,,,,
48.26,0,1,0,0,,,,,,,,,
82.48,0,1,0,0,,,,,,,,,
81.23,0,1,0,0,,,,,,,,,
83.72,0,1,0,0,,,,,,,,,
79.8,0,1,0,0,,,,,,,,,
77.15,0,1,0,0,,,,,,,,,
79.13,0,1,0,0,,,,,,,,,
83.08,0,1,0,0,,,,,,,,,
77.29,0,1,0,0,,,,,,,,,
77.11,0,1,1,0,,,,,,,,,
82.52,0,1,1,0,,,,,,,,,
84.17,0,1,0,0,,,,,,,,,
83.57,0,1,0,0,,,,,,,,,
84.73,0,1,0,0,,,,,,,,,
76.11,0,1,0,0,,,,,,,,,
88.89,0,1,0,0,,,,,,,,,
78.52,0,1,0,0,,,,,,,,,
59.55,0,1,0,0,,,,,,,,,
71.25,0,1,0,0,,,,,,,,,
82.74,0,1,0,0,,,,,,,,,
69.44,0,1,0,0,,,,,,,,,
89.53,0,1,0,0,,,,,,,,,
85.56,0,1,0,0,,,,,,,,,
64.18,0,1,0,0,,,,,,,,,
76.03,0,1,0,0,,,,,,,,,
63.23,0,1,0,0,,,,,,,,,
77.34,0,1,0,0,,,,,,,,,
94.91,0,1,0,0,,,,,,,,,
68.45,0,1,0,0,,,,,,,,,
50.22,0,1,0,0,,,,,,,,,
88,0,1,0,0,,,,,,,,,
83.92,0,1,0,0,,,,,,,,,
89.42,0,1,0,0,,,,,,,,,
89.22,0,1,0,0,,,,,,,,,
87.38,0,1,0,0,,,,,,,,,
79.96,0,1,0,0,,,,,,,,,
64.45,0,1,0,0,,,,,,,,,
86.63,0,1,1,0,,,,,,,,,
70.09,0,1,0,0,,,,,,,,,
68.26,0,1,1,1,,,,,,,,,
65,0,1,1,1,,,,,,,,,
37.83,0,1,1,1,,,,,,,,,
74.97,0,1,1,1,,,,,,,,,
72.43,0,1,1,1,,,,,,,,,
74.31,0,1,1,1,,,,,,,,,
74.6,0,1,1,1,,,,,,,,,
67.73,0,1,1,1,,,,,,,,,
77.78,0,1,1,1,,,,,,,,,
74.09,0,1,1,1,,,,,,,,,
69.36,0,1,1,1,,,,,,,,,
66.55,0,1,1,1,,,,,,,,,
77.62,0,1,1,1,,,,,,,,,
62.38,0,1,1,1,,,,,,,,,
74.19,0,1,1,1,,,,,,,,,
77.09,0,1,1,1,,,,,,,,,
81.46,0,1,1,1,,,,,,,,,
65.04,0,1,0,1,,,,,,,,,
74.5,0,1,0,1,,,,,,,,,
79.22,0,1,0,1,,,,,,,,,
66.09,0,1,0,1,,,,,,,,,
71.15,0,1,0,1,,,,,,,,,
67.94,0,1,0,1,,,,,,,,,
54.99,0,1,0,1,,,,,,,,,
57.98,0,1,0,1,,,,,,,,,
57.55,0,1,0,1,,,,,,,,,
66.5,0,1,0,1,,,,,,,,,
67.72,0,1,0,1,,,,,,,,,
37.75,0,1,0,1,,,,,,,,,
74.31,0,1,0,1,,,,,,,,,
57.26,0,1,0,1,,,,,,,,,
70.6,0,1,0,1,,,,,,,,,
67.74,0,1,0,1,,,,,,,,,
61.53,0,1,0,1,,,,,,,,,
74.51,0,1,0,1,,,,,,,,,
66.35,0,1,0,1,,,,,,,,,
84.06,0,1,0,1,,,,,,,,,
80.15,0,1,0,1,,,,,,,,,
53.68,0,1,0,1,,,,,,,,,
46.58,0,1,0,1,,,,,,,,,
74.87,0,1,0,1,,,,,,,,,
66.43,0,1,0,1,,,,,,,,,
59.02,0,1,0,1,,,,,,,,,
74.71,0,1,0,1,,,,,,,,,
78.68,0,1,0,1,,,,,,,,,
80.67,0,1,0,1,,,,,,,,,
84.94,0,1,0,1,,,,,,,,,
63.44,0,1,0,1,,,,,,,,,
80.23,0,1,0,1,,,,,,,,,
78.41,0,1,0,1,,,,,,,,,
39.35,0,1,0,1,,,,,,,,,
69.88,0,1,0,1,,,,,,,,,
85.75,0,1,0,1,,,,,,,,,
80.84,0,1,0,1,,,,,,,,,
80.6,0,1,0,1,,,,,,,,,
74.74,0,1,0,1,,,,,,,,,
89.32,0,1,0,1,,,,,,,,,
31.25,0,1,0,1,,,,,,,,,
49.25,0,1,0,1,,,,,,,,,
74.37,0,1,0,1,,,,,,,,,
73.39,0,1,0,1,,,,,,,,,
74.29,0,1,0,1,,,,,,,,,
71.85,0,1,0,1,,,,,,,,,
85.96,0,1,0,1,,,,,,,,,
59.75,0,1,0,1,,,,,,,,,
74.13,0,1,0,1,,,,,,,,,
79.31,0,1,0,1,,,,,,,,,
44.24,0,1,0,1,,,,,,,,,
63.83,0,1,0,1,,,,,,,,,
50.45,0,1,0,1,,,,,,,,,
88.69,0,1,0,1,,,,,,,,,
77.56,0,1,0,1,,,,,,,,,
48.4,0,1,0,1,,,,,,,,,
77.56,0,1,0,1,,,,,,,,,
85.46,0,1,0,1,,,,,,,,,
75.65,0,1,0,1,,,,,,,,,
44.69,0,1,0,1,,,,,,,,,
65.46,0,1,0,1,,,,,,,,,
80.77,0,1,0,1,,,,,,,,,
81.47,0,1,0,1,,,,,,,,,
88.85,0,1,0,1,,,,,,,,,
74.26,0,1,0,1,,,,,,,,,
84.92,0,1,0,1,,,,,,,,,
80.06,0,1,0,1,,,,,,,,,
64.82,0,1,0,1,,,,,,,,,
46.24,0,1,0,1,,,,,,,,,
76.27,0,1,0,1,,,,,,,,,
61.38,0,1,0,1,,,,,,,,,
85.33,0,1,0,1,,,,,,,,,
28.72,0,1,0,1,,,,,,,,,
53.72,1,1,0,1,,,,,,,,,
84.24,1,1,1,1,,,,,,,,,
46.79,0,1,0,0,,,,,,,,,
82.18,0,1,1,0,,,,,,,,,
34.88,0,1,0,0,,,,,,,,,
77.24,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
82.43,0,1,0,0,,,,,,,,,
89.92,0,1,0,0,,,,,,,,,
89.98,0,1,0,0,,,,,,,,,
25.45,0,1,1,0,,,,,,,,,
70.08,0,1,0,2,,,,,,,,,
69.02,0,1,0,0,,,,,,,,,
65.76,0,1,0,0,,,,,,,,,
68.69,0,1,0,2,,,,,,,,,
66.68,0,1,0,2,,,,,,,,,
67,0,1,0,0,,,,,,,,,
79.42,0,1,0,0,,,,,,,,,
60.12,0,1,0,0,,,,,,,,,
79.42,0,1,1,0,,,,,,,,,
70.5,0,1,0,2,,,,,,,,,
62.68,0,1,0,2,,,,,,,,,
81.3,0,1,0,0,,,,,,,,,
72.29,0,1,0,0,,,,,,,,,
42.34,0,1,0,0,,,,,,,,,
72.21,0,1,1,2,,,,,,,,,
61.94,0,1,1,0,,,,,,,,,
58.72,0,1,0,0,,,,,,,,,
63.2,0,1,0,0,,,,,,,,,
67.16,0,1,0,0,,,,,,,,,
89.83,0,1,1,1,,,,,,,,,
82.99,0,1,1,1,,,,,,,,,
83.99,0,1,0,1,,,,,,,,,
79.64,0,1,0,1,,,,,,,,,
47.32,0,1,0,1,,,,,,,,,
85.54,0,1,0,1,,,,,,,,,
77.35,0,1,0,1,,,,,,,,,
69.4,0,1,0,1,,,,,,,,,
79.54,0,1,1,1,,,,,,,,,
56.07,0,1,0,1,,,,,,,,,
74.74,0,1,0,1,,,,,,,,,
70.91,0,1,0,1,,,,,,,,,
69.44,0,1,0,1,,,,,,,,,
43.6,0,1,0,1,,,,,,,,,
59.81,0,1,0,1,,,,,,,,,
73.89,0,1,0,1,,,,,,,,,
86.42,0,1,0,1,,,,,,,,,
81.45,0,1,0,1,,,,,,,,,
60.89,0,1,1,1,,,,,,,,,
60.97,0,1,0,1,,,,,,,,,
75.46,0,1,0,2,,,,,,,,,
46.05,0,1,0,1,,,,,,,,,
86.84,0,1,0,1,,,,,,,,,
89.27,0,1,0,1,,,,,,,,,
84.89,0,1,1,1,,,,,,,,,
85,0,1,0,1,,,,,,,,,
77.06,0,1,0,1,,,,,,,,,
79.91,0,1,0,1,,,,,,,,,
69.58,0,1,0,1,,,,,,,,,
84.97,0,1,0,1,,,,,,,,,
79.1,0,1,0,1,,,,,,,,,
82.9,0,1,0,2,,,,,,,,,
77.17,0,1,0,1,,,,,,,,,
62.7,0,1,0,1,,,,,,,,,
66.58,0,1,1,1,,,,,,,,,
78.56,0,1,0,1,,,,,,,,,
84.06,0,1,0,1,,,,,,,,,
81.73,0,1,0,1,,,,,,,,,
79.3,0,1,0,1,,,,,,,,,
71.65,0,1,0,1,,,,,,,,,
54.89,0,1,0,1,,,,,,,,,
55.49,0,1,0,1,,,,,,,,,
68.46,0,1,0,1,,,,,,,,,
89.65,0,1,1,1,,,,,,,,,
85.88,0,1,0,1,,,,,,,,,
72.42,1,1,0,0,,,,,,,,,
75.81,1,1,0,0,,,,,,,,,
88.54,0,1,1,0,,,,,,,,,
76.39,0,1,1,0,,,,,,,,,
74.74,0,1,1,0,,,,,,,,,
73.73,0,1,1,0,,,,,,,,,
82.77,0,1,1,0,,,,,,,,,
81.86,0,1,1,0,,,,,,,,,
89.83,0,1,1,0,,,,,,,,,
87.85,0,1,1,0,,,,,,,,,
78.48,0,1,1,0,,,,,,,,,
74.26,0,1,1,0,,,,,,,,,
86.95,0,1,0,0,,,,,,,,,
89.88,0,1,0,0,,,,,,,,,
79.93,0,1,0,0,,,,,,,,,
84.93,0,1,0,0,,,,,,,,,
79.69,0,1,0,0,,,,,,,,,
84.55,0,1,0,0,,,,,,,,,
69.61,0,1,0,0,,,,,,,,,
61.64,0,1,0,0,,,,,,,,,
88.94,0,1,0,0,,,,,,,,,
86.6,0,1,0,0,,,,,,,,,
89.91,0,1,0,0,,,,,,,,,
56.86,0,1,0,0,,,,,,,,,
88.94,0,1,0,0,,,,,,,,,
89.64,0,1,0,0,,,,,,,,,
82.5,0,1,0,0,,,,,,,,,
83.83,0,1,0,0,,,,,,,,,
74.74,0,1,0,0,,,,,,,,,
74.61,0,1,0,0,,,,,,,,,
83.98,0,1,0,0,,,,,,,,,
77.54,0,1,0,0,,,,,,,,,
81.49,0,1,0,0,,,,,,,,,
84.82,0,1,0,0,,,,,,,,,
81.21,0,1,0,0,,,,,,,,,
84.89,0,1,0,0,,,,,,,,,
82.84,0,1,0,0,,,,,,,,,
87.32,0,1,0,0,,,,,,,,,
85.59,0,1,0,0,,,,,,,,,
71.62,0,1,0,0,,,,,,,,,
65.73,0,1,0,0,,,,,,,,,
74.44,0,1,0,0,,,,,,,,,
74.76,0,1,0,0,,,,,,,,,
79.85,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
89.93,0,1,0,0,,,,,,,,,
78.34,0,1,0,0,,,,,,,,,
72.03,0,1,0,0,,,,,,,,,
87.51,0,1,0,0,,,,,,,,,
22.5,0,1,0,0,,,,,,,,,
85.51,0,1,0,0,,,,,,,,,
75.96,0,1,0,0,,,,,,,,,
81.85,0,1,0,0,,,,,,,,,
87.89,0,1,0,0,,,,,,,,,
84.92,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
76.01,0,1,0,0,,,,,,,,,
82.96,0,1,0,0,,,,,,,,,
80.46,0,1,0,0,,,,,,,,,
45.85,0,1,0,0,,,,,,,,,
89.49,0,1,0,0,,,,,,,,,
85,0,1,0,0,,,,,,,,,
84.25,0,1,0,0,,,,,,,,,
56.98,0,1,0,0,,,,,,,,,
89.21,0,1,0,0,,,,,,,,,
84.23,0,1,0,0,,,,,,,,,
81.76,0,1,0,0,,,,,,,,,
89.92,0,1,0,0,,,,,,,,,
72.31,0,1,0,0,,,,,,,,,
77.05,0,1,0,0,,,,,,,,,
83.66,0,1,0,0,,,,,,,,,
71.27,0,1,0,0,,,,,,,,,
73.88,0,1,0,0,,,,,,,,,
58.76,0,1,0,0,,,,,,,,,
82.27,0,1,0,0,,,,,,,,,
70.79,0,1,0,0,,,,,,,,,
76.16,0,1,0,0,,,,,,,,,
88.66,0,2,1,1,,,,,,,,,
85,0,2,1,0,,,,,,,,,
70.37,0,2,0,0,,,,,,,,,
74.02,0,2,0,1,,,,,,,,,
89.66,0,2,0,0,,,,,,,,,
74.97,0,2,0,1,,,,,,,,,
74.99,0,2,0,1,,,,,,,,,
77.79,0,2,0,1,,,,,,,,,
84.58,0,2,1,1,,,,,,,,,
74.43,0,2,0,0,,,,,,,,,
62.71,0,2,0,1,,,,,,,,,
82.89,0,2,0,1,,,,,,,,,
85,0,2,0,0,,,,,,,,,
88.9,0,2,0,0,,,,,,,,,
79.46,0,2,0,1,,,,,,,,,
86.83,0,2,0,0,,,,,,,,,
66.6,0,2,1,1,,,,,,,,,
81.85,0,2,0,0,,,,,,,,,
84.54,0,2,0,1,,,,,,,,,
63.85,0,2,0,1,,,,,,,,,
36.93,0,2,0,0,,,,,,,,,
62.75,0,2,0,1,,,,,,,,,
67.06,0,2,1,1,,,,,,,,,
58.75,0,2,0,1,,,,,,,,,
58.31,0,2,0,1,,,,,,,,,
63.04,0,2,0,1,,,,,,,,,
72.61,0,2,0,1,,,,,,,,,
74.57,0,2,1,1,,,,,,,,,
75.59,1,2,0,1,,,,,,,,,
77.68,0,2,0,0,,,,,,,,,
80.46,0,2,0,1,,,,,,,,,
84.86,0,2,0,1,,,,,,,,,
77.23,0,2,0,1,,,,,,,,,
42.19,0,2,0,0,,,,,,,,,
57.78,0,2,0,0,,,,,,,,,
87.72,0,2,1,0,,,,,,,,,
80.25,0,2,1,2,,,,,,,,,
84.93,0,2,0,1,,,,,,,,,
84.2,0,2,0,0,,,,,,,,,
88.89,0,2,0,0,,,,,,,,,
53.85,0,2,0,1,,,,,,,,,
76.88,0,2,0,1,,,,,,,,,
78.43,0,2,0,1,,,,,,,,,
84.52,0,2,0,0,,,,,,,,,
53.37,0,2,0,0,,,,,,,,,
77.01,1,2,0,0,,,,,,,,,
62.82,0,2,0,0,,,,,,,,,
73.08,0,2,1,1,,,,,,,,,
77.15,0,2,0,0,,,,,,,,,
78.57,0,2,0,0,,,,,,,,,
79.61,0,2,0,1,,,,,,,,,
69,0,2,0,1,,,,,,,,,
64.02,0,2,0,0,,,,,,,,,
70,0,2,1,0,,,,,,,,,
84.69,0,2,0,0,,,,,,,,,
82.37,0,2,0,0,,,,,,,,,
70.14,0,2,0,1,,,,,,,,,
52.39,0,2,0,1,,,,,,,,,
71.71,0,2,0,0,,,,,,,,,
81.06,0,2,0,0,,,,,,,,,
79.33,0,2,0,0,,,,,,,,,
77.29,0,2,1,2,,,,,,,,,
86.91,0,2,0,1,,,,,,,,,
80.43,0,2,0,0,,,,,,,,,
50.1,0,2,0,1,,,,,,,,,
46.02,0,2,0,0,,,,,,,,,
63.34,0,2,1,1,,,,,,,,,
76.63,0,2,0,0,,,,,,,,,
83.74,0,2,1,0,,,,,,,,,
77.13,0,2,0,1,,,,,,,,,
77.72,0,2,1,0,,,,,,,,,
80.8,0,2,1,0,,,,,,,,,
79.72,0,2,0,0,,,,,,,,,
41.68,0,2,1,0,,,,,,,,,
65.64,0,2,1,1,,,,,,,,,
69.96,1,2,0,1,,,,,,,,,
64.99,0,2,0,0,,,,,,,,,
90,0,2,1,1,,,,,,,,,
81.4,0,2,0,1,,,,,,,,,
74.82,0,2,0,1,,,,,,,,,
79.04,0,2,1,1,,,,,,,,,
36.51,0,2,1,1,,,,,,,,,
63.36,0,2,0,0,,,,,,,,,
74.91,0,2,0,1,,,,,,,,,
68.08,0,2,0,1,,,,,,,,,
74.88,0,2,0,1,,,,,,,,,
83.7,0,2,0,2,,,,,,,,,
82.94,0,2,0,1,,,,,,,,,
59.63,0,2,0,1,,,,,,,,,
68.39,0,2,1,1,,,,,,,,,
47.44,0,2,0,1,,,,,,,,,
52.53,0,2,0,1,,,,,,,,,
70.85,0,2,0,1,,,,,,,,,
68.72,0,2,0,1,,,,,,,,,
74.77,0,2,0,1,,,,,,,,,
74.55,0,2,0,0,,,,,,,,,
35.74,0,2,0,0,,,,,,,,,
55.31,0,2,0,0,,,,,,,,,
43.59,0,2,1,1,,,,,,,,,
68.56,0,2,0,1,,,,,,,,,
56.12,0,2,0,0,,,,,,,,,
84.35,0,2,0,1,,,,,,,,,
74.28,0,2,0,1,,,,,,,,,
81.12,0,2,0,0,,,,,,,,,
86,1,2,0,1,,,,,,,,,
80.52,0,2,0,0,,,,,,,,,
80.79,0,2,0,1,,,,,,,,,
68.1,0,2,0,0,,,,,,,,,
75.35,0,2,0,1,,,,,,,,,
61.9,0,2,0,1,,,,,,,,,
79.37,0,2,0,0,,,,,,,,,
74.71,0,2,0,1,,,,,,,,,
54.9,0,2,0,1,,,,,,,,,
81.25,0,2,0,0,,,,,,,,,
81.85,0,2,0,0,,,,,,,,,
80.67,0,2,1,2,,,,,,,,,
76.46,0,2,0,1,,,,,,,,,
66.1,0,2,1,1,,,,,,,,,
66.81,0,2,0,1,,,,,,,,,
75.22,0,2,0,1,,,,,,,,,
87.75,0,2,0,1,,,,,,,,,
22.52,0,2,1,2,,,,,,,,,
52.81,0,2,0,1,,,,,,,,,
69.08,0,2,0,1,,,,,,,,,
57.8,0,2,0,1,,,,,,,,,
61.58,0,2,0,1,,,,,,,,,
70.8,0,2,0,1,,,,,,,,,
68.42,0,2,1,1,,,,,,,,,
42.77,0,2,0,1,,,,,,,,,
62.38,0,2,0,1,,,,,,,,,
88.52,0,2,1,1,,,,,,,,,
88.87,0,2,1,1,,,,,,,,,
78.68,0,2,0,1,,,,,,,,,
81.98,0,2,0,1,,,,,,,,,
85.99,0,2,0,0,,,,,,,,,
68.96,0,2,0,0,,,,,,,,,
84.5,0,2,0,0,,,,,,,,,
85.28,0,2,0,0,,,,,,,,,
78.2,0,2,0,1,,,,,,,,,
58.99,0,2,0,1,,,,,,,,,
35.61,0,2,0,1,,,,,,,,,
88.89,0,2,0,0,,,,,,,,,
84.92,0,2,0,1,,,,,,,,,
89.78,0,2,0,1,,,,,,,,,
35.4,0,2,0,1,,,,,,,,,
85.67,0,2,1,1,,,,,,,,,
63.66,0,2,1,1,,,,,,,,,
70.24,0,2,1,0,,,,,,,,,
86.51,0,2,0,1,,,,,,,,,
